Author Name,Auth-ID,Number of Documents,Subject Area,Orc_ID,
"Ardjmand, Mehdi",6507833102,137,"Environmental Science
Chemical Engineering
Chemistry
Materials Science
Engineering
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Energy
Physics and Astronomy
Agricultural and Biological Sciences
Medicine
Multidisciplinary
Computer Science
Economics, Econometrics and Finance
Immunology and Microbiology
Nursing
Mathematics
Social Sciences
",0000-0003-1587-6892,
"Majd, Ahmad",55911083100,137,"Agricultural and Biological Sciences
Biochemistry, Genetics and Molecular Biology
Medicine
Environmental Science
Pharmacology, Toxicology and Pharmaceutics
Immunology and Microbiology
Engineering
Materials Science
Multidisciplinary
Physics and Astronomy
Chemistry
Neuroscience
Earth and Planetary Sciences
Nursing
Mathematics
Chemical Engineering
",0000-0003-3707-7581,
"Baei, Mohammad Taghi",24779499000,135,"Chemistry
Physics and Astronomy
Materials Science
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
Computer Science
Engineering
Multidisciplinary
Agricultural and Biological Sciences
Environmental Science
Mathematics
Pharmacology, Toxicology and Pharmaceutics
Earth and Planetary Sciences
",0000-0003-2144-3292,
"Ghasemi Pirbalouti, Abdollah",14822444800,134,"Agricultural and Biological Sciences
Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Chemistry
Medicine
Environmental Science
Chemical Engineering
Engineering
Health Professions
Immunology and Microbiology
Veterinary
Energy
Nursing
",0000-0002-8376-1854,
"Ebrahimnejad, Ali",57221739084,130,"Computer Science
Mathematics
Engineering
Decision Sciences
Business, Management and Accounting
Economics, Econometrics and Finance
Multidisciplinary
Physics and Astronomy
Social Sciences
",0000-0001-6003-6601,
"Moghimi, Abolghasem",7004202235,130,"Chemistry
Biochemistry, Genetics and Molecular Biology
Physics and Astronomy
Materials Science
Chemical Engineering
Environmental Science
Pharmacology, Toxicology and Pharmaceutics
Engineering
Medicine
Computer Science
Earth and Planetary Sciences
Multidisciplinary
Agricultural and Biological Sciences
",,
"Waqif-Husain, Syed",7201501082,124,"Chemistry
Chemical Engineering
Environmental Science
Biochemistry, Genetics and Molecular Biology
Materials Science
Pharmacology, Toxicology and Pharmaceutics
Physics and Astronomy
Engineering
Energy
Agricultural and Biological Sciences
Medicine
Immunology and Microbiology
Social Sciences
Computer Science
Earth and Planetary Sciences
Mathematics
",,
"Darvish Ganji, Masoud",23034473000,120,"Physics and Astronomy
Materials Science
Chemistry
Engineering
Computer Science
Chemical Engineering
Mathematics
Biochemistry, Genetics and Molecular Biology
Multidisciplinary
Medicine
",,
"Falahati, Mojtaba",49861179200,109,"Biochemistry, Genetics and Molecular Biology
Chemistry
Materials Science
Pharmacology, Toxicology and Pharmaceutics
Chemical Engineering
Physics and Astronomy
Engineering
Medicine
Multidisciplinary
Computer Science
Environmental Science
Business, Management and Accounting
Energy
Agricultural and Biological Sciences
Neuroscience
",,
"Ebadi, Abdol Ghaffar",55408378200,108,"Chemistry
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
Materials Science
Agricultural and Biological Sciences
Environmental Science
Computer Science
Energy
Engineering
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Medicine
Physics and Astronomy
Multidisciplinary
Mathematics
Earth and Planetary Sciences
Nursing
",0000-0003-4472-5866,
"Ehsani, Morteza",8374242200,104,"Materials Science
Chemistry
Chemical Engineering
Physics and Astronomy
Engineering
Biochemistry, Genetics and Molecular Biology
Business, Management and Accounting
Energy
Environmental Science
Agricultural and Biological Sciences
Pharmacology, Toxicology and Pharmaceutics
Medicine
Computer Science
",0000-0003-1331-3666,
"Parvaneh, Vahid",54080208900,102,"Mathematics
Computer Science
Physics and Astronomy
Environmental Science
Medicine
Biochemistry, Genetics and Molecular Biology
Chemistry
Engineering
Multidisciplinary
",0000-0002-3820-3351,
"Farajtabar, Ali",16300553900,101,"Chemistry
Materials Science
Physics and Astronomy
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
Pharmacology, Toxicology and Pharmaceutics
Environmental Science
Engineering
Multidisciplinary
",0000-0002-5510-3782,
"Abadyan, Mohamadreza R.",25421297800,100,"Engineering
Physics and Astronomy
Materials Science
Mathematics
Computer Science
Chemistry
Chemical Engineering
Multidisciplinary
Earth and Planetary Sciences
Agricultural and Biological Sciences
",,
"Rouhi, Saeed",35410306300,97,"Materials Science
Engineering
Physics and Astronomy
Chemistry
Computer Science
Mathematics
Chemical Engineering
Earth and Planetary Sciences
",,
"Haghparast, Majid",23094283500,92,"Computer Science
Engineering
Physics and Astronomy
Mathematics
Materials Science
Multidisciplinary
Biochemistry, Genetics and Molecular Biology
Medicine
Business, Management and Accounting
Energy
Agricultural and Biological Sciences
Chemistry
",0000-0003-3427-5961,
"Foroughifar, Naser",6603611446,90,"Chemistry
Biochemistry, Genetics and Molecular Biology
Materials Science
Chemical Engineering
Pharmacology, Toxicology and Pharmaceutics
Medicine
Physics and Astronomy
Engineering
Computer Science
Environmental Science
",,
"Akbari, Omid Ali",56765655800,88,"Physics and Astronomy
Engineering
Chemistry
Mathematics
Energy
Materials Science
Chemical Engineering
Computer Science
Environmental Science
Biochemistry, Genetics and Molecular Biology
Multidisciplinary
",,
"Sabbaghzadeh, Jamshid",24468873500,82,"Physics and Astronomy
Engineering
Materials Science
Chemistry
Mathematics
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Computer Science
Environmental Science
Energy
",,
"Yaghoobi, Mahdi",56234245700,81,"Computer Science
Engineering
Mathematics
Physics and Astronomy
Multidisciplinary
Social Sciences
Medicine
Biochemistry, Genetics and Molecular Biology
Arts and Humanities
Decision Sciences
Immunology and Microbiology
Psychology
Business, Management and Accounting
Materials Science
Agricultural and Biological Sciences
Chemistry
",0000-0003-2263-4859,
"Izadi, Mahdi",56406980700,80,"Engineering
Environmental Science
Energy
Mathematics
Earth and Planetary Sciences
Computer Science
Social Sciences
Physics and Astronomy
Agricultural and Biological Sciences
Materials Science
Multidisciplinary
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Medicine
",,
"Jabbari, Masoud",56957945900,79,"Engineering
Physics and Astronomy
Computer Science
Mathematics
Energy
Materials Science
Multidisciplinary
Biochemistry, Genetics and Molecular Biology
Environmental Science
Medicine
Social Sciences
Chemistry
Chemical Engineering
",,
"Sedghi, Shaban",23978728000,78,"Mathematics
Computer Science
Physics and Astronomy
Decision Sciences
Multidisciplinary
Engineering
",,
"Ehyaei, M. A.",9432334500,77,"Energy
Engineering
Environmental Science
Computer Science
Chemical Engineering
Business, Management and Accounting
Materials Science
Social Sciences
Mathematics
Chemistry
Agricultural and Biological Sciences
Earth and Planetary Sciences
Economics, Econometrics and Finance
Physics and Astronomy
",0000-0002-4721-9427,
"Asgarpanah, Jinous",8205009900,76,"Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Chemistry
Medicine
Agricultural and Biological Sciences
Immunology and Microbiology
Environmental Science
Materials Science
Health Professions
Chemical Engineering
Neuroscience
",,
"Chekin, Fereshteh",25721728700,74,"Chemistry
Materials Science
Engineering
Physics and Astronomy
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Energy
Agricultural and Biological Sciences
Medicine
",,
"Sheikhan, Mansour",8922649900,74,"Computer Science
Engineering
Mathematics
Physics and Astronomy
Multidisciplinary
Social Sciences
Materials Science
Arts and Humanities
Earth and Planetary Sciences
Medicine
Decision Sciences
Agricultural and Biological Sciences
Neuroscience
",0000-0002-4733-6113,
"Abdolghaffari, Amir Hossein",35733175500,72,"Biochemistry, Genetics and Molecular Biology
Medicine
Pharmacology, Toxicology and Pharmaceutics
Immunology and Microbiology
Agricultural and Biological Sciences
Materials Science
Environmental Science
Engineering
Chemistry
Neuroscience
Nursing
Physics and Astronomy
Chemical Engineering
",0000-0001-9961-9097,
"Akhavan Sepahi, Abbas",25653343300,72,"Medicine
Immunology and Microbiology
Biochemistry, Genetics and Molecular Biology
Chemistry
Energy
Environmental Science
Chemical Engineering
Agricultural and Biological Sciences
Pharmacology, Toxicology and Pharmaceutics
Earth and Planetary Sciences
Engineering
Materials Science
Mathematics
Veterinary
",,
"Khalaj, Mehdi",22957611500,72,"Chemistry
Materials Science
Physics and Astronomy
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Engineering
Computer Science
",0000-0002-5327-9266,
"Jamilian, Abdolreza",23394878000,68,"Dentistry
Medicine
Biochemistry, Genetics and Molecular Biology
",0000-0002-8841-0447,
"Janghorban, Maziar",39061563300,68,"Engineering
Materials Science
Physics and Astronomy
Chemical Engineering
Mathematics
Computer Science
Biochemistry, Genetics and Molecular Biology
",,
"Yousefi, Mohammad Hassan",55231990200,68,"Physics and Astronomy
Materials Science
Engineering
Chemistry
Environmental Science
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Mathematics
Energy
Business, Management and Accounting
Agricultural and Biological Sciences
Computer Science
",,
"Zareyee, Daryoush",6507868098,68,"Chemistry
Chemical Engineering
Materials Science
Biochemistry, Genetics and Molecular Biology
Physics and Astronomy
Pharmacology, Toxicology and Pharmaceutics
Engineering
Computer Science
Multidisciplinary
",0000-0001-9405-5683,
"Alemi, Minoo",55312745000,67,"Computer Science
Engineering
Social Sciences
Arts and Humanities
Mathematics
Psychology
Physics and Astronomy
Neuroscience
Medicine
Materials Science
Chemistry
Nursing
Business, Management and Accounting
",,
"Hosseini, Seyed Ebrahim",55225711400,67,"Medicine
Agricultural and Biological Sciences
Biochemistry, Genetics and Molecular Biology
Engineering
Pharmacology, Toxicology and Pharmaceutics
Chemical Engineering
Neuroscience
Immunology and Microbiology
Environmental Science
Multidisciplinary
Veterinary
Chemistry
Nursing
",,
"Karami, Behrouz",57194240097,66,"Engineering
Materials Science
Physics and Astronomy
Chemical Engineering
Computer Science
Mathematics
Biochemistry, Genetics and Molecular Biology
",0000-0002-8191-0000,
"Salay Naderi, Mohammad",35358584500,66,"Engineering
Energy
Computer Science
Environmental Science
Materials Science
Mathematics
Physics and Astronomy
Multidisciplinary
Chemical Engineering
Chemistry
",0000-0001-7187-3608,
"Dinarvand, Saeed",24502768200,65,"Engineering
Mathematics
Computer Science
Physics and Astronomy
Chemical Engineering
Energy
Materials Science
Economics, Econometrics and Finance
Medicine
Multidisciplinary
Chemistry
",0000-0002-1625-8618,
"Kalaee, Mohammadreza Reza",26326320700,65,"Materials Science
Chemistry
Engineering
Chemical Engineering
Physics and Astronomy
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Computer Science
Business, Management and Accounting
Immunology and Microbiology
Mathematics
Agricultural and Biological Sciences
",0000-0003-2396-7006,
"Shahidi, Seyed Ahmad",56490248000,65,"Chemistry
Agricultural and Biological Sciences
Engineering
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Materials Science
Physics and Astronomy
Pharmacology, Toxicology and Pharmaceutics
Immunology and Microbiology
Energy
Nursing
Medicine
Multidisciplinary
Social Sciences
",0000-0001-5667-2875,
"Styles, Peter",23048015400,65,"Earth and Planetary Sciences
Environmental Science
Engineering
Physics and Astronomy
Energy
Multidisciplinary
Computer Science
",,
"Honarvar, Bizhan",54402938800,64,"Chemical Engineering
Energy
Chemistry
Environmental Science
Earth and Planetary Sciences
Engineering
Physics and Astronomy
Materials Science
Biochemistry, Genetics and Molecular Biology
Mathematics
Computer Science
Social Sciences
Agricultural and Biological Sciences
Pharmacology, Toxicology and Pharmaceutics
Medicine
",,
"Mahdavian, Mehdi",25031934000,63,"Computer Science
Engineering
Physics and Astronomy
Neuroscience
Mathematics
Medicine
Decision Sciences
",,
"Jebali, A.",38861904200,62,"Medicine
Biochemistry, Genetics and Molecular Biology
Environmental Science
Materials Science
Engineering
Chemical Engineering
Pharmacology, Toxicology and Pharmaceutics
Physics and Astronomy
Agricultural and Biological Sciences
Chemistry
Immunology and Microbiology
Neuroscience
Nursing
Business, Management and Accounting
Social Sciences
Multidisciplinary
",0000-0002-1353-3864,
"Hekmati, Malak",36100114700,60,"Chemistry
Materials Science
Chemical Engineering
Physics and Astronomy
Biochemistry, Genetics and Molecular Biology
Environmental Science
Engineering
Pharmacology, Toxicology and Pharmaceutics
Medicine
Multidisciplinary
Agricultural and Biological Sciences
Earth and Planetary Sciences
Immunology and Microbiology
",,
"Mousavi, Zahra",15127774300,60,"Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Medicine
Neuroscience
Chemistry
Agricultural and Biological Sciences
Immunology and Microbiology
Environmental Science
Chemical Engineering
Materials Science
Social Sciences
Computer Science
",0000-0001-6524-491X,
"Kiani, Farhoush",26429655700,58,"Chemistry
Biochemistry, Genetics and Molecular Biology
Materials Science
Pharmacology, Toxicology and Pharmaceutics
Chemical Engineering
Physics and Astronomy
Environmental Science
Engineering
Agricultural and Biological Sciences
Energy
Multidisciplinary
Immunology and Microbiology
Medicine
Computer Science
",0000-0002-2291-2313,
"Pirouzfar, Vahid",55428807100,58,"Energy
Materials Science
Chemical Engineering
Chemistry
Engineering
Environmental Science
Physics and Astronomy
Mathematics
Biochemistry, Genetics and Molecular Biology
Earth and Planetary Sciences
Social Sciences
Economics, Econometrics and Finance
Business, Management and Accounting
",0000-0002-2862-008X,
"Jahanfarnia, Gholamreza R.",12759637100,56,"Energy
Engineering
Physics and Astronomy
Environmental Science
Materials Science
Medicine
Chemical Engineering
Chemistry
Mathematics
",,
"Valmohammadi, Changiz",36167875500,56,"Business, Management and Accounting
Computer Science
Social Sciences
Engineering
Decision Sciences
Environmental Science
Mathematics
Economics, Econometrics and Finance
Energy
Multidisciplinary
Psychology
Neuroscience
",0000-0002-0665-5126,
"Etminan, Alireza",36959415000,55,"Agricultural and Biological Sciences
Biochemistry, Genetics and Molecular Biology
Environmental Science
Pharmacology, Toxicology and Pharmaceutics
Medicine
Energy
Computer Science
Materials Science
Chemical Engineering
Immunology and Microbiology
Engineering
Veterinary
Social Sciences
Chemistry
",0000-0002-5794-2416,
"Vafajoo, Leila",22036837500,55,"Chemical Engineering
Engineering
Chemistry
Environmental Science
Energy
Physics and Astronomy
Computer Science
Earth and Planetary Sciences
Medicine
Multidisciplinary
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Materials Science
Agricultural and Biological Sciences
",0000-0002-0111-446X,
"Solookinejad, Gh",57189034211,54,"Physics and Astronomy
Engineering
Materials Science
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
Multidisciplinary
Mathematics
Chemistry
Environmental Science
Medicine
Energy
Computer Science
",0000-0002-5521-0190,
"Ghezavati, Vahidreza",24402704900,53,"Engineering
Computer Science
Mathematics
Environmental Science
Business, Management and Accounting
Energy
Decision Sciences
Earth and Planetary Sciences
Economics, Econometrics and Finance
Physics and Astronomy
Materials Science
Chemical Engineering
Social Sciences
",0000-0001-8188-5426,
"Kazemizadeh, Ali Reza",8427010200,53,"Chemistry
Materials Science
Engineering
Physics and Astronomy
Environmental Science
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Medicine
Computer Science
Chemical Engineering
Multidisciplinary
Agricultural and Biological Sciences
",0000-0003-3085-5125,
"Enhessari, Morteza",24314572000,52,"Materials Science
Chemistry
Engineering
Chemical Engineering
Physics and Astronomy
Biochemistry, Genetics and Molecular Biology
Energy
Mathematics
Environmental Science
Medicine
Earth and Planetary Sciences
Pharmacology, Toxicology and Pharmaceutics
Agricultural and Biological Sciences
",0000-0003-2741-760X,
"Fallah-Mehrabadi, Jalil",26654316200,52,"Medicine
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Agricultural and Biological Sciences
Pharmacology, Toxicology and Pharmaceutics
Chemical Engineering
Health Professions
Environmental Science
Engineering
Physics and Astronomy
Materials Science
Computer Science
",,
"Kafilzadeh, Farshid",25925833400,52,"Immunology and Microbiology
Medicine
Biochemistry, Genetics and Molecular Biology
Environmental Science
Agricultural and Biological Sciences
Earth and Planetary Sciences
Pharmacology, Toxicology and Pharmaceutics
Materials Science
Engineering
Multidisciplinary
Economics, Econometrics and Finance
Mathematics
Chemical Engineering
Chemistry
Computer Science
",,
"Davood, Asghar",6508333461,51,"Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Chemistry
Medicine
Immunology and Microbiology
Chemical Engineering
Engineering
Multidisciplinary
Computer Science
",,
"Feshki-Farahani, Hassan",26967476900,51,"Engineering
Energy
Computer Science
Multidisciplinary
Mathematics
Environmental Science
Materials Science
Physics and Astronomy
Business, Management and Accounting
Chemical Engineering
Social Sciences
Economics, Econometrics and Finance
Decision Sciences
Chemistry
",,
"Tebyaniyan, Hamid",55220019400,51,"Biochemistry, Genetics and Molecular Biology
Medicine
Materials Science
Pharmacology, Toxicology and Pharmaceutics
Environmental Science
Agricultural and Biological Sciences
Immunology and Microbiology
Engineering
Earth and Planetary Sciences
Chemical Engineering
Chemistry
Neuroscience
Health Professions
Multidisciplinary
",0000-0002-5647-637X,
"Yaghobi, Mojtaba",26436403800,51,"Physics and Astronomy
Biochemistry, Genetics and Molecular Biology
Materials Science
Chemistry
Engineering
Multidisciplinary
Pharmacology, Toxicology and Pharmaceutics
Chemical Engineering
Computer Science
Mathematics
Medicine
Business, Management and Accounting
",,
"Jalili-Kharaajoo, Mahdi",56624944000,50,"Engineering
Computer Science
Mathematics
Biochemistry, Genetics and Molecular Biology
Physics and Astronomy
Earth and Planetary Sciences
Chemical Engineering
",,
"Setamdideh, Davood",14036394400,50,"Chemistry
Pharmacology, Toxicology and Pharmaceutics
Environmental Science
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
Engineering
",0000-0003-3798-419X,
"Valipour, Peiman",15849703500,50,"Materials Science
Engineering
Chemistry
Physics and Astronomy
Chemical Engineering
Energy
Computer Science
Environmental Science
Mathematics
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
",0000-0002-0052-1266,
"Wendelborn, Andrew L.",6603326246,50,"Computer Science
Mathematics
Engineering
Biochemistry, Genetics and Molecular Biology
Social Sciences
Arts and Humanities
Earth and Planetary Sciences
",,
"Armaghani, Taher",54917388800,49,"Engineering
Physics and Astronomy
Chemical Engineering
Chemistry
Mathematics
Energy
Materials Science
Computer Science
Environmental Science
Multidisciplinary
Social Sciences
",0000-0003-3758-9106,
"Ghorbani, Hamid Reza",57188966487,49,"Chemistry
Biochemistry, Genetics and Molecular Biology
Materials Science
Chemical Engineering
Pharmacology, Toxicology and Pharmaceutics
Environmental Science
Immunology and Microbiology
Engineering
Computer Science
Physics and Astronomy
Agricultural and Biological Sciences
Decision Sciences
Social Sciences
",0000-0002-0792-1406,
"Nafar, Mehdi",8729094200,49,"Engineering
Computer Science
Physics and Astronomy
Energy
Mathematics
Multidisciplinary
Business, Management and Accounting
Economics, Econometrics and Finance
Materials Science
Decision Sciences
Social Sciences
Chemical Engineering
Chemistry
",,
"Khodarahimi, Siamak",26031563700,48,"Psychology
Social Sciences
Medicine
Nursing
Neuroscience
Arts and Humanities
Mathematics
Health Professions
Computer Science
",0000-0003-1031-2078,
"Setorki, Mahbubeh",35273373700,48,"Pharmacology, Toxicology and Pharmaceutics
Medicine
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Immunology and Microbiology
Chemical Engineering
Multidisciplinary
",0000-0001-6983-9929,
"Abdideh, Mohammad",55376273900,47,"Energy
Earth and Planetary Sciences
Environmental Science
Engineering
Chemical Engineering
Agricultural and Biological Sciences
Chemistry
Decision Sciences
Social Sciences
Physics and Astronomy
Materials Science
",,
"Vahdat, Seyed Mohammad",24462557700,47,"Chemistry
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
Pharmacology, Toxicology and Pharmaceutics
Environmental Science
Materials Science
Physics and Astronomy
Computer Science
Engineering
Multidisciplinary
",,
"Boroujeni, Sayed Mojtaba Shirvani",36951451100,46,"Multidisciplinary
Biochemistry, Genetics and Molecular Biology
Engineering
Computer Science
Pharmacology, Toxicology and Pharmaceutics
Physics and Astronomy
Materials Science
",,
"Enayatifar, Rasul",35069151400,46,"Computer Science
Engineering
Physics and Astronomy
Materials Science
Mathematics
Energy
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
Environmental Science
Decision Sciences
Multidisciplinary
Neuroscience
",0000-0001-9994-5300,
"Ghofrani, Sedigheh",8656111700,46,"Computer Science
Engineering
Mathematics
Physics and Astronomy
Earth and Planetary Sciences
Medicine
Materials Science
Health Professions
Decision Sciences
Biochemistry, Genetics and Molecular Biology
Social Sciences
Multidisciplinary
",,
"Khakpai, Fatemeh",55144183500,46,"Neuroscience
Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Medicine
Agricultural and Biological Sciences
Psychology
",0000-0001-7395-9974,
"Rezaei Roshan, Jamal",54401824700,45,"Mathematics
Computer Science
Environmental Science
Biochemistry, Genetics and Molecular Biology
Medicine
Physics and Astronomy
Multidisciplinary
Engineering
",0000-0003-4631-397X,
"Salehi Surmaghi, Mohammad Hossein",6506627312,45,"Pharmacology, Toxicology and Pharmaceutics
Medicine
Chemistry
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Environmental Science
",,
"Yazdani–chamzini, Abdolreza",50961843700,45,"Engineering
Earth and Planetary Sciences
Business, Management and Accounting
Economics, Econometrics and Finance
Computer Science
Decision Sciences
Energy
Social Sciences
Agricultural and Biological Sciences
Environmental Science
Mathematics
Medicine
Physics and Astronomy
Chemical Engineering
Chemistry
",0000-0001-5594-7726,
"Asemi, Kamran",36448963500,44,"Engineering
Materials Science
Physics and Astronomy
Mathematics
Computer Science
Chemical Engineering
Environmental Science
Earth and Planetary Sciences
Biochemistry, Genetics and Molecular Biology
",0000-0002-7182-634X,
"Hekmatifar, Maboud",57208127315,44,"Physics and Astronomy
Materials Science
Chemistry
Engineering
Chemical Engineering
Mathematics
Computer Science
Medicine
Multidisciplinary
Energy
",,
"Farahmandjou, Majid",26538589200,43,"Materials Science
Physics and Astronomy
Chemistry
Engineering
Chemical Engineering
Business, Management and Accounting
Environmental Science
Multidisciplinary
",0000-0002-7186-9008,
"Lotfi, Alireza",57212477302,43,"Agricultural and Biological Sciences
Veterinary
Biochemistry, Genetics and Molecular Biology
Environmental Science
Pharmacology, Toxicology and Pharmaceutics
Medicine
Chemical Engineering
Engineering
Immunology and Microbiology
Chemistry
Computer Science
",,
"Soleimani Kutanaei, Saman",54883949400,43,"Engineering
Earth and Planetary Sciences
Materials Science
Environmental Science
Physics and Astronomy
Chemistry
Mathematics
Social Sciences
Computer Science
",0000-0002-5918-8920,
"Toushmalani, Reza",36970296000,43,"Multidisciplinary
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Earth and Planetary Sciences
Chemistry
Environmental Science
",0000-0002-7976-5692,
"Abbaszadeh Shahri, Abbas A.",35726817600,42,"Earth and Planetary Sciences
Engineering
Environmental Science
Biochemistry, Genetics and Molecular Biology
Computer Science
Agricultural and Biological Sciences
Physics and Astronomy
Multidisciplinary
Mathematics
Medicine
Decision Sciences
Materials Science
Social Sciences
",,
"Bahmani-Firouzi, Bahman",15922058600,42,"Engineering
Energy
Computer Science
Mathematics
Multidisciplinary
Environmental Science
Physics and Astronomy
Social Sciences
",,
"Ahmadi, Shahin",24830316200,41,"Chemistry
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Chemical Engineering
Physics and Astronomy
Materials Science
Environmental Science
Engineering
Energy
Agricultural and Biological Sciences
Earth and Planetary Sciences
Immunology and Microbiology
Medicine
Multidisciplinary
Computer Science
",0000-0003-1019-4649,
"Ahmadi-Ashtiani, Hamidreza",23970202900,41,"Medicine
Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Chemistry
Chemical Engineering
Environmental Science
Engineering
Multidisciplinary
Computer Science
",0000-0001-6298-3100,
"Alipour, Eskandar",14026585900,41,"Chemistry
Pharmacology, Toxicology and Pharmaceutics
Materials Science
Biochemistry, Genetics and Molecular Biology
Environmental Science
Medicine
Engineering
Chemical Engineering
Agricultural and Biological Sciences
Computer Science
Physics and Astronomy
",,
"Delkhosh, Mehdi",55747625800,41,"Mathematics
Engineering
Physics and Astronomy
Chemical Engineering
Computer Science
Multidisciplinary
Chemistry
",0000-0001-6632-4743,
"Gholami, Ali",36806116300,41,"Agricultural and Biological Sciences
Environmental Science
Engineering
Earth and Planetary Sciences
Energy
Multidisciplinary
Biochemistry, Genetics and Molecular Biology
Chemistry
Medicine
Chemical Engineering
Social Sciences
",,
"Isvandzibaei, Mohammad Reza",16316343300,41,"Engineering
Mathematics
Chemical Engineering
Materials Science
",0000-0003-3289-198X,
