Author Name,Auth-ID,Number of Documents,Subject Area,Orc_ID,
"Khaloozadeh, Hamid",16642417400,182,"Engineering
Computer Science
Mathematics
Physics and Astronomy
Energy
Decision Sciences
Materials Science
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Multidisciplinary
Agricultural and Biological Sciences
Earth and Planetary Sciences
Medicine
Business, Management and Accounting
Social Sciences
Economics, Econometrics and Finance
Arts and Humanities
Pharmacology, Toxicology and Pharmaceutics
",0000-0002-6948-8898,
"Shariyat, M.",6603477403,159,"Engineering
Materials Science
Mathematics
Physics and Astronomy
Computer Science
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
Chemistry
Earth and Planetary Sciences
Environmental Science
Medicine
Health Professions
",0000-0002-1088-7333,
"Granpayeh, Nosrat",6602686163,147,"Physics and Astronomy
Engineering
Materials Science
Computer Science
Chemistry
Biochemistry, Genetics and Molecular Biology
Social Sciences
Mathematics
Multidisciplinary
Neuroscience
",,
"Alesheikh, Ali Asghar",57193575088,146,"Environmental Science
Computer Science
Social Sciences
Earth and Planetary Sciences
Engineering
Agricultural and Biological Sciences
Mathematics
Multidisciplinary
Energy
Medicine
Immunology and Microbiology
Physics and Astronomy
Business, Management and Accounting
Materials Science
Chemical Engineering
Economics, Econometrics and Finance
Decision Sciences
Biochemistry, Genetics and Molecular Biology
",0000-0001-9537-9401,
"Khalili, S. M.R.",8854159200,143,"Engineering
Materials Science
Mathematics
Physics and Astronomy
Chemical Engineering
Chemistry
Environmental Science
Computer Science
",0000-0001-8810-5410,
"Soltani, Madjid",41862498900,143,"Energy
Engineering
Biochemistry, Genetics and Molecular Biology
Medicine
Physics and Astronomy
Mathematics
Materials Science
Computer Science
Pharmacology, Toxicology and Pharmaceutics
Chemistry
Environmental Science
Chemical Engineering
Social Sciences
Agricultural and Biological Sciences
Earth and Planetary Sciences
Multidisciplinary
Business, Management and Accounting
Immunology and Microbiology
Nursing
Dentistry
Decision Sciences
Neuroscience
Health Professions
",,
"Abrishamian, Mohammad Sadegh",14420661900,140,"Physics and Astronomy
Engineering
Materials Science
Computer Science
Chemistry
Mathematics
Energy
Multidisciplinary
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
Social Sciences
",,
"Aliakbar-Golkar, Masoud",56359058000,140,"Engineering
Energy
Computer Science
Mathematics
Environmental Science
Physics and Astronomy
Materials Science
Multidisciplinary
Social Sciences
Chemical Engineering
Business, Management and Accounting
Decision Sciences
Chemistry
",0000-0002-3870-296X,
"Bina, M. T.",57205768953,139,"Engineering
Energy
Computer Science
Mathematics
Materials Science
Physics and Astronomy
Multidisciplinary
Social Sciences
Chemical Engineering
",0000-0001-9344-146X,
"Seidi, Shahram",35099361400,138,"Chemistry
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
Environmental Science
Engineering
Materials Science
Agricultural and Biological Sciences
Pharmacology, Toxicology and Pharmaceutics
Physics and Astronomy
Medicine
Health Professions
Energy
",,
"Valadan Zoej, Mohammad Javad",56962765800,138,"Earth and Planetary Sciences
Computer Science
Social Sciences
Engineering
Environmental Science
Physics and Astronomy
Mathematics
Materials Science
Multidisciplinary
Biochemistry, Genetics and Molecular Biology
Chemistry
",0000-0003-4325-8741,
"Abrishami Moghaddam, Hamid",21834119100,137,"Computer Science
Engineering
Medicine
Biochemistry, Genetics and Molecular Biology
Neuroscience
Mathematics
Social Sciences
Agricultural and Biological Sciences
Physics and Astronomy
Health Professions
Chemical Engineering
Earth and Planetary Sciences
Environmental Science
Multidisciplinary
Immunology and Microbiology
Materials Science
Chemistry
",,
"Vaezi, Mohammadreza",7006727954,132,"Materials Science
Engineering
Physics and Astronomy
Chemistry
Chemical Engineering
Mathematics
Computer Science
Environmental Science
Energy
Business, Management and Accounting
Biochemistry, Genetics and Molecular Biology
",,
"Eslami-Farsani, Reza",46661069800,125,"Materials Science
Engineering
Chemistry
Chemical Engineering
Physics and Astronomy
Mathematics
Computer Science
Energy
Earth and Planetary Sciences
Agricultural and Biological Sciences
",0000-0002-7838-6199,
"Masjed-Jamei, Mohammad",8986465600,125,"Mathematics
Computer Science
Engineering
Physics and Astronomy
Energy
Chemistry
",0000-0002-4007-7075,
"Ahmadian-Attari, Mahmoud",56119061800,123,"Computer Science
Engineering
Mathematics
Social Sciences
Physics and Astronomy
Materials Science
Energy
Earth and Planetary Sciences
Environmental Science
Multidisciplinary
Chemistry
",,
"Ardebilipour, Mehrdad",16678168600,122,"Computer Science
Engineering
Energy
Mathematics
Social Sciences
Physics and Astronomy
Materials Science
Multidisciplinary
Earth and Planetary Sciences
",,
"Jabbari, Ali",6603821767,121,"Chemistry
Biochemistry, Genetics and Molecular Biology
Materials Science
Physics and Astronomy
Chemical Engineering
Environmental Science
Engineering
Agricultural and Biological Sciences
Medicine
Pharmacology, Toxicology and Pharmaceutics
Energy
Computer Science
Immunology and Microbiology
Multidisciplinary
",,
"Mirbagheri, Seyed Ahmad",14625203100,120,"Environmental Science
Engineering
Agricultural and Biological Sciences
Chemical Engineering
Earth and Planetary Sciences
Medicine
Chemistry
Immunology and Microbiology
Materials Science
Energy
Biochemistry, Genetics and Molecular Biology
Social Sciences
Physics and Astronomy
Multidisciplinary
Mathematics
Computer Science
Pharmacology, Toxicology and Pharmaceutics
",,
"Sodagar, Amir Masoud",6602471989,117,"Engineering
Computer Science
Medicine
Physics and Astronomy
Neuroscience
Materials Science
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
Mathematics
Multidisciplinary
Social Sciences
Chemistry
",,
"Shams, Mehrzad",22941971300,114,"Engineering
Chemical Engineering
Physics and Astronomy
Energy
Environmental Science
Materials Science
Chemistry
Computer Science
Mathematics
Earth and Planetary Sciences
Social Sciences
Medicine
Business, Management and Accounting
Biochemistry, Genetics and Molecular Biology
",,
"Fatehi, Alireza",23034043100,111,"Engineering
Computer Science
Mathematics
Physics and Astronomy
Chemical Engineering
Energy
Chemistry
Environmental Science
Decision Sciences
Materials Science
Biochemistry, Genetics and Molecular Biology
",0000-0001-8719-8459,
"Kiani, Keivan",25030087600,110,"Engineering
Physics and Astronomy
Materials Science
Mathematics
Chemical Engineering
Chemistry
Computer Science
Environmental Science
Energy
Multidisciplinary
",0000-0003-0962-009X,
"Movassagh, Barahman",6701793792,110,"Chemistry
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Materials Science
Environmental Science
Physics and Astronomy
Energy
Computer Science
",,
"Kazemi, Reza",36797280900,106,"Engineering
Computer Science
Environmental Science
Mathematics
Physics and Astronomy
Materials Science
Social Sciences
Energy
Medicine
Biochemistry, Genetics and Molecular Biology
Multidisciplinary
Chemistry
",,
"Aghanajafi, Cyrus",9432690800,104,"Engineering
Energy
Physics and Astronomy
Materials Science
Chemical Engineering
Environmental Science
Mathematics
Chemistry
Multidisciplinary
Computer Science
Earth and Planetary Sciences
Agricultural and Biological Sciences
",,
"Abbaszadeh, Karim",6507339139,103,"Engineering
Energy
Mathematics
Computer Science
Materials Science
Physics and Astronomy
Multidisciplinary
Chemistry
Earth and Planetary Sciences
Environmental Science
Decision Sciences
Chemical Engineering
",,
"Rayati, Saeed",14065088600,101,"Chemistry
Materials Science
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Physics and Astronomy
Pharmacology, Toxicology and Pharmaceutics
Environmental Science
Engineering
Energy
Agricultural and Biological Sciences
",0000-0003-2941-7216,
"Nekoui, Mohammad Ali",16043268800,100,"Engineering
Computer Science
Mathematics
Energy
Materials Science
Multidisciplinary
Physics and Astronomy
Chemical Engineering
Medicine
Decision Sciences
Social Sciences
Biochemistry, Genetics and Molecular Biology
Chemistry
",,
"Jafari, Aliasghar",57206030435,98,"Engineering
Materials Science
Mathematics
Physics and Astronomy
Computer Science
Chemistry
Multidisciplinary
Earth and Planetary Sciences
Arts and Humanities
Environmental Science
Chemical Engineering
Agricultural and Biological Sciences
",,
"Jafarian, Majid",6603141062,98,"Chemistry
Materials Science
Chemical Engineering
Engineering
Physics and Astronomy
Energy
Biochemistry, Genetics and Molecular Biology
Mathematics
Computer Science
Pharmacology, Toxicology and Pharmaceutics
Environmental Science
Social Sciences
",,
"Shamsi, Hossein",10045404000,97,"Engineering
Computer Science
Materials Science
Physics and Astronomy
Mathematics
Energy
Social Sciences
",,
"Zeinoddini, M.",6602997362,97,"Engineering
Energy
Environmental Science
Materials Science
Physics and Astronomy
Agricultural and Biological Sciences
Earth and Planetary Sciences
Chemical Engineering
Mathematics
Chemistry
Immunology and Microbiology
Decision Sciences
Social Sciences
Computer Science
",0000-0002-5888-8386,
"Amraee, Turaj",9742226500,94,"Engineering
Energy
Computer Science
Mathematics
Environmental Science
Materials Science
Decision Sciences
Physics and Astronomy
Economics, Econometrics and Finance
Multidisciplinary
Chemistry
",0000-0002-5198-0067,
"Asgarian, Behrouz",9240810500,94,"Engineering
Materials Science
Energy
Earth and Planetary Sciences
Chemical Engineering
Mathematics
Computer Science
Multidisciplinary
Environmental Science
Medicine
Physics and Astronomy
",0000-0001-6052-7515,
"Sayyaadi, Hoseyn",25651969600,94,"Energy
Engineering
Environmental Science
Chemical Engineering
Business, Management and Accounting
Physics and Astronomy
Chemistry
Computer Science
Mathematics
Social Sciences
Materials Science
",0000-0003-1368-1426,
"Roshanian, Jafar",12767513100,93,"Engineering
Computer Science
Earth and Planetary Sciences
Physics and Astronomy
Mathematics
Materials Science
Chemical Engineering
Multidisciplinary
Chemistry
",0000-0001-7490-8116,
"Mahjani, Mohammad Ghasem",6602574403,91,"Chemistry
Materials Science
Chemical Engineering
Engineering
Physics and Astronomy
Energy
Mathematics
Biochemistry, Genetics and Molecular Biology
Computer Science
Immunology and Microbiology
Medicine
Social Sciences
Agricultural and Biological Sciences
",,
"Ghassemi, Majid",56235681400,90,"Engineering
Energy
Physics and Astronomy
Materials Science
Mathematics
Chemical Engineering
Computer Science
Chemistry
Environmental Science
Arts and Humanities
Health Professions
Medicine
Business, Management and Accounting
",,
"Jalili, Seifollah",37123918400,89,"Chemistry
Physics and Astronomy
Biochemistry, Genetics and Molecular Biology
Materials Science
Computer Science
Engineering
Chemical Engineering
Mathematics
Energy
",0000-0002-7723-1347,
"Aliakbarian, Hadi",56001676300,87,"Engineering
Computer Science
Physics and Astronomy
Materials Science
Social Sciences
Energy
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Environmental Science
Mathematics
Earth and Planetary Sciences
Medicine
Decision Sciences
Business, Management and Accounting
",0000-0001-5257-3423,
"Ghazavi, Mahmoud",9745712900,84,"Earth and Planetary Sciences
Engineering
Environmental Science
Materials Science
Agricultural and Biological Sciences
Mathematics
Computer Science
Energy
Multidisciplinary
Physics and Astronomy
Social Sciences
Chemistry
",,
"Salahinejad, Erfan",25651882100,84,"Materials Science
Engineering
Physics and Astronomy
Chemical Engineering
Chemistry
Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Earth and Planetary Sciences
Medicine
Energy
Agricultural and Biological Sciences
",0000-0002-6610-2021,
"Shahani, Amir Reza",7004359498,84,"Engineering
Materials Science
Mathematics
Physics and Astronomy
Earth and Planetary Sciences
Chemistry
Computer Science
",,
"Aghaie-Khafri, Mehrdad",6602408609,83,"Engineering
Materials Science
Physics and Astronomy
Mathematics
Computer Science
Chemistry
Energy
Chemical Engineering
Earth and Planetary Sciences
",0000-0002-3482-1451,
"Sadeghi-Niaraki, Abolghasem",26026058100,83,"Computer Science
Social Sciences
Environmental Science
Engineering
Energy
Earth and Planetary Sciences
Physics and Astronomy
Materials Science
Chemical Engineering
Agricultural and Biological Sciences
Biochemistry, Genetics and Molecular Biology
Medicine
Mathematics
Decision Sciences
Multidisciplinary
Chemistry
Neuroscience
",,
"Fereidunian, Alireza",6504817190,81,"Engineering
Computer Science
Energy
Mathematics
Decision Sciences
Physics and Astronomy
Multidisciplinary
Social Sciences
Materials Science
Neuroscience
",0000-0002-3879-9853,
"Masoudi, S. Farhad",32367733000,80,"Physics and Astronomy
Materials Science
Medicine
Environmental Science
Energy
Chemistry
Engineering
Health Professions
Multidisciplinary
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
Pharmacology, Toxicology and Pharmaceutics
Mathematics
Immunology and Microbiology
Earth and Planetary Sciences
",0000-0002-7536-5384,
"Sabbagh-Yazdi, Saeed Reza",12775473900,79,"Engineering
Mathematics
Environmental Science
Earth and Planetary Sciences
Computer Science
Agricultural and Biological Sciences
Materials Science
Multidisciplinary
Physics and Astronomy
Energy
Business, Management and Accounting
Chemical Engineering
Chemistry
",0000-0002-0507-9323,
"Bathaee, Seyed Mohamad Taghi",6506801889,78,"Engineering
Energy
Computer Science
Mathematics
Environmental Science
Materials Science
Social Sciences
Decision Sciences
Physics and Astronomy
Business, Management and Accounting
Chemical Engineering
Agricultural and Biological Sciences
Chemistry
",,
"Homaeinezhad, Mohammad Reza",26323625500,77,"Engineering
Computer Science
Mathematics
Medicine
Physics and Astronomy
Materials Science
Chemical Engineering
Chemistry
Biochemistry, Genetics and Molecular Biology
Energy
",0000-0003-4329-649X,
"Honarvar, Farhang",6602159084,77,"Engineering
Physics and Astronomy
Materials Science
Computer Science
Mathematics
Environmental Science
Arts and Humanities
Energy
Chemical Engineering
Chemistry
",0000-0002-4774-3237,
"Hossein-Babaei, Faramarz",6602539371,77,"Materials Science
Engineering
Physics and Astronomy
Energy
Chemistry
Mathematics
Multidisciplinary
Chemical Engineering
Computer Science
Biochemistry, Genetics and Molecular Biology
",0000-0002-6741-1336,
"Jazayeri, Seyed Ali",15071517500,77,"Engineering
Energy
Environmental Science
Physics and Astronomy
Chemical Engineering
Computer Science
Business, Management and Accounting
Multidisciplinary
Earth and Planetary Sciences
Economics, Econometrics and Finance
Mathematics
Materials Science
Agricultural and Biological Sciences
Chemistry
",,
"Kamyab, Manouchehr",14625228100,76,"Engineering
Physics and Astronomy
Computer Science
Materials Science
Social Sciences
Earth and Planetary Sciences
Mathematics
Energy
Biochemistry, Genetics and Molecular Biology
",,
"Hamedi, Mohammad Hossein",55614784300,75,"Engineering
Energy
Environmental Science
Chemical Engineering
Chemistry
Physics and Astronomy
Materials Science
Mathematics
Earth and Planetary Sciences
Business, Management and Accounting
Economics, Econometrics and Finance
Biochemistry, Genetics and Molecular Biology
Computer Science
Pharmacology, Toxicology and Pharmaceutics
Medicine
Multidisciplinary
",,
"Ebrahimi, Reza",23093841300,73,"Engineering
Energy
Physics and Astronomy
Chemical Engineering
Materials Science
Chemistry
Computer Science
Mathematics
Earth and Planetary Sciences
Environmental Science
",0000-0002-1567-1136,
"Nasersharif, Babak",14018449600,73,"Computer Science
Engineering
Mathematics
Decision Sciences
Neuroscience
Social Sciences
Physics and Astronomy
Arts and Humanities
Energy
Medicine
Business, Management and Accounting
Materials Science
",,
"Moghaddamfar, Ali Reza",9273738500,72,"Mathematics
Decision Sciences
",,
"Akbari, A.",53981088300,71,"Engineering
Energy
Materials Science
Mathematics
Physics and Astronomy
Environmental Science
",0000-0002-1472-1330,
"Tarokh, Mohammad Jafar",14036613400,70,"Computer Science
Engineering
Business, Management and Accounting
Decision Sciences
Economics, Econometrics and Finance
Medicine
Social Sciences
Mathematics
Materials Science
Arts and Humanities
Health Professions
Psychology
Physics and Astronomy
Chemistry
",,
"Azadi, Shahram",30367450200,69,"Engineering
Physics and Astronomy
Environmental Science
Computer Science
Mathematics
Energy
Materials Science
Chemistry
Biochemistry, Genetics and Molecular Biology
Multidisciplinary
",,
"Rouhollahi, Ahmad",13205602400,69,"Chemistry
Materials Science
Engineering
Chemical Engineering
Environmental Science
Physics and Astronomy
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Medicine
Energy
",,
"Rostamizadeh, Shahnaz",6602974747,68,"Chemistry
Chemical Engineering
Materials Science
Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Engineering
Physics and Astronomy
Environmental Science
Medicine
Multidisciplinary
Computer Science
",,
"Radan, Ahmad",22433287400,67,"Engineering
Energy
Computer Science
Mathematics
Physics and Astronomy
Economics, Econometrics and Finance
Environmental Science
",,
"Khakyzadeh, Vahid",36100372200,66,"Chemistry
Chemical Engineering
Materials Science
Environmental Science
Engineering
Physics and Astronomy
Biochemistry, Genetics and Molecular Biology
Computer Science
Pharmacology, Toxicology and Pharmaceutics
Medicine
Energy
Agricultural and Biological Sciences
",0000-0001-9146-1723,
"Ahmadi, Ali",57208461248,65,"Computer Science
Engineering
Mathematics
Energy
Decision Sciences
Physics and Astronomy
Social Sciences
Materials Science
Medicine
Environmental Science
Biochemistry, Genetics and Molecular Biology
Neuroscience
",0000-0003-4211-6258,
"Moaveni, B.",20434323800,65,"Engineering
Computer Science
Mathematics
Social Sciences
Physics and Astronomy
Materials Science
Energy
Chemical Engineering
Multidisciplinary
Environmental Science
Biochemistry, Genetics and Molecular Biology
Chemistry
",0000-0003-1737-4837,
"Mokhtarzade, Mehdi",57188949795,65,"Earth and Planetary Sciences
Computer Science
Engineering
Environmental Science
Social Sciences
Physics and Astronomy
Mathematics
Biochemistry, Genetics and Molecular Biology
Multidisciplinary
Chemistry
",,
"Nikmehr, Mohammad Javad",42262392300,65,"Mathematics
Chemistry
Computer Science
Multidisciplinary
Physics and Astronomy
Materials Science
Engineering
Decision Sciences
",,
"Kavianpour, M. R.",6506259284,64,"Environmental Science
Engineering
Earth and Planetary Sciences
Agricultural and Biological Sciences
Energy
Computer Science
Physics and Astronomy
Chemical Engineering
Mathematics
Multidisciplinary
Economics, Econometrics and Finance
Business, Management and Accounting
Social Sciences
",0000-0003-3546-6663,
"Moghaddas Tafreshi, S. N.",23668671200,64,"Earth and Planetary Sciences
Engineering
Materials Science
Environmental Science
Agricultural and Biological Sciences
Computer Science
Social Sciences
",0000-0002-7149-6686,
"Mohammadzadeh, A.",16070064500,64,"Earth and Planetary Sciences
Computer Science
Environmental Science
Engineering
Social Sciences
Physics and Astronomy
Mathematics
Agricultural and Biological Sciences
Medicine
Materials Science
Multidisciplinary
Biochemistry, Genetics and Molecular Biology
",0000-0003-3329-5063,
"Sadrnejad, S. A.",7801640722,64,"Engineering
Earth and Planetary Sciences
Computer Science
Materials Science
Environmental Science
Agricultural and Biological Sciences
Multidisciplinary
Mathematics
Physics and Astronomy
Energy
Chemistry
",,
"Sahebi, Mahmod Reza",7801555518,63,"Earth and Planetary Sciences
Computer Science
Engineering
Social Sciences
Environmental Science
Physics and Astronomy
Mathematics
Materials Science
Biochemistry, Genetics and Molecular Biology
Chemistry
",0000-0001-7742-3974,
"Shamekhi, Amir Hossein",8698421900,62,"Engineering
Environmental Science
Energy
Mathematics
Chemical Engineering
Chemistry
Computer Science
Physics and Astronomy
Business, Management and Accounting
",,
"Mirtaheri, Masoud",36698164200,60,"Engineering
Earth and Planetary Sciences
Materials Science
Physics and Astronomy
Computer Science
Mathematics
Agricultural and Biological Sciences
Environmental Science
Energy
Biochemistry, Genetics and Molecular Biology
Chemistry
",0000-0001-9474-100X,
"Salehi, Alireza",7005969457,60,"Engineering
Physics and Astronomy
Materials Science
Chemistry
Energy
Computer Science
Mathematics
Chemical Engineering
",,
"Ebadi, Hamid",23008534300,59,"Earth and Planetary Sciences
Computer Science
Engineering
Social Sciences
Environmental Science
Physics and Astronomy
Mathematics
Multidisciplinary
Chemistry
Materials Science
Biochemistry, Genetics and Molecular Biology
",0000-0002-7017-1927,
"Mirzaei, Masoud",14629009700,57,"Engineering
Physics and Astronomy
Energy
Mathematics
Materials Science
Environmental Science
Chemistry
Chemical Engineering
Computer Science
Earth and Planetary Sciences
Immunology and Microbiology
Medicine
",,
"Soltanpour, M.",22939073300,57,"Engineering
Earth and Planetary Sciences
Environmental Science
Agricultural and Biological Sciences
Mathematics
",0000-0003-4297-093X,
"Chamaani, Somayyeh",24436106500,56,"Engineering
Computer Science
Physics and Astronomy
Energy
Mathematics
Materials Science
Social Sciences
Earth and Planetary Sciences
Biochemistry, Genetics and Molecular Biology
Chemistry
",0000-0003-2077-599X,
"Mesgari, Mohammad Saadi",23005132700,56,"Social Sciences
Environmental Science
Earth and Planetary Sciences
Computer Science
Engineering
Mathematics
Multidisciplinary
Medicine
Agricultural and Biological Sciences
Energy
Business, Management and Accounting
Decision Sciences
Biochemistry, Genetics and Molecular Biology
",0000-0002-2119-5164,
"Mirtaheri, Seyyed Abdullah",23489695100,56,"Engineering
Physics and Astronomy
Computer Science
Materials Science
Mathematics
Energy
Social Sciences
",,
"Ziabasharhagh, M.",16418177200,56,"Energy
Engineering
Environmental Science
Chemical Engineering
Physics and Astronomy
Chemistry
Mathematics
Earth and Planetary Sciences
Materials Science
Business, Management and Accounting
Computer Science
Biochemistry, Genetics and Molecular Biology
",0000-0002-3786-6401,
"Alimohammadi, Abbas",23391900800,55,"Earth and Planetary Sciences
Environmental Science
Computer Science
Social Sciences
Engineering
Medicine
Agricultural and Biological Sciences
Mathematics
Energy
Immunology and Microbiology
Arts and Humanities
Nursing
Veterinary
Physics and Astronomy
Biochemistry, Genetics and Molecular Biology
",,
"Asgari, Masoud",56567710900,55,"Engineering
Materials Science
Physics and Astronomy
Mathematics
Computer Science
Chemical Engineering
Social Sciences
Medicine
Earth and Planetary Sciences
Environmental Science
Health Professions
Chemistry
",0000-0002-2063-8699,
"Nahvi, Ali",36920915800,55,"Engineering
Computer Science
Medicine
Social Sciences
Physics and Astronomy
Nursing
Mathematics
Environmental Science
Chemistry
Biochemistry, Genetics and Molecular Biology
Earth and Planetary Sciences
Decision Sciences
Neuroscience
Health Professions
Psychology
Materials Science
Chemical Engineering
Agricultural and Biological Sciences
",,
"Voosoghi, B.",6504087447,55,"Earth and Planetary Sciences
Engineering
Physics and Astronomy
Environmental Science
Mathematics
Social Sciences
Computer Science
",0000-0002-5667-0447,
"Aminataei, Azim",16041483900,54,"Mathematics
Computer Science
Engineering
Physics and Astronomy
Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Medicine
Immunology and Microbiology
Environmental Science
Neuroscience
",,
"Esnaashari, Mehdi",7801537439,54,"Computer Science
Engineering
Mathematics
Social Sciences
Physics and Astronomy
Decision Sciences
Business, Management and Accounting
Economics, Econometrics and Finance
",0000-0001-7874-2563,
"Ghasemi, Abdorasoul",16549641600,54,"Computer Science
Engineering
Mathematics
Energy
Physics and Astronomy
Immunology and Microbiology
Medicine
Decision Sciences
Materials Science
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
",0000-0002-4432-4504,
"Ghoreishi, M.",55884196600,54,"Engineering
Materials Science
Computer Science
Physics and Astronomy
Medicine
Biochemistry, Genetics and Molecular Biology
Decision Sciences
Business, Management and Accounting
Chemistry
",0000-0002-0415-7297,
"Sohani, Ali",56728111800,54,"Energy
Engineering
Environmental Science
Computer Science
Physics and Astronomy
Business, Management and Accounting
Chemistry
Mathematics
Materials Science
Social Sciences
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
",0000-0002-6449-1078,
"Latifi, Hooman",15073733900,53,"Earth and Planetary Sciences
Agricultural and Biological Sciences
Environmental Science
Social Sciences
Computer Science
Physics and Astronomy
Mathematics
Decision Sciences
Economics, Econometrics and Finance
Energy
Business, Management and Accounting
Biochemistry, Genetics and Molecular Biology
",0000-0003-1054-889X,
"Mohamed-Pour, Kamal",6508048472,53,"Computer Science
Engineering
Physics and Astronomy
Energy
Mathematics
Neuroscience
Social Sciences
Materials Science
",,
"Mohammadi, Sharhriar",55788914700,53,"Computer Science
Engineering
Business, Management and Accounting
Environmental Science
Social Sciences
Decision Sciences
Arts and Humanities
Mathematics
Psychology
Physics and Astronomy
Materials Science
Multidisciplinary
Chemistry
",,
"Bazargan, Majid",18833421000,52,"Engineering
Physics and Astronomy
Energy
Environmental Science
Chemical Engineering
Materials Science
Biochemistry, Genetics and Molecular Biology
Computer Science
Social Sciences
Mathematics
Medicine
Agricultural and Biological Sciences
Chemistry
Immunology and Microbiology
",,
"Manavizadeh, Negin",23493011700,52,"Engineering
Materials Science
Physics and Astronomy
Energy
Mathematics
Computer Science
Chemical Engineering
Chemistry
",,
"Najafi, Amir Abbas",14625255900,52,"Engineering
Computer Science
Mathematics
Physics and Astronomy
Materials Science
Chemistry
Economics, Econometrics and Finance
Business, Management and Accounting
Decision Sciences
Neuroscience
Social Sciences
Multidisciplinary
Agricultural and Biological Sciences
",0000-0001-5671-0827,
