Author Name,Auth-ID,Number of Documents,Subject Area,Orc_ID,
"Davaran, Soodabeh",6603349891,209,"Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Materials Science
Engineering
Chemistry
Medicine
Chemical Engineering
Physics and Astronomy
Environmental Science
Immunology and Microbiology
Neuroscience
Multidisciplinary
Social Sciences
Agricultural and Biological Sciences
Computer Science
",0000-0002-7072-2362,
"Ostadrahimi, Alireza",16176126100,209,"Medicine
Biochemistry, Genetics and Molecular Biology
Nursing
Pharmacology, Toxicology and Pharmaceutics
Agricultural and Biological Sciences
Chemistry
Social Sciences
Immunology and Microbiology
Engineering
Materials Science
Health Professions
Environmental Science
Neuroscience
Psychology
Dentistry
Computer Science
Mathematics
Veterinary
Chemical Engineering
",,
"Sadeghi-Bazargani, Homayoun",24822739400,206,"Medicine
Social Sciences
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Agricultural and Biological Sciences
Neuroscience
Nursing
Pharmacology, Toxicology and Pharmaceutics
Environmental Science
Engineering
Psychology
Veterinary
Economics, Econometrics and Finance
Multidisciplinary
Computer Science
Health Professions
Physics and Astronomy
Arts and Humanities
Mathematics
",0000-0002-0396-8709,
"Jadidi-Niaragh, Farhad",36024064100,198,"Biochemistry, Genetics and Molecular Biology
Medicine
Pharmacology, Toxicology and Pharmaceutics
Immunology and Microbiology
Engineering
Chemical Engineering
Materials Science
Chemistry
Neuroscience
Nursing
Veterinary
Physics and Astronomy
Multidisciplinary
",0000-0002-4641-882X,
"Rashidi, Mohammad Reza",7006243855,190,"Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Medicine
Chemistry
Materials Science
Physics and Astronomy
Chemical Engineering
Agricultural and Biological Sciences
Engineering
Environmental Science
Immunology and Microbiology
Nursing
Social Sciences
Multidisciplinary
Health Professions
Veterinary
",0000-0001-9206-9336,
"Afshar Mogaddam, Mohammad Reza",56644711900,163,"Chemistry
Environmental Science
Agricultural and Biological Sciences
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
Engineering
Medicine
Pharmacology, Toxicology and Pharmaceutics
Immunology and Microbiology
Social Sciences
Materials Science
Physics and Astronomy
Nursing
Health Professions
",0000-0003-1144-4523,
"Delazar, Abbas",6507982094,160,"Pharmacology, Toxicology and Pharmaceutics
Medicine
Chemistry
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Immunology and Microbiology
Environmental Science
Chemical Engineering
Engineering
Physics and Astronomy
Computer Science
Nursing
Veterinary
Materials Science
",,
"Farhangi, Mahdieh Abbasalizad",36599978000,155,"Medicine
Nursing
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Neuroscience
Psychology
Pharmacology, Toxicology and Pharmaceutics
Environmental Science
Multidisciplinary
Engineering
Health Professions
Immunology and Microbiology
Veterinary
Chemical Engineering
Social Sciences
",0000-0003-4447-2862,
"Shanehbandi, Dariush",55661762000,153,"Biochemistry, Genetics and Molecular Biology
Medicine
Pharmacology, Toxicology and Pharmaceutics
Immunology and Microbiology
Engineering
Environmental Science
Neuroscience
Nursing
Veterinary
Chemistry
Materials Science
Multidisciplinary
Agricultural and Biological Sciences
Health Professions
Dentistry
Chemical Engineering
",0000-0002-9449-0607,
"Aghebati-Maleki, Leili",55622352500,148,"Biochemistry, Genetics and Molecular Biology
Medicine
Pharmacology, Toxicology and Pharmaceutics
Immunology and Microbiology
Agricultural and Biological Sciences
Engineering
Environmental Science
Chemistry
Veterinary
Social Sciences
Health Professions
Dentistry
Chemical Engineering
Multidisciplinary
",,
"Golzari, Samad Eslam Jamal",55419903300,145,"Medicine
Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Neuroscience
Agricultural and Biological Sciences
Nursing
Immunology and Microbiology
Environmental Science
Engineering
Multidisciplinary
Computer Science
",0000-0003-3815-8770,
"Salehi, Roya",26029577800,142,"Biochemistry, Genetics and Molecular Biology
Materials Science
Pharmacology, Toxicology and Pharmaceutics
Chemistry
Engineering
Chemical Engineering
Medicine
Physics and Astronomy
Environmental Science
Multidisciplinary
Immunology and Microbiology
Earth and Planetary Sciences
Neuroscience
Mathematics
Agricultural and Biological Sciences
Health Professions
Social Sciences
",0000-0001-9284-0055,
"Ansarin, Khalil",16021258800,134,"Medicine
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Environmental Science
Immunology and Microbiology
Chemistry
Neuroscience
Materials Science
Social Sciences
Physics and Astronomy
Nursing
Chemical Engineering
Agricultural and Biological Sciences
Dentistry
Engineering
Health Professions
Psychology
",0000-0003-1374-3316,
"Rahimpour, Elaheh",55251532900,128,"Chemistry
Materials Science
Physics and Astronomy
Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Engineering
Chemical Engineering
Health Professions
Environmental Science
Medicine
",0000-0002-4037-9436,
"Farhoudi, Mehdi",16444178800,125,"Medicine
Neuroscience
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Immunology and Microbiology
Engineering
Materials Science
Agricultural and Biological Sciences
Nursing
Energy
Chemical Engineering
Computer Science
Dentistry
Veterinary
Multidisciplinary
Chemistry
",0000-0002-4972-9316,
"Khoubnasabjafari, Maryam",9741234000,125,"Chemistry
Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Medicine
Materials Science
Physics and Astronomy
Engineering
Chemical Engineering
Health Professions
Agricultural and Biological Sciences
Psychology
Dentistry
Multidisciplinary
Neuroscience
Computer Science
",0000-0002-4175-4699,
"Nemati, Mahboob",8595539400,124,"Chemistry
Environmental Science
Pharmacology, Toxicology and Pharmaceutics
Agricultural and Biological Sciences
Biochemistry, Genetics and Molecular Biology
Medicine
Chemical Engineering
Engineering
Immunology and Microbiology
Social Sciences
Physics and Astronomy
Materials Science
Veterinary
Nursing
Health Professions
Neuroscience
",,
"Hejazi, Mohammad Saeid",17134977200,121,"Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Chemistry
Medicine
Immunology and Microbiology
Agricultural and Biological Sciences
Engineering
Materials Science
Environmental Science
Chemical Engineering
Veterinary
Physics and Astronomy
Neuroscience
",0000-0002-1033-3998,
"Nazemiyeh, Hossein",55886493800,119,"Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Chemistry
Agricultural and Biological Sciences
Medicine
Immunology and Microbiology
Chemical Engineering
Environmental Science
Engineering
",,
"Alizadeh, Mohammad",36668192300,118,"Medicine
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Nursing
Pharmacology, Toxicology and Pharmaceutics
Immunology and Microbiology
Environmental Science
Engineering
Psychology
Chemistry
Health Professions
Neuroscience
Dentistry
Social Sciences
Multidisciplinary
Chemical Engineering
",,
"Spotin, Adel",54416426700,118,"Medicine
Immunology and Microbiology
Veterinary
Agricultural and Biological Sciences
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Environmental Science
Chemical Engineering
Multidisciplinary
Chemistry
",0000-0002-5235-7699,
"Ahmadpour, Ehsan",55067754700,117,"Medicine
Immunology and Microbiology
Veterinary
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Pharmacology, Toxicology and Pharmaceutics
Environmental Science
Engineering
Multidisciplinary
Physics and Astronomy
Materials Science
Chemical Engineering
Chemistry
",0000-0003-1202-6147,
"Samadi, Nasser",25923139200,117,"Biochemistry, Genetics and Molecular Biology
Medicine
Pharmacology, Toxicology and Pharmaceutics
Immunology and Microbiology
Chemical Engineering
Chemistry
Neuroscience
Engineering
Agricultural and Biological Sciences
Multidisciplinary
Nursing
Materials Science
Environmental Science
Physics and Astronomy
Computer Science
Veterinary
Psychology
",0000-0001-7960-6432,
"Mesbahi, Asghar",7801327467,112,"Medicine
Health Professions
Physics and Astronomy
Biochemistry, Genetics and Molecular Biology
Engineering
Pharmacology, Toxicology and Pharmaceutics
Chemical Engineering
Energy
Materials Science
Computer Science
Environmental Science
Chemistry
Nursing
Mathematics
Psychology
",,
"Khabbazi, Alireza",56575007200,111,"Medicine
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Nursing
Chemistry
Environmental Science
Psychology
Social Sciences
Agricultural and Biological Sciences
",,
"Majidi, Jafar",55887063200,109,"Biochemistry, Genetics and Molecular Biology
Medicine
Pharmacology, Toxicology and Pharmaceutics
Immunology and Microbiology
Agricultural and Biological Sciences
Neuroscience
Veterinary
Environmental Science
Engineering
Chemical Engineering
Nursing
Dentistry
Chemistry
",,
"Ghorbani, Marjan",57199999984,107,"Biochemistry, Genetics and Molecular Biology
Materials Science
Chemistry
Pharmacology, Toxicology and Pharmaceutics
Engineering
Chemical Engineering
Physics and Astronomy
Agricultural and Biological Sciences
Medicine
Environmental Science
Immunology and Microbiology
Nursing
Mathematics
Multidisciplinary
",0000-0002-2500-6930,
"Hasankhani, Hadi",26436359700,106,"Medicine
Nursing
Biochemistry, Genetics and Molecular Biology
Earth and Planetary Sciences
Immunology and Microbiology
Agricultural and Biological Sciences
Computer Science
Engineering
Mathematics
Materials Science
Multidisciplinary
Neuroscience
Social Sciences
Environmental Science
Arts and Humanities
Health Professions
Psychology
",0000-0002-6710-5582,
"Lotfipour, Farzaneh",6504435299,102,"Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Medicine
Chemistry
Environmental Science
Immunology and Microbiology
Engineering
Chemical Engineering
Materials Science
Agricultural and Biological Sciences
Physics and Astronomy
Dentistry
Health Professions
",0000-0002-0774-9466,
"Ahangarzadeh Rezaee, Mohammad",13104754500,99,"Medicine
Immunology and Microbiology
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Chemistry
Chemical Engineering
Environmental Science
Social Sciences
Agricultural and Biological Sciences
Earth and Planetary Sciences
Engineering
Physics and Astronomy
Materials Science
",0000-0003-2172-0587,
"Pourghasem Gargari, Bahram",57211759780,99,"Medicine
Nursing
Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Social Sciences
Immunology and Microbiology
Health Professions
Materials Science
Chemistry
Neuroscience
Engineering
Psychology
Dentistry
",0000-0001-7667-099X,
"Movassaghpour-Akbari, Ali Akbar",29867516700,98,"Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Medicine
Immunology and Microbiology
Engineering
Chemical Engineering
Nursing
Agricultural and Biological Sciences
Health Professions
Dentistry
Materials Science
Multidisciplinary
",0000-0002-6990-9269,
"Shayanfar, Ali",23994587200,97,"Chemistry
Pharmacology, Toxicology and Pharmaceutics
Materials Science
Physics and Astronomy
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
Agricultural and Biological Sciences
Medicine
Engineering
Immunology and Microbiology
Environmental Science
Social Sciences
Health Professions
Computer Science
",0000-0001-7507-9057,
"Rashtchizadeh, N.",15766216700,96,"Medicine
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Immunology and Microbiology
Agricultural and Biological Sciences
Environmental Science
Nursing
Chemistry
",,
"Sarbakhsh, Parvin",27968099600,96,"Medicine
Nursing
Social Sciences
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Agricultural and Biological Sciences
Environmental Science
Computer Science
Psychology
Neuroscience
Engineering
Health Professions
Chemical Engineering
Earth and Planetary Sciences
Dentistry
Physics and Astronomy
Energy
Multidisciplinary
Chemistry
Veterinary
",0000-0002-4213-5152,
"Babaloo, Zohreh",55397741300,95,"Medicine
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Veterinary
Dentistry
Agricultural and Biological Sciences
Engineering
Neuroscience
",0000-0001-9398-3680,
"Allahverdipour, Hamid",13604837600,94,"Medicine
Social Sciences
Psychology
Nursing
Environmental Science
Health Professions
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Neuroscience
Immunology and Microbiology
Economics, Econometrics and Finance
Engineering
Multidisciplinary
Agricultural and Biological Sciences
",0000-0003-3700-6185,
"Asnaashari, Solmaz",16028048100,93,"Pharmacology, Toxicology and Pharmaceutics
Chemistry
Biochemistry, Genetics and Molecular Biology
Medicine
Agricultural and Biological Sciences
Engineering
Chemical Engineering
Computer Science
Immunology and Microbiology
Physics and Astronomy
Materials Science
Multidisciplinary
",,
"Valizadeh, L.",6504820479,93,"Nursing
Medicine
Social Sciences
Psychology
Biochemistry, Genetics and Molecular Biology
Environmental Science
Pharmacology, Toxicology and Pharmaceutics
Health Professions
",0000-0001-7047-5309,
"Tabrizi, Jafar Sadegh",23467996000,92,"Medicine
Nursing
Social Sciences
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Pharmacology, Toxicology and Pharmaceutics
Environmental Science
Engineering
Earth and Planetary Sciences
Immunology and Microbiology
Health Professions
",0000-0002-1458-8672,
"Ebrahimi-Mamagani, Mehrangiz",25226664100,91,"Medicine
Nursing
Agricultural and Biological Sciences
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Social Sciences
Environmental Science
Health Professions
Neuroscience
Immunology and Microbiology
Chemistry
",0000-0002-0311-1289,
"Kazemi, Tohid",24780927000,91,"Biochemistry, Genetics and Molecular Biology
Medicine
Pharmacology, Toxicology and Pharmaceutics
Immunology and Microbiology
Engineering
Agricultural and Biological Sciences
Veterinary
Nursing
Environmental Science
Chemical Engineering
Chemistry
",0000-0002-8583-1270,
"Rahmati-Yamchi, Mohammad",37061965800,91,"Medicine
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Engineering
Physics and Astronomy
Immunology and Microbiology
Materials Science
Chemical Engineering
Mathematics
Social Sciences
Psychology
Agricultural and Biological Sciences
Chemistry
Arts and Humanities
Nursing
Earth and Planetary Sciences
Economics, Econometrics and Finance
Business, Management and Accounting
Multidisciplinary
Computer Science
",,
"Hajebrahimi, Sakineh",57216949536,90,"Medicine
Nursing
Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Social Sciences
Neuroscience
Dentistry
Agricultural and Biological Sciences
Immunology and Microbiology
Environmental Science
Health Professions
Veterinary
Psychology
",,
"Soleimanpour, Hassan",36663965300,89,"Medicine
Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Nursing
Immunology and Microbiology
Health Professions
Multidisciplinary
Neuroscience
",,
"Aghazadeh, Mohammad",57196903638,88,"Medicine
Immunology and Microbiology
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Chemistry
Dentistry
Agricultural and Biological Sciences
Veterinary
Multidisciplinary
Arts and Humanities
Environmental Science
Engineering
Chemical Engineering
",0000-0002-5273-110X,
"Yari-Khosroushahi, Ahmad",57189798981,88,"Pharmacology, Toxicology and Pharmaceutics
Medicine
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Agricultural and Biological Sciences
Chemistry
Materials Science
Engineering
Nursing
Chemical Engineering
Environmental Science
Health Professions
Physics and Astronomy
Social Sciences
",,
"Janati, Ali",56617983400,87,"Medicine
Nursing
Pharmacology, Toxicology and Pharmaceutics
Social Sciences
Business, Management and Accounting
Economics, Econometrics and Finance
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Health Professions
Psychology
Multidisciplinary
Agricultural and Biological Sciences
",,
"Hashemzadeh, Shahriar",16070451200,84,"Medicine
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Agricultural and Biological Sciences
Immunology and Microbiology
Nursing
Environmental Science
Engineering
Chemical Engineering
Computer Science
Neuroscience
",,
"Mohaddes, Gisou",24073469200,84,"Medicine
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Neuroscience
Psychology
Immunology and Microbiology
Nursing
Materials Science
Agricultural and Biological Sciences
Arts and Humanities
Physics and Astronomy
",,
"Sanaie, Sarvin",23052644000,84,"Medicine
Pharmacology, Toxicology and Pharmaceutics
Nursing
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Social Sciences
Agricultural and Biological Sciences
Neuroscience
Health Professions
",0000-0003-2325-5631,
"Bannazadeh Baghi, Hossein",57218222797,83,"Medicine
Immunology and Microbiology
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Veterinary
Agricultural and Biological Sciences
Arts and Humanities
Social Sciences
",0000-0002-2513-5361,
"Samiei, Mohammad",54884529500,83,"Biochemistry, Genetics and Molecular Biology
Dentistry
Pharmacology, Toxicology and Pharmaceutics
Medicine
Chemistry
Materials Science
Engineering
Chemical Engineering
Immunology and Microbiology
Physics and Astronomy
Neuroscience
Agricultural and Biological Sciences
Computer Science
",0000-0002-3557-0666,
"Farshbaf-Khalili, Azizeh",56515334000,82,"Medicine
Social Sciences
Biochemistry, Genetics and Molecular Biology
Nursing
Pharmacology, Toxicology and Pharmaceutics
Health Professions
Immunology and Microbiology
Neuroscience
Arts and Humanities
Agricultural and Biological Sciences
",,
"Farzadi, Laya",21733523900,82,"Medicine
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Immunology and Microbiology
Nursing
Veterinary
Agricultural and Biological Sciences
Chemical Engineering
",0000-0001-9969-0352,
"Golmohammadi, S.",17433907100,82,"Engineering
Physics and Astronomy
Materials Science
Mathematics
Computer Science
Chemistry
Biochemistry, Genetics and Molecular Biology
Energy
Multidisciplinary
Chemical Engineering
Medicine
",,
"Eskandani, Morteza",36058703900,81,"Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Chemistry
Materials Science
Medicine
Chemical Engineering
Engineering
Physics and Astronomy
Agricultural and Biological Sciences
Environmental Science
Immunology and Microbiology
Social Sciences
",0000-0003-2282-4871,
"Nadrian, Haidar",57213172092,80,"Medicine
Social Sciences
Nursing
Environmental Science
Health Professions
Pharmacology, Toxicology and Pharmaceutics
Psychology
Engineering
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Immunology and Microbiology
Economics, Econometrics and Finance
Dentistry
Chemical Engineering
Neuroscience
",,
"Alipour, Mohammad Reza",55314299800,77,"Biochemistry, Genetics and Molecular Biology
Medicine
Pharmacology, Toxicology and Pharmaceutics
Immunology and Microbiology
Neuroscience
Agricultural and Biological Sciences
Nursing
Health Professions
Computer Science
",0000-0002-6484-4267,
"Tayebi-Khosroshahi, Hamid",55931990700,76,"Medicine
Biochemistry, Genetics and Molecular Biology
Nursing
Agricultural and Biological Sciences
Pharmacology, Toxicology and Pharmaceutics
Immunology and Microbiology
Health Professions
Environmental Science
Multidisciplinary
Chemistry
",,
"Rahmani, Azad",36859633600,75,"Medicine
Nursing
Biochemistry, Genetics and Molecular Biology
Social Sciences
Health Professions
Psychology
Neuroscience
Earth and Planetary Sciences
Engineering
Mathematics
Dentistry
Materials Science
Agricultural and Biological Sciences
Computer Science
",0000-0002-1022-9808,
"Ahmadian, Elham",57210821126,74,"Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Medicine
Chemistry
Environmental Science
Immunology and Microbiology
Agricultural and Biological Sciences
Engineering
Chemical Engineering
Physics and Astronomy
Materials Science
Computer Science
Nursing
Neuroscience
",0000-0002-7230-0489,
"Abdolalizadeh, J.",26028762100,73,"Biochemistry, Genetics and Molecular Biology
Medicine
Pharmacology, Toxicology and Pharmaceutics
Immunology and Microbiology
Environmental Science
Neuroscience
Chemistry
Agricultural and Biological Sciences
Engineering
Chemical Engineering
Health Professions
Veterinary
Physics and Astronomy
Nursing
Mathematics
Psychology
Materials Science
",0000-0002-8283-5057,
"Azami-Aghdash, Saber",57197468131,73,"Medicine
Nursing
Social Sciences
Biochemistry, Genetics and Molecular Biology
Engineering
Multidisciplinary
Pharmacology, Toxicology and Pharmaceutics
Health Professions
Agricultural and Biological Sciences
",,
"Maleki Dizaj, Solmaz",57203886684,73,"Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Engineering
Materials Science
Chemistry
Medicine
Physics and Astronomy
Chemical Engineering
Immunology and Microbiology
Computer Science
Dentistry
Environmental Science
Nursing
Multidisciplinary
Neuroscience
",0000-0003-4759-7222,
"Mehdizadeh, Amir",49861668800,72,"Biochemistry, Genetics and Molecular Biology
Medicine
Pharmacology, Toxicology and Pharmaceutics
Immunology and Microbiology
Chemistry
Veterinary
Engineering
Neuroscience
Nursing
Chemical Engineering
Agricultural and Biological Sciences
",0000-0002-3029-4172,
"MohammadpourAsl, Asghar",11539542800,72,"Medicine
Social Sciences
Psychology
Biochemistry, Genetics and Molecular Biology
Nursing
Agricultural and Biological Sciences
Computer Science
Neuroscience
Arts and Humanities
Pharmacology, Toxicology and Pharmaceutics
Veterinary
Multidisciplinary
",0000-0001-8403-1151,
"Jelvehgari, Mitra",22633952600,71,"Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Chemistry
Medicine
Engineering
Immunology and Microbiology
Physics and Astronomy
Materials Science
Chemical Engineering
Environmental Science
Computer Science
",0000-0003-4247-9681,
"Hasani, Alka",16303715400,70,"Medicine
Immunology and Microbiology
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Chemical Engineering
Earth and Planetary Sciences
Environmental Science
Engineering
Physics and Astronomy
Materials Science
Social Sciences
Agricultural and Biological Sciences
",,
"Jahanban-Esfahlan, Rana",54784612200,70,"Biochemistry, Genetics and Molecular Biology
Medicine
Materials Science
Pharmacology, Toxicology and Pharmaceutics
Chemistry
Engineering
Chemical Engineering
Immunology and Microbiology
Physics and Astronomy
Environmental Science
Health Professions
Multidisciplinary
Agricultural and Biological Sciences
Neuroscience
Computer Science
",,
"Lotfi, Mehrdad",24280089200,70,"Dentistry
Medicine
Biochemistry, Genetics and Molecular Biology
Materials Science
Physics and Astronomy
Immunology and Microbiology
Engineering
Agricultural and Biological Sciences
Chemistry
Chemical Engineering
",0000-0002-4158-1417,
"Shams Vahdati, Samad",57195062076,70,"Medicine
Nursing
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Agricultural and Biological Sciences
Environmental Science
Multidisciplinary
Chemistry
Neuroscience
",0000-0002-4831-6691,
"Shokouhi, Ghaffar",55892884500,69,"Medicine
Biochemistry, Genetics and Molecular Biology
Neuroscience
Pharmacology, Toxicology and Pharmaceutics
Health Professions
Agricultural and Biological Sciences
Veterinary
",,
