Author Name,Auth-ID,Number of Documents,Subject Area,Orc_ID,
"Khazaei, Majid",57193799028,258,"Biochemistry, Genetics and Molecular Biology
Medicine
Pharmacology, Toxicology and Pharmaceutics
Immunology and Microbiology
Chemistry
Chemical Engineering
Agricultural and Biological Sciences
Environmental Science
Neuroscience
Nursing
Materials Science
Engineering
Psychology
Physics and Astronomy
Computer Science
Health Professions
Veterinary
Social Sciences
",0000-0002-7979-5699,
"Iranshahi, Mehrdad",10045031900,245,"Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Chemistry
Medicine
Agricultural and Biological Sciences
Immunology and Microbiology
Environmental Science
Chemical Engineering
Physics and Astronomy
Engineering
Health Professions
Materials Science
Multidisciplinary
Neuroscience
Computer Science
Nursing
",0000-0002-3018-5750,
"Yekta, Abbas Ali",6603699234,236,"Medicine
Health Professions
Neuroscience
",0000-0003-4356-9064,
"Karimi, Gholamreza",57190702576,225,"Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Medicine
Environmental Science
Chemistry
Agricultural and Biological Sciences
Immunology and Microbiology
Chemical Engineering
Engineering
Nursing
Materials Science
Earth and Planetary Sciences
Social Sciences
",0000-0002-1273-5448,
"Mahmoudi, Mahmoud",23050973200,212,"Medicine
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Immunology and Microbiology
Agricultural and Biological Sciences
Neuroscience
Environmental Science
Nursing
Computer Science
Chemical Engineering
Multidisciplinary
Health Professions
Earth and Planetary Sciences
Arts and Humanities
Mathematics
Engineering
Veterinary
Materials Science
",,
"Taghdisi, Seyed Mohammad",15726955700,207,"Biochemistry, Genetics and Molecular Biology
Chemistry
Pharmacology, Toxicology and Pharmaceutics
Materials Science
Engineering
Physics and Astronomy
Chemical Engineering
Medicine
Environmental Science
Agricultural and Biological Sciences
Immunology and Microbiology
Social Sciences
Multidisciplinary
",0000-0001-9836-2189,
"Ghazvini, Kiarash",6507704616,195,"Medicine
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Materials Science
Dentistry
Agricultural and Biological Sciences
Chemistry
Chemical Engineering
Engineering
Physics and Astronomy
Environmental Science
Multidisciplinary
Neuroscience
Psychology
Veterinary
Energy
Health Professions
Social Sciences
",0000-0002-8538-1425,
"Hassanian-Mehr, Seyed Mahdi",55276789700,187,"Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Medicine
Chemistry
Nursing
Agricultural and Biological Sciences
Immunology and Microbiology
Health Professions
Chemical Engineering
Neuroscience
Environmental Science
Physics and Astronomy
Materials Science
Social Sciences
Computer Science
",,
"Darroudi, Majid",27067464600,182,"Materials Science
Chemistry
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
Physics and Astronomy
Engineering
Pharmacology, Toxicology and Pharmaceutics
Medicine
Environmental Science
Agricultural and Biological Sciences
Immunology and Microbiology
Multidisciplinary
Earth and Planetary Sciences
Mathematics
Computer Science
Dentistry
Health Professions
Social Sciences
",0000-0002-2624-7242,
"Hadizadeh, Farzin",55922088100,176,"Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Chemistry
Medicine
Immunology and Microbiology
Physics and Astronomy
Materials Science
Chemical Engineering
Engineering
Agricultural and Biological Sciences
Environmental Science
Mathematics
Health Professions
Multidisciplinary
Nursing
Computer Science
",,
"Sadeghnia, Hamidreza",8939947600,174,"Biochemistry, Genetics and Molecular Biology
Medicine
Pharmacology, Toxicology and Pharmaceutics
Neuroscience
Chemistry
Agricultural and Biological Sciences
Immunology and Microbiology
Nursing
Psychology
Materials Science
Social Sciences
Chemical Engineering
Environmental Science
Physics and Astronomy
Multidisciplinary
Arts and Humanities
Dentistry
Engineering
Mathematics
",,
"Rafatpanah, Houshang",15519680000,159,"Medicine
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Neuroscience
Environmental Science
Agricultural and Biological Sciences
Chemistry
Chemical Engineering
Nursing
Engineering
Dentistry
Social Sciences
",0000-0002-1061-5864,
"Mazloom, Seyed Reza",38761664000,157,"Medicine
Nursing
Biochemistry, Genetics and Molecular Biology
Social Sciences
Neuroscience
Immunology and Microbiology
Agricultural and Biological Sciences
Arts and Humanities
Environmental Science
Pharmacology, Toxicology and Pharmaceutics
Mathematics
Veterinary
Psychology
Decision Sciences
Computer Science
",,
"Rezaee, Abdolrahim",8936952200,155,"Medicine
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Neuroscience
Chemical Engineering
Agricultural and Biological Sciences
Engineering
Nursing
Environmental Science
Dentistry
Chemistry
Health Professions
Physics and Astronomy
Social Sciences
Multidisciplinary
",0000-0001-6814-5992,
"Nematy, Mohsen",23134943600,146,"Medicine
Nursing
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Pharmacology, Toxicology and Pharmaceutics
Neuroscience
Immunology and Microbiology
Environmental Science
Health Professions
Psychology
Chemistry
Computer Science
Social Sciences
",,
"Tavakkol-Afshari, Jalil",8245465200,139,"Medicine
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Immunology and Microbiology
Agricultural and Biological Sciences
Materials Science
Engineering
Dentistry
Chemical Engineering
Chemistry
Neuroscience
Environmental Science
Nursing
Psychology
Veterinary
",,
"Zakavi, Seyed Rasoul",7801646386,134,"Medicine
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Health Professions
Social Sciences
Immunology and Microbiology
Chemistry
Nursing
Engineering
Psychology
Multidisciplinary
Agricultural and Biological Sciences
Neuroscience
",0000-0002-8276-2134,
"Ostadimoghaddam, Hadi",6603691944,132,"Medicine
Health Professions
Neuroscience
Biochemistry, Genetics and Molecular Biology
",0000-0002-1210-2923,
"Moohebati, Mohsen",15849158000,130,"Medicine
Biochemistry, Genetics and Molecular Biology
Nursing
Pharmacology, Toxicology and Pharmaceutics
Health Professions
Agricultural and Biological Sciences
Neuroscience
Environmental Science
Psychology
Social Sciences
Chemistry
Computer Science
Immunology and Microbiology
",,
"Balali-Mood, Mehdi",6602726851,126,"Medicine
Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Environmental Science
Chemistry
Immunology and Microbiology
Psychology
Materials Science
Agricultural and Biological Sciences
Chemical Engineering
Neuroscience
Engineering
Physics and Astronomy
Energy
Computer Science
",0000-0003-2543-7420,
"Rezaee, Ramin",35084204800,123,"Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Medicine
Environmental Science
Agricultural and Biological Sciences
Immunology and Microbiology
Chemistry
Neuroscience
Engineering
Chemical Engineering
Nursing
Physics and Astronomy
Social Sciences
Computer Science
",0000-0001-7567-6142,
"Ebrahimzadeh, Mohammad Hossein",56477413200,122,"Medicine
Materials Science
Health Professions
Engineering
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Physics and Astronomy
Nursing
Psychology
Multidisciplinary
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Chemistry
Computer Science
",0000-0002-8769-9912,
"Latifnejad Roudsari, Robab",57190706939,119,"Medicine
Nursing
Social Sciences
Biochemistry, Genetics and Molecular Biology
Psychology
Agricultural and Biological Sciences
Neuroscience
Immunology and Microbiology
Arts and Humanities
Economics, Econometrics and Finance
",0000-0002-1438-8822,
"Fazly Bazzaz, Bibi Sedigheh",8430945600,117,"Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Medicine
Immunology and Microbiology
Chemistry
Agricultural and Biological Sciences
Materials Science
Chemical Engineering
Health Professions
Engineering
Neuroscience
Nursing
Physics and Astronomy
Multidisciplinary
Environmental Science
Mathematics
",0000-0001-7857-1493,
"Momtazi-Borojeni, Amir Abbas",37039724400,117,"Biochemistry, Genetics and Molecular Biology
Medicine
Pharmacology, Toxicology and Pharmaceutics
Chemistry
Immunology and Microbiology
Engineering
Materials Science
Mathematics
Health Professions
Physics and Astronomy
Multidisciplinary
Chemical Engineering
Agricultural and Biological Sciences
Neuroscience
",0000-0002-4376-1083,
"Tayarani-Najaran, Zahra",35320302400,117,"Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Medicine
Chemistry
Immunology and Microbiology
Agricultural and Biological Sciences
Neuroscience
Materials Science
Chemical Engineering
Environmental Science
Nursing
Engineering
Physics and Astronomy
Dentistry
Computer Science
",0000-0001-8899-0886,
"Najafzadeh, Mohammad Javad",25932220000,116,"Medicine
Immunology and Microbiology
Agricultural and Biological Sciences
Veterinary
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Environmental Science
Multidisciplinary
Dentistry
",0000-0002-0590-1073,
"Safarian, Mohammad",25031548200,116,"Medicine
Nursing
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Neuroscience
Pharmacology, Toxicology and Pharmaceutics
Health Professions
Social Sciences
Immunology and Microbiology
Environmental Science
Computer Science
Engineering
Psychology
Chemistry
",0000-0002-0583-0412,
"Hasanzadeh Mofrad, Maliheh",8914027500,110,"Medicine
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Nursing
Immunology and Microbiology
Multidisciplinary
Psychology
",,
"Varasteh, Abdolreza",35611306900,105,"Medicine
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Agricultural and Biological Sciences
Chemistry
Environmental Science
Chemical Engineering
Physics and Astronomy
Materials Science
Health Professions
Earth and Planetary Sciences
Engineering
Neuroscience
",,
"Salehi, Maryam",56035791400,104,"Medicine
Immunology and Microbiology
Biochemistry, Genetics and Molecular Biology
Nursing
Pharmacology, Toxicology and Pharmaceutics
Agricultural and Biological Sciences
Neuroscience
Health Professions
Dentistry
Multidisciplinary
",0000-0001-7325-6160,
"Afshari, Reza",6507129552,103,"Medicine
Pharmacology, Toxicology and Pharmaceutics
Environmental Science
Social Sciences
Biochemistry, Genetics and Molecular Biology
Arts and Humanities
Earth and Planetary Sciences
Immunology and Microbiology
Chemical Engineering
Nursing
Psychology
Chemistry
",,
"Bahreyni-Toossi, Mohammad Taghi",34975940100,101,"Medicine
Health Professions
Biochemistry, Genetics and Molecular Biology
Physics and Astronomy
Engineering
Chemical Engineering
Environmental Science
Energy
Computer Science
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
",0000-0002-3698-5716,
"Ayatollahi, Hossein",24068775700,99,"Medicine
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Immunology and Microbiology
Environmental Science
Agricultural and Biological Sciences
Chemistry
",,
"Azimi-Nezhad, Mohsen",25031213300,98,"Medicine
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Environmental Science
Nursing
Agricultural and Biological Sciences
Immunology and Microbiology
Chemical Engineering
Chemistry
Social Sciences
Materials Science
Neuroscience
Engineering
Veterinary
",,
"Malaekeh - Nikouei, Bizhan",56012720400,96,"Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Medicine
Chemistry
Immunology and Microbiology
Physics and Astronomy
Chemical Engineering
Materials Science
Engineering
Agricultural and Biological Sciences
Environmental Science
Multidisciplinary
Neuroscience
Health Professions
",,
"Jafarzadeh, Hamid",18836067200,94,"Dentistry
Medicine
Engineering
Biochemistry, Genetics and Molecular Biology
Computer Science
Materials Science
Social Sciences
",0000-0001-5318-7129,
"Taghipour, Ali",24529284300,93,"Medicine
Nursing
Biochemistry, Genetics and Molecular Biology
Social Sciences
Pharmacology, Toxicology and Pharmaceutics
Health Professions
Computer Science
Agricultural and Biological Sciences
Environmental Science
Mathematics
Earth and Planetary Sciences
Economics, Econometrics and Finance
Dentistry
Immunology and Microbiology
Arts and Humanities
Engineering
Psychology
Materials Science
",0000-0001-7594-0097,
"Hassanzadeh-Khayyat, Mohammad K.",24279440200,92,"Chemistry
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Agricultural and Biological Sciences
Medicine
Environmental Science
Immunology and Microbiology
Materials Science
Physics and Astronomy
Engineering
Health Professions
Chemical Engineering
Multidisciplinary
Neuroscience
Computer Science
Mathematics
Social Sciences
",,
"Homai-Shandiz, Fatemeh",55403667100,92,"Medicine
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Chemistry
Mathematics
Agricultural and Biological Sciences
Dentistry
Decision Sciences
Earth and Planetary Sciences
Immunology and Microbiology
Physics and Astronomy
",,
"Mousavi, Seyed Hadi",56283489000,92,"Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Medicine
Immunology and Microbiology
Chemistry
Agricultural and Biological Sciences
Neuroscience
Environmental Science
Nursing
Physics and Astronomy
Chemical Engineering
Earth and Planetary Sciences
Engineering
Mathematics
Materials Science
",,
"Ebrahimi, Mahmoud",15847776000,90,"Medicine
Biochemistry, Genetics and Molecular Biology
Nursing
Neuroscience
Multidisciplinary
Pharmacology, Toxicology and Pharmaceutics
Social Sciences
Health Professions
Chemistry
Computer Science
Immunology and Microbiology
Engineering
Psychology
Chemical Engineering
Agricultural and Biological Sciences
Environmental Science
Physics and Astronomy
",,
"Jabbari Azad, Farahzad",14037196400,90,"Medicine
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Agricultural and Biological Sciences
Health Professions
Psychology
Chemistry
Nursing
Environmental Science
Neuroscience
",,
"Hashemy, Seyed Isaac",57197753295,88,"Biochemistry, Genetics and Molecular Biology
Medicine
Pharmacology, Toxicology and Pharmaceutics
Immunology and Microbiology
Dentistry
Neuroscience
Nursing
Environmental Science
Engineering
Health Professions
Chemical Engineering
Agricultural and Biological Sciences
Chemistry
",0000-0002-1323-5250,
"Kazemi Oskuee, Reza",36628523700,87,"Materials Science
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Chemical Engineering
Engineering
Medicine
Chemistry
Physics and Astronomy
Immunology and Microbiology
Environmental Science
Multidisciplinary
Mathematics
Agricultural and Biological Sciences
",0000-0001-9166-2939,
"Sazgarnia, Ameneh",36341140800,87,"Medicine
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Engineering
Physics and Astronomy
Health Professions
Materials Science
Immunology and Microbiology
Agricultural and Biological Sciences
Chemistry
Chemical Engineering
Environmental Science
Energy
Computer Science
",0000-0001-8974-2120,
"Kachooei, Amir Reza",26635329300,85,"Medicine
Health Professions
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Engineering
Psychology
Materials Science
Chemical Engineering
Neuroscience
",0000-0001-7795-1830,
"Bakhshaee, Mehdi",55963550600,83,"Medicine
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Nursing
Health Professions
Biochemistry, Genetics and Molecular Biology
Dentistry
Psychology
Neuroscience
",,
"Khadivzadeh, Talat",35423932500,83,"Medicine
Nursing
Social Sciences
Psychology
Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Mathematics
Immunology and Microbiology
",,
"Moradi, Ali",57211037761,83,"Medicine
Biochemistry, Genetics and Molecular Biology
Health Professions
Engineering
Materials Science
Pharmacology, Toxicology and Pharmaceutics
Physics and Astronomy
Multidisciplinary
Computer Science
Immunology and Microbiology
Nursing
Mathematics
Social Sciences
Neuroscience
",0000-0001-5796-8774,
"Heydari, Abbas",53877374800,80,"Medicine
Nursing
Social Sciences
Psychology
Health Professions
Neuroscience
Arts and Humanities
Pharmacology, Toxicology and Pharmaceutics
Environmental Science
Engineering
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Computer Science
",0000-0002-1082-7488,
"Mojarrad, Majid",23103941100,80,"Medicine
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Immunology and Microbiology
Neuroscience
Multidisciplinary
Nursing
Psychology
Physics and Astronomy
Chemical Engineering
Agricultural and Biological Sciences
Chemistry
",,
"Mokhber, Naghmeh",26768115800,80,"Medicine
Neuroscience
Nursing
Psychology
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Social Sciences
Pharmacology, Toxicology and Pharmaceutics
Health Professions
Multidisciplinary
",,
"Yazdi, Zahra Rezaei",56039000700,80,"Medicine
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Psychology
Nursing
Environmental Science
Multidisciplinary
Agricultural and Biological Sciences
Neuroscience
",,
"Farid-Hosseini, Reza",14827972700,79,"Medicine
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Agricultural and Biological Sciences
Psychology
Neuroscience
Nursing
Engineering
Veterinary
",,
"Tavallaie, Shima",18635196800,78,"Medicine
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Chemistry
Environmental Science
Nursing
Immunology and Microbiology
Agricultural and Biological Sciences
Chemical Engineering
",,
"Ebrahimzadeh-Bideskan, Alireza",56071265300,77,"Biochemistry, Genetics and Molecular Biology
Medicine
Pharmacology, Toxicology and Pharmaceutics
Immunology and Microbiology
Neuroscience
Environmental Science
Nursing
Agricultural and Biological Sciences
Earth and Planetary Sciences
Mathematics
Physics and Astronomy
Materials Science
Social Sciences
Chemical Engineering
Multidisciplinary
Chemistry
",0000-0003-4333-250X,
"Ghazizadeh, Hamideh",57192416978,77,"Medicine
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Health Professions
Immunology and Microbiology
Nursing
Social Sciences
Chemical Engineering
Environmental Science
Agricultural and Biological Sciences
Engineering
Mathematics
Psychology
Neuroscience
",,
"Khaje-Dalouee, Mohammad",35724135000,77,"Medicine
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Immunology and Microbiology
Neuroscience
Health Professions
Psychology
Environmental Science
Social Sciences
Multidisciplinary
",,
"Tara, F.",36025848600,76,"Medicine
Nursing
Biochemistry, Genetics and Molecular Biology
Social Sciences
Health Professions
Immunology and Microbiology
Engineering
Pharmacology, Toxicology and Pharmaceutics
Computer Science
",,
"Mosaffa, Fatemeh",12769024600,73,"Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Medicine
Chemistry
Immunology and Microbiology
Chemical Engineering
Environmental Science
Nursing
Agricultural and Biological Sciences
Engineering
Health Professions
Physics and Astronomy
Multidisciplinary
",,
"Saberi, Mohammad Reza",8351494700,73,"Biochemistry, Genetics and Molecular Biology
Chemistry
Pharmacology, Toxicology and Pharmaceutics
Physics and Astronomy
Medicine
Immunology and Microbiology
Materials Science
Computer Science
Engineering
Health Professions
Agricultural and Biological Sciences
Mathematics
Environmental Science
Energy
Neuroscience
Veterinary
Chemical Engineering
",,
"Hadjzadeh, Mousa Al Reza",55404512500,72,"Medicine
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Neuroscience
Immunology and Microbiology
Chemical Engineering
Agricultural and Biological Sciences
Environmental Science
Nursing
Chemistry
Health Professions
Multidisciplinary
",,
"Pourali, Leila",25825407100,72,"Medicine
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Immunology and Microbiology
Chemistry
Health Professions
Psychology
",,
"Forouzanfar, Fatemeh",55807333900,70,"Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Medicine
Neuroscience
Environmental Science
Immunology and Microbiology
Chemistry
Agricultural and Biological Sciences
Nursing
Psychology
Materials Science
Multidisciplinary
Chemical Engineering
",,
"Hosseini, Azar",18437263900,69,"Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Medicine
Immunology and Microbiology
Chemistry
Agricultural and Biological Sciences
Chemical Engineering
Environmental Science
Nursing
Health Professions
Multidisciplinary
",0000-0001-8974-2120,
"Nikoozadeh, Amin",8558375400,69,"Physics and Astronomy
Engineering
Medicine
Biochemistry, Genetics and Molecular Biology
Materials Science
Computer Science
Health Professions
Chemistry
Chemical Engineering
Neuroscience
",,
"Moghbeli, Meysam",37124412400,67,"Biochemistry, Genetics and Molecular Biology
Medicine
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Environmental Science
Psychology
Nursing
Veterinary
Agricultural and Biological Sciences
Chemistry
Neuroscience
",0000-0001-9680-0309,
"Zarrinfar, Hossein",35202633100,67,"Medicine
Immunology and Microbiology
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Pharmacology, Toxicology and Pharmaceutics
Health Professions
Materials Science
Earth and Planetary Sciences
Environmental Science
Veterinary
Physics and Astronomy
Chemical Engineering
Engineering
Mathematics
Dentistry
Chemistry
",0000-0002-1449-4668,
"Bagheri, Reza",36780635300,66,"Medicine
Biochemistry, Genetics and Molecular Biology
",,
"Hashemi, Maryam",57131497800,66,"Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Medicine
Engineering
Immunology and Microbiology
Materials Science
Chemical Engineering
Chemistry
Physics and Astronomy
Agricultural and Biological Sciences
Computer Science
",0000-0003-1549-4886,
"Kerachian, Mohammad Amin",13002700100,65,"Biochemistry, Genetics and Molecular Biology
Medicine
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Chemical Engineering
Agricultural and Biological Sciences
Multidisciplinary
",0000-0001-5016-2882,
"Heravian Shandiz, Javad",6507758751,64,"Medicine
Health Professions
Neuroscience
",0000-0002-5785-3480,
"Omidi-Kashani, Farzad",23568575400,64,"Medicine
Health Professions
Biochemistry, Genetics and Molecular Biology
Neuroscience
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Psychology
",0000-0002-6964-3982,
"Afzal-Aghaee, Monavar",41860991600,63,"Medicine
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Environmental Science
Pharmacology, Toxicology and Pharmaceutics
Engineering
Health Professions
Dentistry
Social Sciences
Agricultural and Biological Sciences
Psychology
",0000-0003-2029-6577,
"Ebrahimipour, Hosein",36169760200,63,"Medicine
Nursing
Biochemistry, Genetics and Molecular Biology
Social Sciences
Health Professions
Environmental Science
Pharmacology, Toxicology and Pharmaceutics
Economics, Econometrics and Finance
Psychology
Agricultural and Biological Sciences
Immunology and Microbiology
Dentistry
Multidisciplinary
",,
"Kordi, Masoumeh",55567493800,63,"Medicine
Nursing
Social Sciences
Neuroscience
Immunology and Microbiology
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Psychology
",0000-0002-9123-3103,
"Abbaspour, Mohammadreza",8973060800,62,"Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Medicine
Immunology and Microbiology
Agricultural and Biological Sciences
Chemistry
Nursing
Chemical Engineering
Environmental Science
Engineering
Physics and Astronomy
Materials Science
Earth and Planetary Sciences
Mathematics
Veterinary
",0000-0002-5490-8052,
"Keramati, Mohammed Reza",57226511626,62,"Medicine
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Immunology and Microbiology
Environmental Science
Chemical Engineering
Arts and Humanities
Engineering
Health Professions
Social Sciences
Neuroscience
",,
"Askari, Vahid Reza",57113624300,61,"Pharmacology, Toxicology and Pharmaceutics
Medicine
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Chemistry
Agricultural and Biological Sciences
Nursing
Health Professions
Environmental Science
Chemical Engineering
Neuroscience
",0000-0001-9268-6270,
