Author Name,Auth-ID,Number of Documents,Subject Area,Orc_ID,
"Dorranian, Davoud",15847823400,151,"Physics and Astronomy
Materials Science
Engineering
Chemistry
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Mathematics
Multidisciplinary
Chemical Engineering
Immunology and Microbiology
Environmental Science
Medicine
Energy
Computer Science
",0000-0001-8855-7425,
"Yaghmaei, Parichehreh",25639203600,145,"Biochemistry, Genetics and Molecular Biology
Medicine
Pharmacology, Toxicology and Pharmaceutics
Chemistry
Chemical Engineering
Immunology and Microbiology
Engineering
Neuroscience
Environmental Science
Agricultural and Biological Sciences
Physics and Astronomy
Energy
Multidisciplinary
Nursing
Materials Science
Dentistry
Psychology
",0000-0001-5899-6777,
"Saber-Tehrani, Mohammad",55933014200,142,"Chemistry
Environmental Science
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
Materials Science
Agricultural and Biological Sciences
Engineering
Pharmacology, Toxicology and Pharmaceutics
Physics and Astronomy
Medicine
Computer Science
Energy
Earth and Planetary Sciences
Immunology and Microbiology
Nursing
Mathematics
Social Sciences
",,
"Saghafian, Bahram",6602296455,140,"Environmental Science
Earth and Planetary Sciences
Engineering
Agricultural and Biological Sciences
Social Sciences
Mathematics
Computer Science
Biochemistry, Genetics and Molecular Biology
Multidisciplinary
Decision Sciences
Chemical Engineering
Economics, Econometrics and Finance
Physics and Astronomy
Materials Science
Chemistry
",,
"Irani, Shiva",23097860400,139,"Biochemistry, Genetics and Molecular Biology
Medicine
Materials Science
Pharmacology, Toxicology and Pharmaceutics
Immunology and Microbiology
Chemical Engineering
Chemistry
Engineering
Physics and Astronomy
Agricultural and Biological Sciences
Multidisciplinary
Environmental Science
Health Professions
Neuroscience
",0000-0002-4202-9931,
"Mozafari, Babak",9743165700,136,"Engineering
Energy
Computer Science
Mathematics
Environmental Science
Physics and Astronomy
Multidisciplinary
Chemical Engineering
Social Sciences
Materials Science
Agricultural and Biological Sciences
Chemistry
",,
"Rashidi, Abosaeed",15832887100,134,"Materials Science
Chemistry
Chemical Engineering
Engineering
Physics and Astronomy
Biochemistry, Genetics and Molecular Biology
Environmental Science
Agricultural and Biological Sciences
Medicine
Pharmacology, Toxicology and Pharmaceutics
Business, Management and Accounting
Multidisciplinary
Energy
",,
"Hashemi, Mohammad Mahmoodi Y.Motamed",57209815288,133,"Chemistry
Materials Science
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Engineering
Physics and Astronomy
Pharmacology, Toxicology and Pharmaceutics
Environmental Science
Computer Science
Mathematics
Medicine
Energy
Multidisciplinary
",,
"Elahi, Seyed Mohammad",55884357400,129,"Materials Science
Physics and Astronomy
Engineering
Chemistry
Chemical Engineering
Computer Science
Medicine
Energy
Mathematics
Health Professions
Pharmacology, Toxicology and Pharmaceutics
Business, Management and Accounting
Biochemistry, Genetics and Molecular Biology
",,
"Sadeghi, Ali Asghar",8518376600,127,"Agricultural and Biological Sciences
Veterinary
Biochemistry, Genetics and Molecular Biology
Medicine
Immunology and Microbiology
Multidisciplinary
Pharmacology, Toxicology and Pharmaceutics
Chemistry
Physics and Astronomy
Arts and Humanities
Environmental Science
Social Sciences
Chemical Engineering
",,
"Aberoomand-Azar, Parviz Abroomand",9233006700,124,"Chemistry
Environmental Science
Materials Science
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Physics and Astronomy
Agricultural and Biological Sciences
Engineering
Medicine
Energy
Mathematics
Computer Science
Business, Management and Accounting
Multidisciplinary
Neuroscience
Nursing
",,
"Razzazi, Farbod",24725533900,120,"Computer Science
Engineering
Mathematics
Social Sciences
Physics and Astronomy
Biochemistry, Genetics and Molecular Biology
Medicine
Decision Sciences
Materials Science
Earth and Planetary Sciences
Arts and Humanities
Multidisciplinary
Environmental Science
Agricultural and Biological Sciences
",0000-0003-4970-8117,
"Chamani, Mohammad",52165159400,118,"Agricultural and Biological Sciences
Veterinary
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Medicine
Environmental Science
Multidisciplinary
Pharmacology, Toxicology and Pharmaceutics
Engineering
Chemistry
Earth and Planetary Sciences
Chemical Engineering
Arts and Humanities
Materials Science
Social Sciences
",0000-0002-4073-3597,
"Eidi, Akram",6507379422,116,"Medicine
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Chemistry
Neuroscience
Agricultural and Biological Sciences
Immunology and Microbiology
Engineering
Physics and Astronomy
Environmental Science
Materials Science
Chemical Engineering
Veterinary
Psychology
",,
"Safekordi, Ali Akbar",35612944000,116,"Chemical Engineering
Chemistry
Environmental Science
Engineering
Materials Science
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Energy
Physics and Astronomy
Multidisciplinary
Pharmacology, Toxicology and Pharmaceutics
Computer Science
Earth and Planetary Sciences
Immunology and Microbiology
Medicine
",,
"Hassani, Amir Hessam",6701611081,115,"Environmental Science
Chemistry
Engineering
Agricultural and Biological Sciences
Medicine
Chemical Engineering
Materials Science
Earth and Planetary Sciences
Pharmacology, Toxicology and Pharmaceutics
Energy
Immunology and Microbiology
Biochemistry, Genetics and Molecular Biology
Physics and Astronomy
Multidisciplinary
",0000-0003-2569-5446,
"Heydarinasab, Amir",57214326510,115,"Chemistry
Chemical Engineering
Materials Science
Environmental Science
Physics and Astronomy
Engineering
Medicine
Energy
Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Mathematics
Agricultural and Biological Sciences
Multidisciplinary
Earth and Planetary Sciences
Computer Science
Immunology and Microbiology
Social Sciences
",0000-0002-0417-4863,
"Khavari-Nejad, Ramazan Ali",14919511900,113,"Agricultural and Biological Sciences
Biochemistry, Genetics and Molecular Biology
Medicine
Pharmacology, Toxicology and Pharmaceutics
Environmental Science
Immunology and Microbiology
Chemistry
Materials Science
Multidisciplinary
Chemical Engineering
Engineering
Earth and Planetary Sciences
Mathematics
Health Professions
Physics and Astronomy
Neuroscience
",,
"Soleymani, Soodabeh",15924465500,110,"Engineering
Energy
Computer Science
Mathematics
Environmental Science
Physics and Astronomy
Multidisciplinary
Social Sciences
Materials Science
Agricultural and Biological Sciences
Chemical Engineering
Chemistry
",,
"Azizian, Javad",6701862540,109,"Chemistry
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Chemical Engineering
Materials Science
Environmental Science
Physics and Astronomy
Engineering
Medicine
Agricultural and Biological Sciences
Computer Science
Health Professions
",,
"Dousti, Massoud",8366431900,104,"Computer Science
Engineering
Materials Science
Physics and Astronomy
Mathematics
Social Sciences
Biochemistry, Genetics and Molecular Biology
Multidisciplinary
Energy
",0000-0003-2884-7062,
"Safarzadeh, B.",57208068107,104,"Physics and Astronomy
Engineering
Mathematics
",,
"Nouri, J.",22951700700,96,"Environmental Science
Agricultural and Biological Sciences
Engineering
Earth and Planetary Sciences
Medicine
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Social Sciences
Energy
Chemistry
Immunology and Microbiology
Materials Science
Multidisciplinary
Physics and Astronomy
Business, Management and Accounting
Pharmacology, Toxicology and Pharmaceutics
Mathematics
",0000-0002-9982-3546,
"Sardari, Dariush",7801387460,93,"Physics and Astronomy
Medicine
Engineering
Biochemistry, Genetics and Molecular Biology
Energy
Chemistry
Environmental Science
Mathematics
Pharmacology, Toxicology and Pharmaceutics
Health Professions
Computer Science
Materials Science
Chemical Engineering
Multidisciplinary
Earth and Planetary Sciences
Immunology and Microbiology
Agricultural and Biological Sciences
",,
"Kaboli, Mohammad",12792359400,89,"Agricultural and Biological Sciences
Environmental Science
Biochemistry, Genetics and Molecular Biology
Medicine
Multidisciplinary
Social Sciences
Immunology and Microbiology
Mathematics
Veterinary
Computer Science
Materials Science
",,
"Aghaie, Hossein",8355127600,88,"Chemistry
Materials Science
Physics and Astronomy
Environmental Science
Biochemistry, Genetics and Molecular Biology
Engineering
Chemical Engineering
Pharmacology, Toxicology and Pharmaceutics
Mathematics
Computer Science
Medicine
Energy
Agricultural and Biological Sciences
Earth and Planetary Sciences
",,
"Nabavi, Abdoreza",7003418984,87,"Engineering
Physics and Astronomy
Computer Science
Materials Science
Social Sciences
Mathematics
Chemistry
Energy
Multidisciplinary
Chemical Engineering
",,
"Mirdamadi, Sh",6602000232,86,"Materials Science
Engineering
Physics and Astronomy
Chemistry
Earth and Planetary Sciences
Chemical Engineering
Environmental Science
Computer Science
",,
"Ahangari, Kaveh",36130116400,85,"Earth and Planetary Sciences
Engineering
Environmental Science
Energy
Materials Science
Computer Science
Social Sciences
Agricultural and Biological Sciences
Physics and Astronomy
Business, Management and Accounting
Multidisciplinary
Chemical Engineering
",0000-0001-9462-7303,
"Zarrabi, Ferdows B.",56029998400,85,"Engineering
Physics and Astronomy
Materials Science
Computer Science
Chemistry
Social Sciences
Mathematics
",0000-0002-2020-6589,
"Ehsani, Mohammad Reza",57220527898,83,"Agricultural and Biological Sciences
Chemical Engineering
Chemistry
Biochemistry, Genetics and Molecular Biology
Medicine
Materials Science
Immunology and Microbiology
Nursing
Physics and Astronomy
Pharmacology, Toxicology and Pharmaceutics
Environmental Science
Multidisciplinary
Engineering
Computer Science
",,
"Hemmati, Mahmood",6701547054,80,"Materials Science
Chemistry
Environmental Science
Chemical Engineering
Physics and Astronomy
Engineering
Energy
Earth and Planetary Sciences
Biochemistry, Genetics and Molecular Biology
",,
"Mirjafary, Zohreh",23005213500,79,"Chemistry
Physics and Astronomy
Chemical Engineering
Materials Science
Biochemistry, Genetics and Molecular Biology
Engineering
Pharmacology, Toxicology and Pharmaceutics
Environmental Science
Computer Science
Medicine
",,
"Karami, Mahmoud",57213319018,78,"Agricultural and Biological Sciences
Environmental Science
Biochemistry, Genetics and Molecular Biology
Medicine
Immunology and Microbiology
Earth and Planetary Sciences
Chemistry
Mathematics
Computer Science
Engineering
Veterinary
",,
"Nasiri, Parvin",26768086100,78,"Environmental Science
Engineering
Medicine
Physics and Astronomy
Earth and Planetary Sciences
Social Sciences
Materials Science
Health Professions
Agricultural and Biological Sciences
Immunology and Microbiology
Chemical Engineering
Energy
Multidisciplinary
Pharmacology, Toxicology and Pharmaceutics
Business, Management and Accounting
Chemistry
Mathematics
Biochemistry, Genetics and Molecular Biology
",,
"Motallebi, Abbasali",18042319900,77,"Agricultural and Biological Sciences
Environmental Science
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Medicine
Pharmacology, Toxicology and Pharmaceutics
Engineering
Nursing
Chemical Engineering
Chemistry
Earth and Planetary Sciences
Veterinary
Business, Management and Accounting
",,
"Mortazavi, P.",36716473400,76,"Medicine
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Veterinary
Chemistry
Agricultural and Biological Sciences
Immunology and Microbiology
Multidisciplinary
Environmental Science
Engineering
Neuroscience
Health Professions
Dentistry
Materials Science
Energy
Chemical Engineering
",0000-0002-2795-5371,
"Hantehzadeh, Mohammad Reza",6506888397,75,"Physics and Astronomy
Materials Science
Engineering
Chemistry
Energy
Chemical Engineering
Mathematics
Medicine
Health Professions
Biochemistry, Genetics and Molecular Biology
Computer Science
Pharmacology, Toxicology and Pharmaceutics
Business, Management and Accounting
",0000-0002-9655-6155,
"Mehregan, Iraj",8716197000,75,"Agricultural and Biological Sciences
Biochemistry, Genetics and Molecular Biology
Chemistry
Environmental Science
Medicine
Pharmacology, Toxicology and Pharmaceutics
Immunology and Microbiology
Earth and Planetary Sciences
Mathematics
Health Professions
Physics and Astronomy
Materials Science
Multidisciplinary
Social Sciences
",0000-0002-5108-2558,
"Khalilzadeh, Mohammad",57211565600,74,"Engineering
Computer Science
Business, Management and Accounting
Social Sciences
Environmental Science
Economics, Econometrics and Finance
Energy
Mathematics
Decision Sciences
Physics and Astronomy
Chemistry
Materials Science
Earth and Planetary Sciences
Multidisciplinary
Medicine
Arts and Humanities
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
",0000-0002-2373-8505,
"Maghooli, Keivan",24765321400,73,"Computer Science
Engineering
Medicine
Biochemistry, Genetics and Molecular Biology
Health Professions
Neuroscience
Mathematics
Physics and Astronomy
Materials Science
Chemical Engineering
Energy
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Agricultural and Biological Sciences
Environmental Science
Decision Sciences
Multidisciplinary
Chemistry
",0000-0003-0980-0154,
"Iranbakhsh, Alireza",15062745400,72,"Agricultural and Biological Sciences
Biochemistry, Genetics and Molecular Biology
Environmental Science
Physics and Astronomy
Chemistry
Multidisciplinary
Chemical Engineering
Medicine
Immunology and Microbiology
Materials Science
Earth and Planetary Sciences
Pharmacology, Toxicology and Pharmaceutics
Mathematics
Neuroscience
Computer Science
",0000-0001-5879-0613,
"Tehranian, Abolfazl",12786369600,72,"Mathematics
Computer Science
Multidisciplinary
Chemistry
Engineering
Materials Science
Physics and Astronomy
Social Sciences
Decision Sciences
",,
"Monavari, Masoud S.",13006838400,71,"Environmental Science
Agricultural and Biological Sciences
Earth and Planetary Sciences
Computer Science
Biochemistry, Genetics and Molecular Biology
Social Sciences
Medicine
Energy
Chemistry
Economics, Econometrics and Finance
Engineering
Chemical Engineering
Business, Management and Accounting
Multidisciplinary
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Mathematics
",0000-0001-9142-9790,
"Sadjadi, Mirabdullah Seyed",16246380200,71,"Materials Science
Chemistry
Physics and Astronomy
Chemical Engineering
Engineering
Biochemistry, Genetics and Molecular Biology
Environmental Science
Pharmacology, Toxicology and Pharmaceutics
Earth and Planetary Sciences
Energy
Agricultural and Biological Sciences
Immunology and Microbiology
Medicine
Computer Science
",,
"Rostamy-Malkhalifeh, Mohsen",23493574600,70,"Mathematics
Computer Science
Decision Sciences
Engineering
Environmental Science
Economics, Econometrics and Finance
Physics and Astronomy
Agricultural and Biological Sciences
Business, Management and Accounting
Multidisciplinary
Biochemistry, Genetics and Molecular Biology
Medicine
Materials Science
Chemistry
Social Sciences
Earth and Planetary Sciences
",,
"Nejadsattari, Taher",9243691800,68,"Agricultural and Biological Sciences
Biochemistry, Genetics and Molecular Biology
Medicine
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Environmental Science
Chemistry
Earth and Planetary Sciences
Mathematics
Veterinary
Physics and Astronomy
Chemical Engineering
Multidisciplinary
",0000-0003-0822-2284,
"Sharafati, Ahmad",55764768000,68,"Environmental Science
Engineering
Earth and Planetary Sciences
Computer Science
Agricultural and Biological Sciences
Mathematics
Chemical Engineering
Social Sciences
Multidisciplinary
Physics and Astronomy
Materials Science
Biochemistry, Genetics and Molecular Biology
Energy
",0000-0003-0448-2871,
"Pourmina, Mohammad Ali",35311746300,67,"Computer Science
Engineering
Materials Science
Mathematics
Physics and Astronomy
Earth and Planetary Sciences
Energy
Multidisciplinary
Agricultural and Biological Sciences
Immunology and Microbiology
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Arts and Humanities
Medicine
Social Sciences
Chemistry
",0000-0001-6884-0266,
"Abdossi, Vahid",55177052600,66,"Agricultural and Biological Sciences
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Chemistry
Medicine
Environmental Science
Earth and Planetary Sciences
Mathematics
Physics and Astronomy
",0000-0001-9928-9542,
"Haeri-Rohani, Ali",6603206097,66,"Biochemistry, Genetics and Molecular Biology
Neuroscience
Medicine
Pharmacology, Toxicology and Pharmaceutics
Agricultural and Biological Sciences
Psychology
Chemistry
Immunology and Microbiology
Environmental Science
Chemical Engineering
",,
"Jafari Nasr, Mohammad Reza",13403154200,66,"Chemical Engineering
Energy
Materials Science
Chemistry
Engineering
Environmental Science
Physics and Astronomy
Biochemistry, Genetics and Molecular Biology
Earth and Planetary Sciences
Social Sciences
Agricultural and Biological Sciences
Computer Science
",0000-0003-0461-4248,
"Pedram, Pouria",16239823600,66,"Physics and Astronomy
Mathematics
Computer Science
Earth and Planetary Sciences
Engineering
Materials Science
Decision Sciences
Biochemistry, Genetics and Molecular Biology
Chemistry
",0000-0003-0130-6389,
"Rahbari, Sadegh",8917395700,66,"Immunology and Microbiology
Veterinary
Medicine
Agricultural and Biological Sciences
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Arts and Humanities
Multidisciplinary
Neuroscience
",,
"Givianrad, Mohammad Hadi",15047951400,65,"Chemistry
Environmental Science
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
Agricultural and Biological Sciences
Medicine
Engineering
Pharmacology, Toxicology and Pharmaceutics
Materials Science
Earth and Planetary Sciences
Physics and Astronomy
Immunology and Microbiology
",0000-0002-9329-9384,
"Hassani, Kamran",16833566300,65,"Engineering
Medicine
Computer Science
Chemical Engineering
Materials Science
Biochemistry, Genetics and Molecular Biology
Nursing
Mathematics
Health Professions
Social Sciences
Physics and Astronomy
Multidisciplinary
Chemistry
",0000-0003-0430-9606,
"Larijani, Kambiz",9236726100,65,"Chemistry
Agricultural and Biological Sciences
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Environmental Science
Chemical Engineering
Medicine
Earth and Planetary Sciences
Engineering
Multidisciplinary
Physics and Astronomy
Materials Science
",0000-0002-8271-9523,
"Mohammadi Torkashvand, Ali Mohammdi",24067753900,65,"Agricultural and Biological Sciences
Environmental Science
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Earth and Planetary Sciences
Social Sciences
Engineering
Medicine
Physics and Astronomy
Multidisciplinary
Pharmacology, Toxicology and Pharmaceutics
Chemical Engineering
Computer Science
Nursing
Veterinary
",,
"Giahi, Masoud",24366559000,64,"Chemistry
Materials Science
Physics and Astronomy
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Engineering
Environmental Science
Pharmacology, Toxicology and Pharmaceutics
Medicine
Mathematics
Health Professions
",,
"Mousavi Anijdan, S. H.",8254714400,64,"Materials Science
Engineering
Physics and Astronomy
Computer Science
Mathematics
Chemistry
Business, Management and Accounting
Energy
Chemical Engineering
",0000-0003-4453-2116,
"Salem, Mohammad Kazem",8513367600,63,"Physics and Astronomy
Energy
Materials Science
Engineering
Mathematics
",0000-0001-5172-2204,
"Hosseini, Seyed Jamal Farajollah",25628030200,62,"Agricultural and Biological Sciences
Environmental Science
Biochemistry, Genetics and Molecular Biology
Business, Management and Accounting
Multidisciplinary
Computer Science
Pharmacology, Toxicology and Pharmaceutics
Veterinary
Economics, Econometrics and Finance
Social Sciences
Energy
Immunology and Microbiology
Decision Sciences
Physics and Astronomy
Neuroscience
Arts and Humanities
Nursing
Engineering
Materials Science
",0000-0002-1338-8783,
"Faghidian, S. Ali",57211861669,61,"Engineering
Materials Science
Mathematics
Physics and Astronomy
Computer Science
Chemical Engineering
",0000-0003-1051-1958,
"Atabi, Farideh",57200124472,60,"Environmental Science
Energy
Engineering
Agricultural and Biological Sciences
Chemical Engineering
Medicine
Computer Science
Earth and Planetary Sciences
Materials Science
Chemistry
Social Sciences
Business, Management and Accounting
Multidisciplinary
Decision Sciences
Physics and Astronomy
Biochemistry, Genetics and Molecular Biology
",0000-0002-8192-2976,
"Bayat, Mansour",16232338600,60,"Medicine
Immunology and Microbiology
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Veterinary
Environmental Science
Pharmacology, Toxicology and Pharmaceutics
Chemistry
Chemical Engineering
Physics and Astronomy
Materials Science
",,
"Dabanloo, Nader Jafarnia",8507301300,60,"Medicine
Computer Science
Engineering
Health Professions
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
Materials Science
Mathematics
Psychology
Physics and Astronomy
Social Sciences
Agricultural and Biological Sciences
Chemistry
",0000-0001-5823-8263,
"Moattar, Faramarz",13006108600,60,"Environmental Science
Agricultural and Biological Sciences
Medicine
Earth and Planetary Sciences
Engineering
Chemistry
Energy
Physics and Astronomy
Chemical Engineering
Social Sciences
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Multidisciplinary
Biochemistry, Genetics and Molecular Biology
Mathematics
Health Professions
",0000-0003-2393-7595,
"Mokhtari, Javad",57190577397,59,"Chemistry
Chemical Engineering
Materials Science
Biochemistry, Genetics and Molecular Biology
Engineering
Pharmacology, Toxicology and Pharmaceutics
Environmental Science
Physics and Astronomy
Energy
Computer Science
",0000-0001-8512-9513,
"Saghaei, Abbas",6505629579,59,"Engineering
Computer Science
Mathematics
Decision Sciences
Business, Management and Accounting
Physics and Astronomy
Materials Science
Chemistry
Economics, Econometrics and Finance
Environmental Science
Medicine
Social Sciences
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
",,
"AHARI, H.",27067494800,58,"Agricultural and Biological Sciences
Immunology and Microbiology
Engineering
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Medicine
Materials Science
Pharmacology, Toxicology and Pharmaceutics
Environmental Science
Veterinary
Chemistry
Nursing
Physics and Astronomy
",0000-0002-4450-2454,
"Jalal, Mostafa",36069456600,58,"Engineering
Materials Science
Computer Science
Mathematics
Multidisciplinary
Environmental Science
Earth and Planetary Sciences
Business, Management and Accounting
Energy
Physics and Astronomy
",,
"Pazirandeh, Ali",55934114400,57,"Energy
Physics and Astronomy
Engineering
Medicine
Materials Science
Environmental Science
Chemistry
Computer Science
Mathematics
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
",,
"Saviz, Shahrooz",8560753200,57,"Physics and Astronomy
Materials Science
Engineering
Energy
Medicine
Chemical Engineering
Mathematics
Agricultural and Biological Sciences
Computer Science
",,
"Abolhassani, Mohammadreza",24279261800,56,"Physics and Astronomy
Materials Science
Chemistry
Engineering
Mathematics
Biochemistry, Genetics and Molecular Biology
Computer Science
Medicine
Decision Sciences
Energy
",,
"Hayati-Roodbari, Nasim",55255194000,56,"Biochemistry, Genetics and Molecular Biology
Medicine
Pharmacology, Toxicology and Pharmaceutics
Immunology and Microbiology
Physics and Astronomy
Agricultural and Biological Sciences
Chemistry
Environmental Science
Health Professions
Neuroscience
Engineering
Energy
Chemical Engineering
Multidisciplinary
",0000-0002-5942-5770,
"Mashinchian-Moradi, Ali",37661778000,56,"Environmental Science
Agricultural and Biological Sciences
Pharmacology, Toxicology and Pharmaceutics
Medicine
Biochemistry, Genetics and Molecular Biology
Chemistry
Chemical Engineering
Immunology and Microbiology
Earth and Planetary Sciences
Social Sciences
Engineering
Multidisciplinary
Computer Science
",0000-0002-9000-3883,
"Pazira, Ebrahim",24923109400,56,"Environmental Science
Agricultural and Biological Sciences
Earth and Planetary Sciences
Multidisciplinary
Engineering
Chemistry
Business, Management and Accounting
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
Social Sciences
Computer Science
",,
"Rouhani, Morteza",34877610200,56,"Chemistry
Physics and Astronomy
Materials Science
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
Environmental Science
Pharmacology, Toxicology and Pharmaceutics
Medicine
Engineering
Multidisciplinary
Agricultural and Biological Sciences
",0000-0002-6708-6131,
"Aminafshar, Mehdi",25649115700,55,"Agricultural and Biological Sciences
Biochemistry, Genetics and Molecular Biology
Veterinary
Immunology and Microbiology
Medicine
Mathematics
Chemistry
Materials Science
Multidisciplinary
Chemical Engineering
Earth and Planetary Sciences
Environmental Science
Engineering
",,
