Author Name,Auth-ID,Number of Documents,Subject Area,Orc_ID,
"Farrokhpour, Hossein",23666808900,225,"Chemistry
Physics and Astronomy
Materials Science
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Engineering
Environmental Science
Computer Science
Energy
Pharmacology, Toxicology and Pharmaceutics
Mathematics
Earth and Planetary Sciences
Health Professions
Medicine
Agricultural and Biological Sciences
",,
"Enayati, M. H.",6603305889,212,"Materials Science
Engineering
Physics and Astronomy
Chemical Engineering
Chemistry
Earth and Planetary Sciences
Arts and Humanities
Computer Science
Mathematics
Energy
",0000-0001-7263-019X,
"Fathi, Mohammadhossein",35233063700,211,"Materials Science
Engineering
Physics and Astronomy
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Chemistry
Computer Science
Medicine
Dentistry
Business, Management and Accounting
Pharmacology, Toxicology and Pharmaceutics
Environmental Science
Mathematics
Social Sciences
Earth and Planetary Sciences
Energy
Multidisciplinary
Arts and Humanities
",,
"Karimi, Keikhosro",10046195700,208,"Energy
Environmental Science
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Chemistry
Engineering
Agricultural and Biological Sciences
Immunology and Microbiology
Materials Science
Business, Management and Accounting
Computer Science
Mathematics
Economics, Econometrics and Finance
Medicine
Physics and Astronomy
Multidisciplinary
Veterinary
",0000-0001-9030-956X,
"Ziaei-Rad, Saeed",8598196200,195,"Engineering
Materials Science
Physics and Astronomy
Mathematics
Computer Science
Chemistry
Energy
Chemical Engineering
Social Sciences
Earth and Planetary Sciences
Biochemistry, Genetics and Molecular Biology
Multidisciplinary
Immunology and Microbiology
Environmental Science
Medicine
Agricultural and Biological Sciences
",,
"Farzanehfard, Hossein",15845774300,192,"Engineering
Energy
Computer Science
Materials Science
Mathematics
Physics and Astronomy
Social Sciences
",0000-0002-8232-0248,
"Samavi, Shadrokh",6603247881,190,"Computer Science
Engineering
Medicine
Mathematics
Energy
Materials Science
Decision Sciences
Physics and Astronomy
Health Professions
Social Sciences
Biochemistry, Genetics and Molecular Biology
Chemistry
",,
"Toroghinejad, Mohammad Reza",6506438634,189,"Engineering
Materials Science
Physics and Astronomy
Chemistry
Computer Science
Chemical Engineering
Mathematics
Earth and Planetary Sciences
Arts and Humanities
Multidisciplinary
",,
"Mostofinejad, Davood",55904303200,176,"Engineering
Materials Science
Physics and Astronomy
Computer Science
Environmental Science
Chemistry
Earth and Planetary Sciences
Agricultural and Biological Sciences
Business, Management and Accounting
Multidisciplinary
Chemical Engineering
Energy
",,
"Kermanpur, Ahmad",23012204800,174,"Engineering
Materials Science
Physics and Astronomy
Chemistry
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Mathematics
Energy
Computer Science
Earth and Planetary Sciences
Environmental Science
Arts and Humanities
",0000-0001-9339-0180,
"Raeissi, Keyvan",7801505628,171,"Materials Science
Physics and Astronomy
Engineering
Chemistry
Chemical Engineering
Energy
Environmental Science
Arts and Humanities
Biochemistry, Genetics and Molecular Biology
Computer Science
Earth and Planetary Sciences
Pharmacology, Toxicology and Pharmaceutics
Mathematics
Medicine
Social Sciences
Agricultural and Biological Sciences
",0000-0002-1380-6551,
"Kameli, Parviz",55906569600,170,"Materials Science
Physics and Astronomy
Engineering
Chemistry
Chemical Engineering
Energy
Biochemistry, Genetics and Molecular Biology
Mathematics
Earth and Planetary Sciences
",0000-0003-4490-0767,
"Davar, Fatemeh",8624376200,160,"Materials Science
Chemistry
Engineering
Chemical Engineering
Physics and Astronomy
Biochemistry, Genetics and Molecular Biology
Environmental Science
Business, Management and Accounting
Computer Science
Pharmacology, Toxicology and Pharmaceutics
Medicine
Immunology and Microbiology
Energy
Agricultural and Biological Sciences
",0000-0002-3567-0034,
"Ashrafizadeh, Fakhredin",55941395300,158,"Materials Science
Engineering
Physics and Astronomy
Chemistry
Chemical Engineering
Computer Science
Medicine
Earth and Planetary Sciences
Energy
Multidisciplinary
Mathematics
Environmental Science
Decision Sciences
Business, Management and Accounting
Arts and Humanities
Pharmacology, Toxicology and Pharmaceutics
Health Professions
Biochemistry, Genetics and Molecular Biology
",,
"Najafi Chermahini, Alireza",57208331757,157,"Chemistry
Chemical Engineering
Physics and Astronomy
Materials Science
Biochemistry, Genetics and Molecular Biology
Environmental Science
Energy
Engineering
Computer Science
Agricultural and Biological Sciences
Pharmacology, Toxicology and Pharmaceutics
Mathematics
Business, Management and Accounting
",,
"Adib, Ehsan",24537123100,155,"Engineering
Energy
Computer Science
Mathematics
Materials Science
Physics and Astronomy
Chemical Engineering
",,
"Saraji, Mohammad",6603257358,151,"Chemistry
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
Environmental Science
Materials Science
Engineering
Physics and Astronomy
Energy
Pharmacology, Toxicology and Pharmaceutics
Agricultural and Biological Sciences
Medicine
Health Professions
Business, Management and Accounting
",0000-0002-1570-0718,
"Mohammad Mohsen, Momeni Mohsen",56363046700,147,"Materials Science
Physics and Astronomy
Chemistry
Engineering
Chemical Engineering
Energy
Environmental Science
Biochemistry, Genetics and Molecular Biology
Arts and Humanities
Earth and Planetary Sciences
Medicine
Computer Science
",0000-0002-2548-8140,
"Golozar, M. A.",6602842592,143,"Materials Science
Engineering
Physics and Astronomy
Chemistry
Chemical Engineering
Energy
Arts and Humanities
Biochemistry, Genetics and Molecular Biology
Computer Science
Social Sciences
Environmental Science
Pharmacology, Toxicology and Pharmaceutics
Mathematics
Medicine
Decision Sciences
Business, Management and Accounting
",0000-0002-8060-3439,
"Hadadzadeh, Hassan",55928623600,138,"Chemistry
Materials Science
Chemical Engineering
Physics and Astronomy
Biochemistry, Genetics and Molecular Biology
Engineering
Environmental Science
Agricultural and Biological Sciences
Pharmacology, Toxicology and Pharmaceutics
Energy
Earth and Planetary Sciences
Immunology and Microbiology
Computer Science
",,
"Ghorbani, Gholam Reza",6603619658,137,"Agricultural and Biological Sciences
Veterinary
Biochemistry, Genetics and Molecular Biology
Environmental Science
Medicine
",,
"Salamati, Hadi",55906842800,137,"Materials Science
Physics and Astronomy
Engineering
Energy
Chemistry
Chemical Engineering
Mathematics
Earth and Planetary Sciences
Multidisciplinary
",,
"Karimi, Nader",24469784700,136,"Computer Science
Engineering
Medicine
Mathematics
Energy
Materials Science
Decision Sciences
Health Professions
Physics and Astronomy
Social Sciences
Biochemistry, Genetics and Molecular Biology
",,
"Semnani, Dariush",23009830900,134,"Materials Science
Engineering
Chemical Engineering
Chemistry
Business, Management and Accounting
Environmental Science
Biochemistry, Genetics and Molecular Biology
Physics and Astronomy
Agricultural and Biological Sciences
Computer Science
Medicine
Energy
Psychology
Social Sciences
Pharmacology, Toxicology and Pharmaceutics
Immunology and Microbiology
Mathematics
Health Professions
",,
"Ghiaci, Mehran",6603700035,133,"Chemical Engineering
Chemistry
Materials Science
Physics and Astronomy
Engineering
Environmental Science
Earth and Planetary Sciences
Pharmacology, Toxicology and Pharmaceutics
Energy
Biochemistry, Genetics and Molecular Biology
Mathematics
Agricultural and Biological Sciences
Medicine
",,
"Emadi, Rahmatollah",6506818797,128,"Materials Science
Engineering
Physics and Astronomy
Chemical Engineering
Chemistry
Biochemistry, Genetics and Molecular Biology
Environmental Science
Earth and Planetary Sciences
Energy
Pharmacology, Toxicology and Pharmaceutics
Mathematics
Business, Management and Accounting
Agricultural and Biological Sciences
",,
"Abdolmaleki, Amir",55887997800,125,"Materials Science
Chemistry
Chemical Engineering
Engineering
Physics and Astronomy
Environmental Science
Energy
Biochemistry, Genetics and Molecular Biology
Medicine
Pharmacology, Toxicology and Pharmaceutics
Agricultural and Biological Sciences
Immunology and Microbiology
Mathematics
Business, Management and Accounting
Multidisciplinary
Computer Science
",,
"Nasr Esfahany, Mohsen",9840665400,125,"Chemical Engineering
Engineering
Chemistry
Physics and Astronomy
Materials Science
Environmental Science
Energy
Earth and Planetary Sciences
Business, Management and Accounting
Biochemistry, Genetics and Molecular Biology
Mathematics
Medicine
Pharmacology, Toxicology and Pharmaceutics
Multidisciplinary
Agricultural and Biological Sciences
",0000-0003-4475-7075,
"Salehi, Mehdi",57224608554,125,"Materials Science
Physics and Astronomy
Engineering
Chemistry
Chemical Engineering
Earth and Planetary Sciences
Energy
Arts and Humanities
Dentistry
Business, Management and Accounting
Computer Science
",,
"Kharaziha, Mahshid",24381689900,122,"Materials Science
Engineering
Physics and Astronomy
Chemistry
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Earth and Planetary Sciences
Medicine
Business, Management and Accounting
Energy
Multidisciplinary
",,
"Khoshgoftarmanesh, A. H.",6507474833,122,"Agricultural and Biological Sciences
Environmental Science
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Medicine
Chemistry
Earth and Planetary Sciences
Chemical Engineering
Engineering
",,
"Najafizadeh, Abbas",14021668600,122,"Engineering
Materials Science
Physics and Astronomy
Chemistry
Environmental Science
Mathematics
Computer Science
Chemical Engineering
",,
"Shirani, E.",14064152100,122,"Engineering
Physics and Astronomy
Chemical Engineering
Materials Science
Chemistry
Biochemistry, Genetics and Molecular Biology
Computer Science
Mathematics
Energy
Medicine
Agricultural and Biological Sciences
Environmental Science
Multidisciplinary
Social Sciences
Neuroscience
",,
"Sabzalian, Mohammad R.",6504729875,121,"Agricultural and Biological Sciences
Biochemistry, Genetics and Molecular Biology
Materials Science
Chemistry
Environmental Science
Physics and Astronomy
Chemical Engineering
Engineering
Medicine
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Multidisciplinary
Mathematics
Earth and Planetary Sciences
Decision Sciences
Social Sciences
",0000-0002-7315-9990,
"Sheikholeslam, Farid",9734035700,120,"Engineering
Computer Science
Mathematics
Physics and Astronomy
Energy
Environmental Science
Materials Science
Multidisciplinary
Decision Sciences
Chemistry
Earth and Planetary Sciences
Agricultural and Biological Sciences
Business, Management and Accounting
",,
"Dabbagh, Hossein Abdol",55665042600,118,"Chemistry
Chemical Engineering
Physics and Astronomy
Energy
Biochemistry, Genetics and Molecular Biology
Materials Science
Environmental Science
Engineering
Pharmacology, Toxicology and Pharmaceutics
Agricultural and Biological Sciences
Computer Science
Medicine
Earth and Planetary Sciences
Mathematics
",,
"Ayoubi, Shamsollah",15029836800,116,"Environmental Science
Agricultural and Biological Sciences
Earth and Planetary Sciences
Social Sciences
Decision Sciences
Chemical Engineering
Multidisciplinary
Arts and Humanities
Pharmacology, Toxicology and Pharmaceutics
Mathematics
Medicine
Materials Science
Chemistry
",0000-0002-4455-3139,
"Amirnasr, Mehdi",6602001273,115,"Chemistry
Materials Science
Physics and Astronomy
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
Engineering
Energy
Pharmacology, Toxicology and Pharmaceutics
",,
"Majidi, Mohammad Mehdi",15019428200,115,"Agricultural and Biological Sciences
Biochemistry, Genetics and Molecular Biology
Environmental Science
Pharmacology, Toxicology and Pharmaceutics
Medicine
Earth and Planetary Sciences
Chemical Engineering
Chemistry
",,
"Meghdadi, Soraia",11639046400,115,"Chemistry
Materials Science
Physics and Astronomy
Engineering
Environmental Science
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Energy
Medicine
Agricultural and Biological Sciences
",,
"Niroumand, Behzad",14025591900,115,"Materials Science
Engineering
Physics and Astronomy
Chemistry
Computer Science
Chemical Engineering
Earth and Planetary Sciences
Mathematics
Decision Sciences
Business, Management and Accounting
",0000-0002-4988-0753,
"Rezaei, Seyed Mehdi",6602904829,115,"Engineering
Computer Science
Mathematics
Materials Science
Physics and Astronomy
Medicine
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Chemistry
",,
"Hosseini Ravandi, Seyed Abdolkarim",6505780191,112,"Materials Science
Engineering
Chemical Engineering
Chemistry
Agricultural and Biological Sciences
Environmental Science
Biochemistry, Genetics and Molecular Biology
Medicine
Business, Management and Accounting
Physics and Astronomy
Pharmacology, Toxicology and Pharmaceutics
Computer Science
Mathematics
Energy
Social Sciences
",,
"Mosaddeghi, Mohammad Reza",6505795258,112,"Agricultural and Biological Sciences
Environmental Science
Earth and Planetary Sciences
Engineering
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
Computer Science
Materials Science
Social Sciences
Pharmacology, Toxicology and Pharmaceutics
Mathematics
Physics and Astronomy
Chemistry
",0000-0001-9730-3195,
"Hamedani Golshan, Mohamad Esmail",57195310953,111,"Engineering
Energy
Computer Science
Mathematics
Environmental Science
Materials Science
Chemical Engineering
Physics and Astronomy
Decision Sciences
Social Sciences
Multidisciplinary
",0000-0002-0263-9508,
"Khayamian, Taghi",6603307879,111,"Chemistry
Biochemistry, Genetics and Molecular Biology
Materials Science
Physics and Astronomy
Chemical Engineering
Pharmacology, Toxicology and Pharmaceutics
Engineering
Environmental Science
Computer Science
Mathematics
Agricultural and Biological Sciences
",,
"Sadri, Saeed",24462445200,111,"Computer Science
Engineering
Medicine
Physics and Astronomy
Biochemistry, Genetics and Molecular Biology
Health Professions
Mathematics
Materials Science
Energy
Agricultural and Biological Sciences
Neuroscience
Immunology and Microbiology
Decision Sciences
Pharmacology, Toxicology and Pharmaceutics
Multidisciplinary
Chemical Engineering
",,
"Allafchian, Ali Reza",56755142800,106,"Materials Science
Engineering
Chemistry
Physics and Astronomy
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Environmental Science
Medicine
Pharmacology, Toxicology and Pharmaceutics
Agricultural and Biological Sciences
Mathematics
Decision Sciences
Business, Management and Accounting
Energy
Multidisciplinary
Computer Science
",0000-0002-6728-6221,
"Arzani, Ahmad",35580860000,105,"Agricultural and Biological Sciences
Biochemistry, Genetics and Molecular Biology
Chemistry
Immunology and Microbiology
Environmental Science
Medicine
Physics and Astronomy
Engineering
Multidisciplinary
Chemical Engineering
Earth and Planetary Sciences
Mathematics
Health Professions
",0000-0001-5297-6724,
"Mirlohi, Aghafakhr",6506870113,104,"Agricultural and Biological Sciences
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Immunology and Microbiology
Environmental Science
Chemical Engineering
Chemistry
Medicine
Decision Sciences
Multidisciplinary
Engineering
Business, Management and Accounting
",,
"Moallem, Mehdi",7005252934,104,"Engineering
Energy
Physics and Astronomy
Materials Science
Computer Science
Mathematics
Social Sciences
Chemistry
Multidisciplinary
",,
"Azhari, Mojtaba",6603677648,103,"Engineering
Mathematics
Materials Science
Computer Science
Physics and Astronomy
Earth and Planetary Sciences
Chemical Engineering
Environmental Science
Multidisciplinary
",,
"Karami, Kazem",24344289700,103,"Chemistry
Materials Science
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
Physics and Astronomy
Pharmacology, Toxicology and Pharmaceutics
Energy
Medicine
Mathematics
Health Professions
Multidisciplinary
",,
"Afyuni, Majid M.",6602346287,102,"Environmental Science
Agricultural and Biological Sciences
Earth and Planetary Sciences
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
Immunology and Microbiology
Engineering
Chemistry
Medicine
Physics and Astronomy
Materials Science
",,
"Keshmiri, Mehdi",55912260600,100,"Engineering
Computer Science
Mathematics
Physics and Astronomy
Earth and Planetary Sciences
Materials Science
Biochemistry, Genetics and Molecular Biology
Multidisciplinary
Decision Sciences
",,
"Salimpour, Mohammad Reza",55892618200,100,"Engineering
Physics and Astronomy
Chemical Engineering
Energy
Biochemistry, Genetics and Molecular Biology
Mathematics
Materials Science
Chemistry
Earth and Planetary Sciences
Computer Science
Environmental Science
Agricultural and Biological Sciences
Medicine
Neuroscience
",0000-0002-5871-8360,
"Tavakol, Hossein",55403020200,98,"Chemistry
Physics and Astronomy
Materials Science
Chemical Engineering
Environmental Science
Biochemistry, Genetics and Molecular Biology
Computer Science
Energy
Engineering
Mathematics
Earth and Planetary Sciences
Pharmacology, Toxicology and Pharmaceutics
Business, Management and Accounting
Agricultural and Biological Sciences
",0000-0002-3296-9575,
"Goli, Sayed Amir Hossein",24468117900,95,"Agricultural and Biological Sciences
Biochemistry, Genetics and Molecular Biology
Chemistry
Engineering
Energy
Chemical Engineering
Materials Science
Environmental Science
Nursing
Earth and Planetary Sciences
Physics and Astronomy
Economics, Econometrics and Finance
Medicine
Business, Management and Accounting
Multidisciplinary
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
",,
"Kadivar, Mahdi",8866764400,94,"Agricultural and Biological Sciences
Chemistry
Biochemistry, Genetics and Molecular Biology
Engineering
Chemical Engineering
Materials Science
Physics and Astronomy
Medicine
Environmental Science
Pharmacology, Toxicology and Pharmaceutics
Multidisciplinary
Business, Management and Accounting
Energy
Immunology and Microbiology
Nursing
Health Professions
Social Sciences
",0000-0003-0711-9939,
"Kadkhodaei, Mahmoud",6506842774,94,"Engineering
Materials Science
Physics and Astronomy
Computer Science
Mathematics
Chemical Engineering
Dentistry
Chemistry
Multidisciplinary
Biochemistry, Genetics and Molecular Biology
",0000-0002-9353-4583,
"Saatchi, Ahmad",6603196650,94,"Materials Science
Engineering
Physics and Astronomy
Chemistry
Energy
Chemical Engineering
Environmental Science
Mathematics
Dentistry
Biochemistry, Genetics and Molecular Biology
",,
"Tabrizchi, Mahmoud",55944808900,92,"Chemistry
Physics and Astronomy
Environmental Science
Biochemistry, Genetics and Molecular Biology
Materials Science
Engineering
Pharmacology, Toxicology and Pharmaceutics
Mathematics
Medicine
Chemical Engineering
Agricultural and Biological Sciences
",,
"Bagheri, Roohollah",35579459200,91,"Materials Science
Chemistry
Chemical Engineering
Physics and Astronomy
Engineering
Business, Management and Accounting
Energy
Biochemistry, Genetics and Molecular Biology
Environmental Science
",0000-0003-3154-7466,
"Esmaeili, Morteza",57203243992,91,"Mathematics
Engineering
Computer Science
Physics and Astronomy
Materials Science
Decision Sciences
Social Sciences
Chemistry
Earth and Planetary Sciences
Chemical Engineering
Agricultural and Biological Sciences
",,
"Morshed, Mohammad",57214848879,91,"Materials Science
Engineering
Chemistry
Chemical Engineering
Physics and Astronomy
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Pharmacology, Toxicology and Pharmaceutics
Medicine
Environmental Science
Mathematics
Energy
",,
"Nouri Khorasani, Saied",15073340800,91,"Materials Science
Engineering
Chemistry
Chemical Engineering
Physics and Astronomy
Biochemistry, Genetics and Molecular Biology
Environmental Science
Mathematics
Earth and Planetary Sciences
Energy
Immunology and Microbiology
Medicine
Computer Science
",,
"Rahimmalek, Mehdi",24171499600,91,"Agricultural and Biological Sciences
Biochemistry, Genetics and Molecular Biology
Chemistry
Chemical Engineering
Pharmacology, Toxicology and Pharmaceutics
Environmental Science
Medicine
Multidisciplinary
Immunology and Microbiology
Engineering
Energy
Business, Management and Accounting
",,
"Ghayeb, Yousef",6508175885,90,"Materials Science
Physics and Astronomy
Chemistry
Engineering
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Energy
Mathematics
Computer Science
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Medicine
Multidisciplinary
Social Sciences
Agricultural and Biological Sciences
",,
"Mirza, Behrouz",6701501549,90,"Physics and Astronomy
Mathematics
Earth and Planetary Sciences
Engineering
Materials Science
Chemistry
Computer Science
Biochemistry, Genetics and Molecular Biology
Multidisciplinary
Chemical Engineering
",,
"Sadeghi, Morteza",56472869100,90,"Materials Science
Chemistry
Chemical Engineering
Engineering
Biochemistry, Genetics and Molecular Biology
Environmental Science
Energy
Physics and Astronomy
Earth and Planetary Sciences
Mathematics
Computer Science
",0000-0002-0075-1520,
"Tavanai, Hossein",6602307415,90,"Materials Science
Engineering
Physics and Astronomy
Agricultural and Biological Sciences
Chemistry
Chemical Engineering
Environmental Science
Biochemistry, Genetics and Molecular Biology
Mathematics
Business, Management and Accounting
Computer Science
Immunology and Microbiology
Earth and Planetary Sciences
Pharmacology, Toxicology and Pharmaceutics
Energy
",,
"Khorvash, Mohammad",15071385000,89,"Agricultural and Biological Sciences
Veterinary
Biochemistry, Genetics and Molecular Biology
Environmental Science
",,
"Saidi, Hossein",56887645300,89,"Computer Science
Engineering
Mathematics
Physics and Astronomy
Materials Science
Social Sciences
Energy
Multidisciplinary
Chemistry
Environmental Science
Business, Management and Accounting
Biochemistry, Genetics and Molecular Biology
",0000-0002-9568-0760,
"Ghaisari, Jafar",14009244100,86,"Engineering
Computer Science
Mathematics
Energy
Physics and Astronomy
Biochemistry, Genetics and Molecular Biology
Materials Science
Multidisciplinary
Social Sciences
Chemical Engineering
Pharmacology, Toxicology and Pharmaceutics
Medicine
Agricultural and Biological Sciences
",,
"Nili-Ahmadabadi, Mahdi",26644334900,86,"Engineering
Physics and Astronomy
Computer Science
Mathematics
Energy
Chemical Engineering
Materials Science
Chemistry
Earth and Planetary Sciences
Environmental Science
Business, Management and Accounting
Multidisciplinary
",,
"Salimijazi, Hamidreza",9248899900,86,"Materials Science
Physics and Astronomy
Engineering
Energy
Chemistry
Chemical Engineering
Earth and Planetary Sciences
Dentistry
",,
"Javad, Askari",22940069200,84,"Engineering
Computer Science
Mathematics
Energy
Earth and Planetary Sciences
Physics and Astronomy
Neuroscience
Decision Sciences
Economics, Econometrics and Finance
Medicine
Chemical Engineering
",,
"Amirfattahi, Rassoul",24461245900,83,"Computer Science
Engineering
Medicine
Physics and Astronomy
Health Professions
Environmental Science
Neuroscience
Mathematics
Biochemistry, Genetics and Molecular Biology
Materials Science
Social Sciences
Agricultural and Biological Sciences
Earth and Planetary Sciences
Energy
Multidisciplinary
Arts and Humanities
Immunology and Microbiology
Chemical Engineering
",,
"Ghoreishi, Seyyed Mohammad",55392052200,83,"Chemical Engineering
Chemistry
Physics and Astronomy
Materials Science
Engineering
Biochemistry, Genetics and Molecular Biology
Environmental Science
Pharmacology, Toxicology and Pharmaceutics
Mathematics
Energy
Agricultural and Biological Sciences
Immunology and Microbiology
Medicine
Multidisciplinary
Computer Science
",,
"Ghaziaskar, Sayed Hassan",6603091120,79,"Chemistry
Energy
Chemical Engineering
Environmental Science
Engineering
Physics and Astronomy
Biochemistry, Genetics and Molecular Biology
Materials Science
Business, Management and Accounting
Agricultural and Biological Sciences
Immunology and Microbiology
Mathematics
Medicine
",,
"Keramat, Javad",14058163200,79,"Agricultural and Biological Sciences
Materials Science
Chemistry
Chemical Engineering
Engineering
Biochemistry, Genetics and Molecular Biology
Environmental Science
Nursing
Energy
Earth and Planetary Sciences
Immunology and Microbiology
Medicine
Physics and Astronomy
",,
"Mirdamadi, Hamid Reza",48461529900,79,"Engineering
Physics and Astronomy
Materials Science
Mathematics
Computer Science
Chemistry
Chemical Engineering
Immunology and Microbiology
Earth and Planetary Sciences
Medicine
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
",0000-0001-6500-5230,
"Monshi, Ahmad",55927160300,79,"Materials Science
Engineering
Chemical Engineering
Physics and Astronomy
Chemistry
Biochemistry, Genetics and Molecular Biology
Computer Science
Earth and Planetary Sciences
",,
"Shahedi, Mohmmad",16687121700,79,"Agricultural and Biological Sciences
Biochemistry, Genetics and Molecular Biology
Chemistry
Engineering
Chemical Engineering
Materials Science
Energy
Medicine
Nursing
Computer Science
Physics and Astronomy
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Environmental Science
Business, Management and Accounting
",,
"Khademi, Hossein",6602658644,78,"Environmental Science
Agricultural and Biological Sciences
Earth and Planetary Sciences
Decision Sciences
Pharmacology, Toxicology and Pharmaceutics
Engineering
Chemistry
Immunology and Microbiology
Mathematics
Medicine
Materials Science
Biochemistry, Genetics and Molecular Biology
Social Sciences
Multidisciplinary
",,
"Hamdami, Nasser",6602865546,77,"Agricultural and Biological Sciences
Engineering
Chemical Engineering
Chemistry
Materials Science
Biochemistry, Genetics and Molecular Biology
Energy
Medicine
Environmental Science
Nursing
Physics and Astronomy
Business, Management and Accounting
Computer Science
",0000-0001-8491-857X,
"Taeri, Bijan",35619819300,77,"Mathematics
Computer Science
Chemistry
Engineering
Physics and Astronomy
Materials Science
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Medicine
Chemical Engineering
",,
"Abbasi, Mohammad Hasan",57189717547,76,"Materials Science
Engineering
Physics and Astronomy
Chemical Engineering
Chemistry
Energy
Earth and Planetary Sciences
Environmental Science
Computer Science
",,
"Bagherpour, Raheb",55792525400,76,"Earth and Planetary Sciences
Environmental Science
Engineering
Energy
Agricultural and Biological Sciences
Computer Science
Materials Science
Mathematics
Social Sciences
Chemical Engineering
Medicine
Physics and Astronomy
Chemistry
Business, Management and Accounting
",,
