Author Name,Auth-ID,Number of Documents,Subject Area,Orc_ID,
"Yari, Mortaza",16029935400,141,"Energy
Engineering
Environmental Science
Chemical Engineering
Chemistry
Materials Science
Physics and Astronomy
Computer Science
Mathematics
Social Sciences
Earth and Planetary Sciences
Business, Management and Accounting
Medicine
Biochemistry, Genetics and Molecular Biology
",0000-0001-7853-8175,
"Dehghan, Gholamreza",14040191800,139,"Biochemistry, Genetics and Molecular Biology
Chemistry
Pharmacology, Toxicology and Pharmaceutics
Environmental Science
Physics and Astronomy
Medicine
Agricultural and Biological Sciences
Chemical Engineering
Materials Science
Neuroscience
Multidisciplinary
Immunology and Microbiology
Arts and Humanities
Health Professions
Earth and Planetary Sciences
Engineering
Veterinary
Social Sciences
",0000-0002-7813-5226,
"Manafian, Jalil",33767886200,134,"Mathematics
Physics and Astronomy
Engineering
Computer Science
Materials Science
Chemical Engineering
Decision Sciences
Earth and Planetary Sciences
Chemistry
Environmental Science
Energy
Multidisciplinary
",0000-0001-7201-6667,
"Abapour, Mehdi",13905213900,133,"Engineering
Energy
Computer Science
Mathematics
Environmental Science
Social Sciences
Materials Science
Business, Management and Accounting
Physics and Astronomy
Economics, Econometrics and Finance
Arts and Humanities
Agricultural and Biological Sciences
Chemistry
",,
"Ghanbarzadeh, Babak",16041949000,133,"Agricultural and Biological Sciences
Biochemistry, Genetics and Molecular Biology
Materials Science
Chemistry
Engineering
Chemical Engineering
Pharmacology, Toxicology and Pharmaceutics
Medicine
Physics and Astronomy
Immunology and Microbiology
Environmental Science
Nursing
Health Professions
Social Sciences
Energy
Multidisciplinary
Computer Science
",0000-0002-1213-540X,
"Amini, Mojtaba M.",25026750000,132,"Chemistry
Materials Science
Chemical Engineering
Engineering
Physics and Astronomy
Environmental Science
Biochemistry, Genetics and Molecular Biology
Energy
Medicine
Mathematics
Multidisciplinary
Computer Science
",0000-0001-6509-5942,
"Sharifian, Mohammad Bagher Bannae",6602248345,132,"Engineering
Energy
Computer Science
Mathematics
Multidisciplinary
Chemical Engineering
Materials Science
Environmental Science
Physics and Astronomy
Social Sciences
Decision Sciences
Business, Management and Accounting
Biochemistry, Genetics and Molecular Biology
",,
"Khanmohammadi, Sohrab",8565432600,129,"Engineering
Computer Science
Mathematics
Materials Science
Physics and Astronomy
Energy
Decision Sciences
Chemical Engineering
Multidisciplinary
Chemistry
Environmental Science
Medicine
Biochemistry, Genetics and Molecular Biology
",,
"Tajalli, Habib",7003940024,129,"Physics and Astronomy
Chemistry
Materials Science
Engineering
Medicine
Biochemistry, Genetics and Molecular Biology
Mathematics
Computer Science
Pharmacology, Toxicology and Pharmaceutics
Chemical Engineering
Health Professions
Decision Sciences
Multidisciplinary
",0000-0002-0660-5911,
"Talatahari, Siamak",25634538800,128,"Engineering
Computer Science
Mathematics
Materials Science
Environmental Science
Earth and Planetary Sciences
Chemical Engineering
Social Sciences
Arts and Humanities
Decision Sciences
Physics and Astronomy
Economics, Econometrics and Finance
Medicine
Business, Management and Accounting
Chemistry
Neuroscience
Biochemistry, Genetics and Molecular Biology
",0000-0002-1211-7148,
"Asgari, Asghar",6701519970,126,"Physics and Astronomy
Materials Science
Engineering
Chemistry
Energy
Mathematics
Computer Science
Biochemistry, Genetics and Molecular Biology
Earth and Planetary Sciences
Medicine
Social Sciences
Agricultural and Biological Sciences
",0000-0002-1719-4206,
"Mohammadi, Sayyed Abolghasem",35606114800,125,"Agricultural and Biological Sciences
Biochemistry, Genetics and Molecular Biology
Environmental Science
Pharmacology, Toxicology and Pharmaceutics
Medicine
Immunology and Microbiology
Multidisciplinary
Engineering
Chemical Engineering
Earth and Planetary Sciences
Mathematics
Veterinary
Physics and Astronomy
Materials Science
Chemistry
Computer Science
",0000-0001-5518-0094,
"Zafarani-Moattar, Mohammed Taghi",55892240800,122,"Chemistry
Physics and Astronomy
Materials Science
Chemical Engineering
Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Computer Science
",,
"Saeed, Zeinali Heris",57207694990,121,"Physics and Astronomy
Engineering
Chemical Engineering
Energy
Chemistry
Materials Science
Environmental Science
Mathematics
Multidisciplinary
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Computer Science
Pharmacology, Toxicology and Pharmaceutics
Medicine
Business, Management and Accounting
",0000-0001-6203-0385,
"Zakerhamidi, Mohammad Sadegh",6508183855,118,"Chemistry
Physics and Astronomy
Materials Science
Engineering
Chemical Engineering
Medicine
Biochemistry, Genetics and Molecular Biology
Mathematics
Computer Science
Health Professions
Earth and Planetary Sciences
Immunology and Microbiology
Dentistry
Multidisciplinary
Agricultural and Biological Sciences
",0000-0001-7396-9451,
"Amjadi, Mohammad",8594552500,117,"Chemistry
Physics and Astronomy
Biochemistry, Genetics and Molecular Biology
Materials Science
Pharmacology, Toxicology and Pharmaceutics
Environmental Science
Chemical Engineering
Engineering
Agricultural and Biological Sciences
Medicine
Immunology and Microbiology
Social Sciences
",0000-0002-1942-9187,
"Seyed Mahmoudi, S. M.",26325511500,117,"Energy
Engineering
Environmental Science
Computer Science
Social Sciences
Chemical Engineering
Physics and Astronomy
Materials Science
Chemistry
Mathematics
Business, Management and Accounting
Multidisciplinary
Biochemistry, Genetics and Molecular Biology
",,
"Zafarani-Moattar, Mohammed Taghi",7003575590,117,"Chemistry
Chemical Engineering
Materials Science
Physics and Astronomy
Computer Science
Biochemistry, Genetics and Molecular Biology
Engineering
Environmental Science
Multidisciplinary
",,
"Niaei, Aligholi",55942693600,116,"Chemical Engineering
Environmental Science
Chemistry
Materials Science
Engineering
Energy
Physics and Astronomy
Biochemistry, Genetics and Molecular Biology
Computer Science
Mathematics
Medicine
Earth and Planetary Sciences
Multidisciplinary
Agricultural and Biological Sciences
",0000-0001-5580-4266,
"Badamchizadeh, Mohammad Ali",8369905400,114,"Engineering
Computer Science
Mathematics
Physics and Astronomy
Energy
Medicine
Materials Science
Biochemistry, Genetics and Molecular Biology
Neuroscience
Decision Sciences
Environmental Science
Social Sciences
Multidisciplinary
",0000-0002-9999-1152,
"Arzanlou, Mahdi",57189021210,113,"Agricultural and Biological Sciences
Biochemistry, Genetics and Molecular Biology
Environmental Science
Immunology and Microbiology
Medicine
Pharmacology, Toxicology and Pharmaceutics
Multidisciplinary
",0000-0001-6159-3629,
"Khandar, Ali Akbar",6602189800,113,"Chemistry
Materials Science
Physics and Astronomy
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
Engineering
Pharmacology, Toxicology and Pharmaceutics
Mathematics
Computer Science
Energy
Multidisciplinary
Agricultural and Biological Sciences
",0000-0002-0897-2264,
"Safa, Kazem Dindar",6601957875,112,"Chemistry
Materials Science
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
Pharmacology, Toxicology and Pharmaceutics
Physics and Astronomy
Computer Science
",,
"Olad, Ali",17346806700,111,"Materials Science
Chemistry
Chemical Engineering
Engineering
Environmental Science
Physics and Astronomy
Earth and Planetary Sciences
Energy
Agricultural and Biological Sciences
Biochemistry, Genetics and Molecular Biology
Computer Science
",,
"Pournaghi-Azar, Mohammad Hossein",7003476216,110,"Chemistry
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Materials Science
Engineering
Physics and Astronomy
Environmental Science
Energy
Pharmacology, Toxicology and Pharmaceutics
Medicine
Agricultural and Biological Sciences
Immunology and Microbiology
Social Sciences
",,
"Safaralizadeh, Reza",9845769500,107,"Medicine
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Immunology and Microbiology
Agricultural and Biological Sciences
Chemistry
Nursing
Neuroscience
Environmental Science
Engineering
Health Professions
Chemical Engineering
",0000-0002-6970-6998,
"Shiri, Jalal",35995813100,107,"Environmental Science
Agricultural and Biological Sciences
Earth and Planetary Sciences
Engineering
Computer Science
Chemical Engineering
Energy
Mathematics
Multidisciplinary
Biochemistry, Genetics and Molecular Biology
Social Sciences
Decision Sciences
Physics and Astronomy
Neuroscience
",0000-0002-5726-7924,
"Ghassemi-Golezani, Kazem",8365346900,106,"Agricultural and Biological Sciences
Environmental Science
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Medicine
Chemical Engineering
Earth and Planetary Sciences
Pharmacology, Toxicology and Pharmaceutics
Chemistry
Materials Science
Neuroscience
Engineering
Physics and Astronomy
",,
"Ashassi-Sorkhabi, Habib",6601987147,105,"Materials Science
Chemistry
Physics and Astronomy
Chemical Engineering
Engineering
Environmental Science
Biochemistry, Genetics and Molecular Biology
Energy
Immunology and Microbiology
",0000-0002-8498-0418,
"Salari, Dariush",8978153600,104,"Environmental Science
Chemical Engineering
Chemistry
Materials Science
Engineering
Physics and Astronomy
Energy
Biochemistry, Genetics and Molecular Biology
Computer Science
Earth and Planetary Sciences
Pharmacology, Toxicology and Pharmaceutics
Mathematics
Medicine
",,
"Kadkhodaie, Ali",56495234600,103,"Earth and Planetary Sciences
Energy
Environmental Science
Engineering
Computer Science
Physics and Astronomy
Chemical Engineering
Pharmacology, Toxicology and Pharmaceutics
Agricultural and Biological Sciences
Mathematics
Materials Science
Biochemistry, Genetics and Molecular Biology
Multidisciplinary
Chemistry
",0000-0003-4789-8631,
"Kheradmand, Reza",8389606000,101,"Physics and Astronomy
Engineering
Materials Science
Mathematics
Computer Science
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
Chemistry
Decision Sciences
",,
"Movafeghi, Ali",6507587500,100,"Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Environmental Science
Chemistry
Pharmacology, Toxicology and Pharmaceutics
Medicine
Immunology and Microbiology
Chemical Engineering
Energy
Materials Science
Earth and Planetary Sciences
Physics and Astronomy
Multidisciplinary
Neuroscience
Engineering
Mathematics
",0000-0002-4134-6986,
"Manzoori, Jamshid L.",6701637328,99,"Chemistry
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Physics and Astronomy
Environmental Science
Chemical Engineering
Agricultural and Biological Sciences
Engineering
Medicine
Materials Science
Immunology and Microbiology
Social Sciences
",,
"Fakhri, Hossein",56008975300,98,"Physics and Astronomy
Mathematics
Chemical Engineering
Engineering
Materials Science
Chemistry
Computer Science
Decision Sciences
Multidisciplinary
",,
"Asadpour Zeynali, Karim",8644082200,96,"Chemistry
Materials Science
Physics and Astronomy
Chemical Engineering
Pharmacology, Toxicology and Pharmaceutics
Environmental Science
Engineering
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Energy
Medicine
Immunology and Microbiology
Mathematics
Social Sciences
Computer Science
",0000-0002-2214-8626,
"Bonyadi, Mortaza",56416179300,93,"Medicine
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Agricultural and Biological Sciences
Neuroscience
Pharmacology, Toxicology and Pharmaceutics
Multidisciplinary
Nursing
Engineering
Psychology
Veterinary
",,
"Mohammadi-Ivatloo, Behnam",57219009036,92,"Energy
Engineering
Computer Science
Materials Science
Environmental Science
Mathematics
Social Sciences
Chemical Engineering
Physics and Astronomy
Decision Sciences
Business, Management and Accounting
Chemistry
",,
"Ghorbani, Mohammad Ali",35795226500,89,"Environmental Science
Earth and Planetary Sciences
Engineering
Agricultural and Biological Sciences
Computer Science
Mathematics
Chemical Engineering
Materials Science
Physics and Astronomy
Energy
Social Sciences
Multidisciplinary
Decision Sciences
Business, Management and Accounting
Biochemistry, Genetics and Molecular Biology
Chemistry
",,
"Hajiboland, Roghieh",22979460400,89,"Agricultural and Biological Sciences
Biochemistry, Genetics and Molecular Biology
Environmental Science
Chemistry
Pharmacology, Toxicology and Pharmaceutics
Multidisciplinary
Medicine
Neuroscience
Immunology and Microbiology
Engineering
",0000-0003-0552-4156,
"Mirmohseni, Abdolreza R.",7003678185,89,"Materials Science
Chemistry
Chemical Engineering
Engineering
Environmental Science
Physics and Astronomy
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Immunology and Microbiology
Energy
Earth and Planetary Sciences
Pharmacology, Toxicology and Pharmaceutics
Medicine
",,
"Arsalani, Nasser",6602646380,86,"Materials Science
Engineering
Chemistry
Physics and Astronomy
Chemical Engineering
Energy
Environmental Science
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Medicine
Earth and Planetary Sciences
Business, Management and Accounting
Mathematics
Social Sciences
Computer Science
",,
"Majidi, Mir Reza",6602185078,86,"Chemistry
Materials Science
Environmental Science
Engineering
Chemical Engineering
Pharmacology, Toxicology and Pharmaceutics
Physics and Astronomy
Agricultural and Biological Sciences
Biochemistry, Genetics and Molecular Biology
Medicine
Energy
Immunology and Microbiology
Social Sciences
",0000-0002-0615-4700,
"Shahmorad, Sedaghat",8927932100,86,"Mathematics
Engineering
Computer Science
Physics and Astronomy
Decision Sciences
Materials Science
Chemistry
Earth and Planetary Sciences
Environmental Science
Multidisciplinary
Economics, Econometrics and Finance
Business, Management and Accounting
Agricultural and Biological Sciences
Neuroscience
",0000-0002-2476-1176,
"Baghban, Hamed",22033521700,85,"Physics and Astronomy
Engineering
Materials Science
Computer Science
Mathematics
Environmental Science
Chemistry
Biochemistry, Genetics and Molecular Biology
Energy
Social Sciences
",0000-0002-1374-0708,
"Mohammadpourfard, Mousa",25522327900,85,"Engineering
Physics and Astronomy
Energy
Chemical Engineering
Materials Science
Computer Science
Chemistry
Mathematics
Pharmacology, Toxicology and Pharmaceutics
Environmental Science
Social Sciences
Economics, Econometrics and Finance
Business, Management and Accounting
Medicine
Biochemistry, Genetics and Molecular Biology
",0000-0002-6098-924X,
"Tinati, Mohammad Ali",14027457800,85,"Computer Science
Engineering
Mathematics
Energy
Social Sciences
Physics and Astronomy
Decision Sciences
Medicine
Materials Science
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
Multidisciplinary
Neuroscience
",,
"Aber, Soheil",55910952000,84,"Environmental Science
Chemical Engineering
Chemistry
Engineering
Materials Science
Energy
Physics and Astronomy
Earth and Planetary Sciences
Medicine
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Pharmacology, Toxicology and Pharmaceutics
",0000-0002-9073-2031,
"Golmohammadi, S.",17433907100,82,"Engineering
Physics and Astronomy
Materials Science
Mathematics
Computer Science
Chemistry
Biochemistry, Genetics and Molecular Biology
Energy
Multidisciplinary
Chemical Engineering
Medicine
",,
"Teimuri-Mofrad, Reza",55665039600,81,"Chemistry
Materials Science
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
Physics and Astronomy
Pharmacology, Toxicology and Pharmaceutics
Engineering
Computer Science
",,
"Peighambardoust, Seyed Hadi",23390197300,80,"Agricultural and Biological Sciences
Biochemistry, Genetics and Molecular Biology
Chemistry
Engineering
Chemical Engineering
Materials Science
Pharmacology, Toxicology and Pharmaceutics
Environmental Science
Medicine
Immunology and Microbiology
Nursing
Energy
Social Sciences
Health Professions
Physics and Astronomy
",0000-0002-8438-7315,
"Ettefagh, Mir Mohammad",56063516300,79,"Engineering
Computer Science
Materials Science
Mathematics
Medicine
Physics and Astronomy
Earth and Planetary Sciences
Biochemistry, Genetics and Molecular Biology
Environmental Science
Energy
Multidisciplinary
Chemical Engineering
Agricultural and Biological Sciences
Psychology
Social Sciences
Chemistry
",0000-0002-9229-3482,
"Mohammadi, Reza",57191098168,79,"Materials Science
Chemistry
Environmental Science
Chemical Engineering
Physics and Astronomy
Engineering
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Agricultural and Biological Sciences
Energy
Medicine
Computer Science
",0000-0002-2815-8120,
"Nazari-Heris, Morteza",56604148800,79,"Engineering
Energy
Computer Science
Environmental Science
Mathematics
Business, Management and Accounting
Social Sciences
Economics, Econometrics and Finance
Physics and Astronomy
Chemical Engineering
Arts and Humanities
Decision Sciences
Materials Science
Agricultural and Biological Sciences
",,
"Feyzi, Mohammadreza",6602255851,77,"Engineering
Energy
Computer Science
Materials Science
Mathematics
Multidisciplinary
Chemical Engineering
Social Sciences
",,
"Lakestani, Mehrdad",18437012100,77,"Mathematics
Engineering
Computer Science
Physics and Astronomy
Materials Science
Chemical Engineering
Earth and Planetary Sciences
Agricultural and Biological Sciences
Chemistry
Medicine
",0000-0002-2752-0167,
"Moghaddam Vahed, Mohammad",57221503065,77,"Agricultural and Biological Sciences
Biochemistry, Genetics and Molecular Biology
Environmental Science
Immunology and Microbiology
Chemical Engineering
Earth and Planetary Sciences
Engineering
Pharmacology, Toxicology and Pharmaceutics
Medicine
Physics and Astronomy
Materials Science
Energy
Multidisciplinary
Chemistry
",0000-0002-3891-2350,
"Sadeghi, Morteza Homayoun",20436970700,77,"Engineering
Computer Science
Materials Science
Agricultural and Biological Sciences
Physics and Astronomy
Mathematics
Earth and Planetary Sciences
Energy
Chemical Engineering
Multidisciplinary
Chemistry
Environmental Science
Medicine
Biochemistry, Genetics and Molecular Biology
",,
"Shabgard, Mohammad Reza",13608110400,76,"Engineering
Computer Science
Materials Science
Physics and Astronomy
Business, Management and Accounting
Environmental Science
Energy
Chemical Engineering
Decision Sciences
Chemistry
Pharmacology, Toxicology and Pharmaceutics
Medicine
Multidisciplinary
Earth and Planetary Sciences
Mathematics
Biochemistry, Genetics and Molecular Biology
",,
"Feizizadeh, Bakhtiar",55523591000,74,"Environmental Science
Earth and Planetary Sciences
Social Sciences
Computer Science
Chemical Engineering
Engineering
Energy
Agricultural and Biological Sciences
Physics and Astronomy
Business, Management and Accounting
Materials Science
",0000-0002-3367-2925,
"Tohidi, Sajjad",36651646400,74,"Engineering
Energy
Computer Science
Mathematics
Environmental Science
Materials Science
Business, Management and Accounting
Social Sciences
Physics and Astronomy
",,
"Ghadari, Rahim",26639307300,73,"Chemistry
Materials Science
Energy
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
Physics and Astronomy
Engineering
Computer Science
Pharmacology, Toxicology and Pharmaceutics
Environmental Science
Mathematics
Medicine
Business, Management and Accounting
",0000-0001-9967-6542,
"Nikmehr, Saeid",14050395900,73,"Engineering
Physics and Astronomy
Materials Science
Computer Science
Social Sciences
Energy
Mathematics
",,
"Azadmard-Damirchi, Sodeif",55665884200,72,"Agricultural and Biological Sciences
Chemistry
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
Engineering
Pharmacology, Toxicology and Pharmaceutics
Nursing
Medicine
Physics and Astronomy
Materials Science
Immunology and Microbiology
Environmental Science
",0000-0002-7996-8553,
"Ghanbari, Ahmad",13905451600,72,"Engineering
Computer Science
Materials Science
Physics and Astronomy
Mathematics
Earth and Planetary Sciences
Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Multidisciplinary
Chemical Engineering
Neuroscience
",,
"Seyedarabi, Hadi",6507187155,72,"Computer Science
Engineering
Medicine
Mathematics
Materials Science
Physics and Astronomy
Energy
Agricultural and Biological Sciences
Health Professions
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Neuroscience
",0000-0001-6652-2467,
"Isazadeh, Ayaz",25122239900,71,"Computer Science
Mathematics
Engineering
Physics and Astronomy
Biochemistry, Genetics and Molecular Biology
Decision Sciences
Energy
Social Sciences
Multidisciplinary
",,
"Javidi, Mohammad",56525432300,71,"Mathematics
Computer Science
Engineering
Physics and Astronomy
Earth and Planetary Sciences
Environmental Science
Agricultural and Biological Sciences
Chemistry
",,
"Seyedi, Heresh",15923787000,71,"Engineering
Energy
Mathematics
Computer Science
Environmental Science
Economics, Econometrics and Finance
Business, Management and Accounting
Multidisciplinary
Social Sciences
Chemical Engineering
",0000-0003-4764-9547,
"Chakherlou, T. N.",7801648548,70,"Engineering
Materials Science
Physics and Astronomy
Mathematics
Chemical Engineering
Chemistry
",0000-0001-9693-5115,
"Oustan, Shahin",25653520900,70,"Agricultural and Biological Sciences
Environmental Science
Earth and Planetary Sciences
Engineering
Chemical Engineering
Chemistry
Computer Science
Medicine
Materials Science
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Energy
Social Sciences
",0000-0002-4291-341X,
"Roshan Entezar, Samad",34880662300,70,"Physics and Astronomy
Engineering
Materials Science
Chemistry
Mathematics
Computer Science
Chemical Engineering
Multidisciplinary
",0000-0003-1699-9114,
"Roushangar, Kiyoumars",53880403000,70,"Environmental Science
Earth and Planetary Sciences
Engineering
Chemical Engineering
Agricultural and Biological Sciences
Mathematics
Physics and Astronomy
Social Sciences
Computer Science
Biochemistry, Genetics and Molecular Biology
",,
"Frounchi, Javad",24824462700,69,"Engineering
Computer Science
Materials Science
Mathematics
Medicine
Physics and Astronomy
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Neuroscience
Multidisciplinary
Energy
Health Professions
",0000-0003-2633-8467,
"Hashemzadeh, Farzad",24172463300,69,"Engineering
Computer Science
Mathematics
Physics and Astronomy
Energy
Materials Science
Decision Sciences
Business, Management and Accounting
Social Sciences
Economics, Econometrics and Finance
",,
"Ahmadi, Hamid",57026327900,68,"Engineering
Materials Science
Environmental Science
Earth and Planetary Sciences
Energy
Mathematics
Physics and Astronomy
Multidisciplinary
Agricultural and Biological Sciences
Chemistry
",0000-0002-6192-6275,
"Barzegar, Abolfazl",55377552600,68,"Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Chemistry
Medicine
Immunology and Microbiology
Agricultural and Biological Sciences
Engineering
Physics and Astronomy
Materials Science
Chemical Engineering
Computer Science
Multidisciplinary
Environmental Science
Health Professions
Veterinary
",0000-0002-1237-0848,
"Foroutan, Rauf",57193998642,68,"Environmental Science
Chemical Engineering
Materials Science
Chemistry
Biochemistry, Genetics and Molecular Biology
Engineering
Agricultural and Biological Sciences
Medicine
Energy
Physics and Astronomy
Pharmacology, Toxicology and Pharmaceutics
Multidisciplinary
",,
"Sobhanian, Samad",6603083954,68,"Physics and Astronomy
Materials Science
Engineering
Earth and Planetary Sciences
Mathematics
Energy
Decision Sciences
Chemistry
Computer Science
",0000-0002-2695-2400,
"Asghari Moghaddam, Asghar",15070324200,67,"Environmental Science
Earth and Planetary Sciences
Engineering
Agricultural and Biological Sciences
Energy
Social Sciences
Medicine
Decision Sciences
Business, Management and Accounting
Multidisciplinary
",,
"Lotfollahi-Yaghin, Mohammad Ali",26656749400,67,"Engineering
Materials Science
Earth and Planetary Sciences
Environmental Science
Energy
Multidisciplinary
Computer Science
Mathematics
Medicine
Physics and Astronomy
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
",0000-0003-2628-4083,
"Mahdavi, Majid",11541162200,67,"Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Chemistry
Medicine
Materials Science
Physics and Astronomy
Environmental Science
Immunology and Microbiology
Engineering
Chemical Engineering
Agricultural and Biological Sciences
Health Professions
",0000-0003-0041-0440,
"Moazzen, Mohssen",6506336613,67,"Earth and Planetary Sciences
Social Sciences
Environmental Science
Multidisciplinary
",,
"Mohammad Khanli, Leyli",55396921700,66,"Computer Science
Engineering
Mathematics
Materials Science
Multidisciplinary
Decision Sciences
Energy
Social Sciences
Neuroscience
",0000-0001-7394-5054,
"Aminfar, Habib",25521294300,65,"Engineering
Physics and Astronomy
Materials Science
Chemical Engineering
Energy
Chemistry
Computer Science
Mathematics
Pharmacology, Toxicology and Pharmaceutics
Environmental Science
Medicine
Biochemistry, Genetics and Molecular Biology
",0000-0003-4478-2588,
"Khataminan, Masoomeh",14041963500,65,"Materials Science
Chemistry
Physics and Astronomy
Engineering
Chemical Engineering
Energy
Environmental Science
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Medicine
Health Professions
Multidisciplinary
Earth and Planetary Sciences
Pharmacology, Toxicology and Pharmaceutics
",0000-0002-4405-1294,
