Author Name,Auth-ID,Number of Documents,Subject Area,Orc_ID,
"Ghassemian, Hassan",57204122949,262,"Computer Science
Engineering
Earth and Planetary Sciences
Physics and Astronomy
Energy
Mathematics
Medicine
Social Sciences
Agricultural and Biological Sciences
Materials Science
Biochemistry, Genetics and Molecular Biology
Decision Sciences
Environmental Science
Neuroscience
Chemistry
Health Professions
Chemical Engineering
Multidisciplinary
",0000-0002-2303-1753,
"Ghobadian, Barat",22937734400,245,"Energy
Engineering
Environmental Science
Chemical Engineering
Agricultural and Biological Sciences
Chemistry
Materials Science
Mathematics
Physics and Astronomy
Biochemistry, Genetics and Molecular Biology
Computer Science
Multidisciplinary
Medicine
Business, Management and Accounting
Social Sciences
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
",0000-0003-4221-5950,
"Khajeh, Khosro",6603642967,235,"Biochemistry, Genetics and Molecular Biology
Chemical Engineering
Immunology and Microbiology
Chemistry
Medicine
Pharmacology, Toxicology and Pharmaceutics
Agricultural and Biological Sciences
Engineering
Physics and Astronomy
Materials Science
Environmental Science
Energy
Neuroscience
Computer Science
Health Professions
Multidisciplinary
Mathematics
",,
"Mohammadi, Eesa",6506581702,226,"Medicine
Nursing
Social Sciences
Biochemistry, Genetics and Molecular Biology
Neuroscience
Health Professions
Psychology
Arts and Humanities
Engineering
Computer Science
Pharmacology, Toxicology and Pharmaceutics
Decision Sciences
Agricultural and Biological Sciences
",0000-0001-6169-9829,
"Fathipour, Yaghoub",14035570900,224,"Agricultural and Biological Sciences
Environmental Science
Biochemistry, Genetics and Molecular Biology
Medicine
Immunology and Microbiology
Multidisciplinary
Engineering
",0000-0002-7963-5409,
"Iranmanesh, Ali",56187357800,224,"Mathematics
Computer Science
Chemistry
Engineering
Materials Science
Biochemistry, Genetics and Molecular Biology
Physics and Astronomy
Medicine
Multidisciplinary
Decision Sciences
Chemical Engineering
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Social Sciences
Agricultural and Biological Sciences
Neuroscience
",,
"Mahjoub, Ali Reza",7006590073,222,"Chemistry
Materials Science
Physics and Astronomy
Chemical Engineering
Engineering
Environmental Science
Biochemistry, Genetics and Molecular Biology
Medicine
Energy
Pharmacology, Toxicology and Pharmaceutics
Mathematics
Health Professions
Business, Management and Accounting
",,
"Talebi, Ali Asghar",6603130238,220,"Agricultural and Biological Sciences
Environmental Science
Biochemistry, Genetics and Molecular Biology
Mathematics
Engineering
Medicine
Immunology and Microbiology
Chemical Engineering
Computer Science
",0000-0001-5749-6391,
"Ahmadi, Fazlollah",55409748700,219,"Medicine
Nursing
Social Sciences
Biochemistry, Genetics and Molecular Biology
Psychology
Health Professions
Arts and Humanities
Neuroscience
Environmental Science
Agricultural and Biological Sciences
Computer Science
Pharmacology, Toxicology and Pharmaceutics
",,
"Mowla, Seyed Javad",6602910058,219,"Biochemistry, Genetics and Molecular Biology
Medicine
Immunology and Microbiology
Neuroscience
Pharmacology, Toxicology and Pharmaceutics
Chemical Engineering
Chemistry
Engineering
Agricultural and Biological Sciences
Materials Science
Multidisciplinary
Computer Science
Environmental Science
Physics and Astronomy
Veterinary
",0000-0002-3300-6332,
"Alizadeh, Abdolali",7006542805,217,"Chemistry
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Chemical Engineering
Materials Science
Computer Science
Agricultural and Biological Sciences
Environmental Science
Engineering
Energy
",0000-0002-1842-7219,
"Kassaee, Mohammadzaman",6603881684,214,"Chemistry
Physics and Astronomy
Chemical Engineering
Computer Science
Materials Science
Biochemistry, Genetics and Molecular Biology
Engineering
Pharmacology, Toxicology and Pharmaceutics
Environmental Science
Agricultural and Biological Sciences
Dentistry
Decision Sciences
Business, Management and Accounting
Energy
Multidisciplinary
Mathematics
Medicine
",,
"Pourfathollah, Ali Akbar",6507401067,211,"Medicine
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Engineering
Materials Science
Chemical Engineering
Neuroscience
Mathematics
Agricultural and Biological Sciences
Physics and Astronomy
Computer Science
Psychology
Social Sciences
Multidisciplinary
Chemistry
Arts and Humanities
Health Professions
Veterinary
",,
"Sadeghizadeh, Majid",15058240100,211,"Biochemistry, Genetics and Molecular Biology
Medicine
Pharmacology, Toxicology and Pharmaceutics
Immunology and Microbiology
Agricultural and Biological Sciences
Chemical Engineering
Materials Science
Chemistry
Neuroscience
Environmental Science
Engineering
Physics and Astronomy
Multidisciplinary
Health Professions
Veterinary
Psychology
Nursing
",,
"Moravvej-Farshi, Mohammad K.",6603568561,208,"Physics and Astronomy
Engineering
Materials Science
Computer Science
Chemistry
Energy
Social Sciences
Mathematics
Biochemistry, Genetics and Molecular Biology
Medicine
Multidisciplinary
Chemical Engineering
",0000-0002-8954-6418,
"Heydari, Akbar",7006574606,205,"Chemistry
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Materials Science
Pharmacology, Toxicology and Pharmaceutics
Physics and Astronomy
Engineering
Environmental Science
Earth and Planetary Sciences
Energy
Immunology and Microbiology
Social Sciences
Agricultural and Biological Sciences
Computer Science
Medicine
Business, Management and Accounting
Multidisciplinary
",0000-0003-2399-1401,
"Mousavi, Seyyed Mohammad",57192387890,199,"Environmental Science
Chemical Engineering
Engineering
Energy
Biochemistry, Genetics and Molecular Biology
Chemistry
Materials Science
Earth and Planetary Sciences
Agricultural and Biological Sciences
Immunology and Microbiology
Physics and Astronomy
Mathematics
Medicine
Business, Management and Accounting
Computer Science
Pharmacology, Toxicology and Pharmaceutics
Multidisciplinary
Economics, Econometrics and Finance
Health Professions
Social Sciences
",0000-0002-0381-8292,
"Bijanzadeh, Hamid Reza",6604093056,197,"Chemistry
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Chemical Engineering
Materials Science
Physics and Astronomy
Environmental Science
Energy
Agricultural and Biological Sciences
Computer Science
Mathematics
Medicine
Multidisciplinary
",0000-0001-5923-9786,
"Gholivand, Khodayar",6602409219,193,"Chemistry
Materials Science
Biochemistry, Genetics and Molecular Biology
Physics and Astronomy
Pharmacology, Toxicology and Pharmaceutics
Chemical Engineering
Agricultural and Biological Sciences
Engineering
Environmental Science
Energy
Computer Science
Multidisciplinary
",0000-0001-8884-7895,
"Azmi, Paeiz",6602163498,191,"Engineering
Computer Science
Mathematics
Physics and Astronomy
Materials Science
Social Sciences
Energy
Earth and Planetary Sciences
Medicine
Biochemistry, Genetics and Molecular Biology
Neuroscience
Environmental Science
Pharmacology, Toxicology and Pharmaceutics
Decision Sciences
Multidisciplinary
Chemical Engineering
",,
"Sabour Rouhaghdam, Alireza",57195915888,188,"Materials Science
Physics and Astronomy
Engineering
Chemistry
Chemical Engineering
Environmental Science
Energy
Computer Science
Earth and Planetary Sciences
Arts and Humanities
Medicine
Decision Sciences
Business, Management and Accounting
",0000-0003-0902-5039,
"Mozdarani, Hossein",6701665253,187,"Medicine
Biochemistry, Genetics and Molecular Biology
Health Professions
Environmental Science
Pharmacology, Toxicology and Pharmaceutics
Physics and Astronomy
Agricultural and Biological Sciences
Immunology and Microbiology
Engineering
Chemical Engineering
Energy
Chemistry
Materials Science
Neuroscience
Decision Sciences
Mathematics
Psychology
",,
"Barzegar, Mohsen",6602515870,184,"Agricultural and Biological Sciences
Chemistry
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Medicine
Engineering
Chemical Engineering
Physics and Astronomy
Nursing
Materials Science
Immunology and Microbiology
Environmental Science
Energy
Multidisciplinary
Computer Science
",0000-0001-6811-5566,
"Younesi, H.",14023735400,181,"Environmental Science
Chemical Engineering
Energy
Engineering
Chemistry
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Immunology and Microbiology
Materials Science
Physics and Astronomy
Medicine
Business, Management and Accounting
Earth and Planetary Sciences
Multidisciplinary
Social Sciences
Economics, Econometrics and Finance
Pharmacology, Toxicology and Pharmaceutics
Mathematics
",0000-0003-3664-9525,
"Shahrabi Farahani, Taghi",6602280845,177,"Materials Science
Physics and Astronomy
Engineering
Chemistry
Chemical Engineering
Energy
Environmental Science
Arts and Humanities
Multidisciplinary
",0000-0001-7978-1038,
"Behmanesh, Mehrdad",17343448200,176,"Biochemistry, Genetics and Molecular Biology
Medicine
Agricultural and Biological Sciences
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Neuroscience
Chemical Engineering
Engineering
Materials Science
Chemistry
Physics and Astronomy
Environmental Science
Multidisciplinary
Health Professions
Mathematics
",0000-0002-3901-304X,
"Naderi-Manesh, Hossein",55897740100,174,"Biochemistry, Genetics and Molecular Biology
Chemistry
Pharmacology, Toxicology and Pharmaceutics
Chemical Engineering
Materials Science
Engineering
Medicine
Immunology and Microbiology
Agricultural and Biological Sciences
Physics and Astronomy
Computer Science
Multidisciplinary
Environmental Science
Mathematics
Dentistry
Energy
Health Professions
",0000-0002-4227-171X,
"Hajizadeh, Ebrahim",57001002900,172,"Medicine
Biochemistry, Genetics and Molecular Biology
Nursing
Environmental Science
Engineering
Social Sciences
Pharmacology, Toxicology and Pharmaceutics
Psychology
Chemical Engineering
Decision Sciences
Multidisciplinary
Agricultural and Biological Sciences
Mathematics
Health Professions
Dentistry
Energy
",,
"Towfighi Darian, Jafar",7005802701,165,"Chemical Engineering
Chemistry
Engineering
Materials Science
Energy
Physics and Astronomy
Environmental Science
Biochemistry, Genetics and Molecular Biology
Computer Science
Earth and Planetary Sciences
Mathematics
Multidisciplinary
Medicine
Agricultural and Biological Sciences
Social Sciences
",0000-0003-4203-3102,
"Dalimi Asl, Abdolhossein",6602378875,159,"Medicine
Immunology and Microbiology
Biochemistry, Genetics and Molecular Biology
Veterinary
Pharmacology, Toxicology and Pharmaceutics
Agricultural and Biological Sciences
Chemistry
Neuroscience
Engineering
Health Professions
Chemical Engineering
Earth and Planetary Sciences
Economics, Econometrics and Finance
Multidisciplinary
Computer Science
Psychology
Materials Science
",0000-0001-5591-5513,
"Liaghat, Gholamhossein",6602365787,155,"Engineering
Materials Science
Physics and Astronomy
Chemistry
Mathematics
Social Sciences
Computer Science
Chemical Engineering
Medicine
Agricultural and Biological Sciences
Environmental Science
Multidisciplinary
",0000-0003-1925-0643,
"Moussavi, Gholamreza",21934761400,154,"Environmental Science
Chemical Engineering
Chemistry
Engineering
Materials Science
Physics and Astronomy
Medicine
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Energy
Agricultural and Biological Sciences
Multidisciplinary
",0000-0003-4708-4507,
"Mousavi, Mir F.",56938039600,153,"Chemistry
Materials Science
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
Engineering
Energy
Physics and Astronomy
Environmental Science
Pharmacology, Toxicology and Pharmaceutics
Medicine
Multidisciplinary
",0000-0001-7361-4298,
"Sahari, Mohammad Ali",6506554972,151,"Agricultural and Biological Sciences
Biochemistry, Genetics and Molecular Biology
Medicine
Chemistry
Pharmacology, Toxicology and Pharmaceutics
Chemical Engineering
Engineering
Nursing
Immunology and Microbiology
Physics and Astronomy
Multidisciplinary
Social Sciences
Computer Science
",0000-0001-8783-0530,
"Parsa Moghaddam, Mohsen",56049176700,150,"Energy
Engineering
Computer Science
Mathematics
Environmental Science
Social Sciences
Decision Sciences
Physics and Astronomy
Materials Science
Business, Management and Accounting
Chemical Engineering
Multidisciplinary
",,
"Ranjbar, Bijan",6701809674,150,"Biochemistry, Genetics and Molecular Biology
Chemistry
Materials Science
Chemical Engineering
Physics and Astronomy
Immunology and Microbiology
Engineering
Medicine
Pharmacology, Toxicology and Pharmaceutics
Agricultural and Biological Sciences
Computer Science
Environmental Science
Mathematics
Multidisciplinary
",,
"Alizadeh, N.",55192989800,147,"Chemistry
Materials Science
Physics and Astronomy
Engineering
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
Environmental Science
Agricultural and Biological Sciences
Pharmacology, Toxicology and Pharmaceutics
Medicine
Immunology and Microbiology
Social Sciences
",0000-0002-3020-8297,
"Javan, Mohammad",8217534600,147,"Biochemistry, Genetics and Molecular Biology
Neuroscience
Medicine
Pharmacology, Toxicology and Pharmaceutics
Agricultural and Biological Sciences
Immunology and Microbiology
Engineering
Chemistry
Multidisciplinary
Arts and Humanities
Materials Science
Chemical Engineering
Social Sciences
Mathematics
Health Professions
Computer Science
",0000-0003-2045-6171,
"Atlasbaf, Zahra",24467653900,146,"Engineering
Physics and Astronomy
Computer Science
Materials Science
Mathematics
Energy
Multidisciplinary
Social Sciences
Biochemistry, Genetics and Molecular Biology
Chemistry
Neuroscience
",0000-0003-4326-6135,
"Forooraghi, Keyvan",6602304894,146,"Engineering
Physics and Astronomy
Computer Science
Materials Science
Social Sciences
Mathematics
Multidisciplinary
Biochemistry, Genetics and Molecular Biology
Energy
Chemistry
Medicine
",,
"Ahmadi Peyghan, Ali",54966711500,143,"Chemistry
Physics and Astronomy
Materials Science
Computer Science
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Engineering
Mathematics
Energy
Multidisciplinary
",0000-0003-1710-1855,
"Vasheghani-Farahani, Ebrahim",6701605731,143,"Materials Science
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Chemistry
Engineering
Environmental Science
Pharmacology, Toxicology and Pharmaceutics
Immunology and Microbiology
Medicine
Physics and Astronomy
Energy
Mathematics
Agricultural and Biological Sciences
Earth and Planetary Sciences
",0000-0001-9087-3961,
"Ghaffarifar, Fatemeh",55951262400,141,"Medicine
Immunology and Microbiology
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Veterinary
Agricultural and Biological Sciences
Chemistry
Chemical Engineering
Engineering
Multidisciplinary
Earth and Planetary Sciences
Economics, Econometrics and Finance
Environmental Science
Physics and Astronomy
Computer Science
",,
"Allameh, Abdolamir",55398907600,139,"Biochemistry, Genetics and Molecular Biology
Medicine
Pharmacology, Toxicology and Pharmaceutics
Agricultural and Biological Sciences
Immunology and Microbiology
Neuroscience
Chemistry
Environmental Science
Veterinary
Chemical Engineering
Multidisciplinary
Engineering
Nursing
Materials Science
Physics and Astronomy
Mathematics
Earth and Planetary Sciences
Decision Sciences
Arts and Humanities
Social Sciences
",0000-0003-0757-9572,
"Rasaee, Mohammad Javad",6602098227,138,"Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Medicine
Pharmacology, Toxicology and Pharmaceutics
Chemical Engineering
Chemistry
Agricultural and Biological Sciences
Engineering
Neuroscience
Health Professions
Materials Science
Mathematics
Veterinary
Environmental Science
Physics and Astronomy
Energy
",0000-0001-5674-4672,
"Mohamadian, Mustafa",55913244600,137,"Engineering
Energy
Mathematics
Computer Science
Environmental Science
Chemical Engineering
Social Sciences
Earth and Planetary Sciences
Decision Sciences
Physics and Astronomy
Materials Science
Multidisciplinary
",,
"Sajedi, Reza Hassan",6507987531,136,"Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Chemistry
Chemical Engineering
Medicine
Immunology and Microbiology
Physics and Astronomy
Pharmacology, Toxicology and Pharmaceutics
Environmental Science
Materials Science
Engineering
Health Professions
Energy
Multidisciplinary
Computer Science
Mathematics
Nursing
",,
"Haghtalab, A.",6602074925,135,"Chemistry
Chemical Engineering
Physics and Astronomy
Materials Science
Energy
Engineering
Environmental Science
Biochemistry, Genetics and Molecular Biology
Earth and Planetary Sciences
Mathematics
Multidisciplinary
Computer Science
",0000-0001-7502-1883,
"Rezazadeh Valojerdi, Mojtaba",8445423300,135,"Biochemistry, Genetics and Molecular Biology
Medicine
Agricultural and Biological Sciences
Engineering
Veterinary
Materials Science
Chemical Engineering
Immunology and Microbiology
Neuroscience
Physics and Astronomy
Pharmacology, Toxicology and Pharmaceutics
",,
"Mirnajafi-Zadeh, Javad",55938062100,133,"Neuroscience
Biochemistry, Genetics and Molecular Biology
Medicine
Pharmacology, Toxicology and Pharmaceutics
Multidisciplinary
Immunology and Microbiology
Psychology
Engineering
Agricultural and Biological Sciences
Computer Science
Arts and Humanities
Health Professions
Social Sciences
Chemistry
",,
"Semnanian, Saeed",55929207800,133,"Neuroscience
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Medicine
Psychology
Chemistry
Agricultural and Biological Sciences
Immunology and Microbiology
Dentistry
Multidisciplinary
",0000-0001-7312-6294,
"Pedram, Majid",24768173600,131,"Agricultural and Biological Sciences
Immunology and Microbiology
Biochemistry, Genetics and Molecular Biology
Environmental Science
Medicine
Multidisciplinary
",0000-0001-7640-507X,
"Bakhshi, Bita",23090221400,130,"Medicine
Immunology and Microbiology
Biochemistry, Genetics and Molecular Biology
Environmental Science
Pharmacology, Toxicology and Pharmaceutics
Agricultural and Biological Sciences
Chemistry
Engineering
Chemical Engineering
Veterinary
Multidisciplinary
Materials Science
Physics and Astronomy
Neuroscience
",0000-0002-7523-7905,
"Esmaeilzadeh Khadem, Siamak",57202132790,130,"Engineering
Physics and Astronomy
Computer Science
Materials Science
Mathematics
Chemical Engineering
Earth and Planetary Sciences
Chemistry
Medicine
Energy
",,
"Fathollahi, Yaghoub",6701492650,130,"Neuroscience
Biochemistry, Genetics and Molecular Biology
Medicine
Pharmacology, Toxicology and Pharmaceutics
Psychology
Chemistry
Multidisciplinary
Health Professions
Agricultural and Biological Sciences
Arts and Humanities
",0000-0002-3695-4805,
"Firoozabadi, Seyyed Mohammad",6506647252,130,"Medicine
Biochemistry, Genetics and Molecular Biology
Engineering
Computer Science
Neuroscience
Health Professions
Psychology
Environmental Science
Chemical Engineering
Pharmacology, Toxicology and Pharmaceutics
Multidisciplinary
Immunology and Microbiology
Physics and Astronomy
Chemistry
Mathematics
Materials Science
Agricultural and Biological Sciences
",0000-0002-0607-257X,
"Omidkhah, Mohammadreza",15049834900,130,"Chemical Engineering
Chemistry
Energy
Materials Science
Environmental Science
Engineering
Physics and Astronomy
Earth and Planetary Sciences
Biochemistry, Genetics and Molecular Biology
Computer Science
Mathematics
Medicine
Multidisciplinary
Economics, Econometrics and Finance
Business, Management and Accounting
",0000-0001-5307-8010,
"Movahedin, Mansoureh",6507295983,126,"Biochemistry, Genetics and Molecular Biology
Medicine
Immunology and Microbiology
Chemical Engineering
Pharmacology, Toxicology and Pharmaceutics
Engineering
Materials Science
Neuroscience
Agricultural and Biological Sciences
Environmental Science
Health Professions
Veterinary
Chemistry
Physics and Astronomy
Multidisciplinary
",,
"Najar-Peerayeh, Shahin",15071071200,126,"Medicine
Immunology and Microbiology
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Agricultural and Biological Sciences
Veterinary
Engineering
Mathematics
Multidisciplinary
Chemical Engineering
Chemistry
",0000-0001-5404-9190,
"Safaie, Naser",57203098638,124,"Agricultural and Biological Sciences
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Environmental Science
Multidisciplinary
Physics and Astronomy
Materials Science
Medicine
Pharmacology, Toxicology and Pharmaceutics
Nursing
Engineering
Chemical Engineering
Chemistry
Neuroscience
",0000-0001-6065-7010,
"Momeni, Hamid Reza",35618766900,123,"Engineering
Computer Science
Mathematics
Physics and Astronomy
Energy
Materials Science
Decision Sciences
Earth and Planetary Sciences
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Neuroscience
Economics, Econometrics and Finance
Agricultural and Biological Sciences
Chemistry
",,
"Sadeghi, Seyed Hamidreza",16833948500,123,"Environmental Science
Agricultural and Biological Sciences
Earth and Planetary Sciences
Social Sciences
Engineering
Decision Sciences
Chemical Engineering
Immunology and Microbiology
Energy
Materials Science
Biochemistry, Genetics and Molecular Biology
Multidisciplinary
",0000-0002-5419-8062,
"Bahramifar, Nader",6602432583,122,"Environmental Science
Chemistry
Chemical Engineering
Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Engineering
Medicine
Energy
Materials Science
Earth and Planetary Sciences
Physics and Astronomy
Business, Management and Accounting
Mathematics
Computer Science
Immunology and Microbiology
Nursing
Social Sciences
",,
"Hadipour, Nasser L.",6602943884,122,"Chemistry
Physics and Astronomy
Materials Science
Biochemistry, Genetics and Molecular Biology
Computer Science
Chemical Engineering
Engineering
Mathematics
Energy
Multidisciplinary
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
",,
"Talebi Bezmin Abadi, Amin",57194487001,122,"Medicine
Immunology and Microbiology
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Nursing
Engineering
Chemical Engineering
Agricultural and Biological Sciences
Business, Management and Accounting
Social Sciences
Multidisciplinary
",0000-0001-5209-6436,
"Mokari, Nader",35574242600,120,"Engineering
Computer Science
Mathematics
Physics and Astronomy
Materials Science
Energy
Chemical Engineering
Neuroscience
Decision Sciences
Biochemistry, Genetics and Molecular Biology
Medicine
Pharmacology, Toxicology and Pharmaceutics
Business, Management and Accounting
Social Sciences
",,
"Bathaei, Seyedeh Zahra",33067447100,119,"Biochemistry, Genetics and Molecular Biology
Chemistry
Medicine
Pharmacology, Toxicology and Pharmaceutics
Physics and Astronomy
Chemical Engineering
Immunology and Microbiology
Engineering
Health Professions
Materials Science
Environmental Science
Neuroscience
Agricultural and Biological Sciences
Computer Science
Multidisciplinary
Social Sciences
",0000-0002-2529-045X,
"Garshasbi, Masoud",56015559700,119,"Medicine
Biochemistry, Genetics and Molecular Biology
Neuroscience
Health Professions
Computer Science
Immunology and Microbiology
Engineering
Chemistry
Pharmacology, Toxicology and Pharmaceutics
Multidisciplinary
Agricultural and Biological Sciences
Psychology
Chemical Engineering
",,
"Majd, Vahid Johari",55892408200,119,"Engineering
Computer Science
Mathematics
Physics and Astronomy
Energy
Decision Sciences
Environmental Science
Agricultural and Biological Sciences
Earth and Planetary Sciences
Medicine
Chemical Engineering
Neuroscience
Immunology and Microbiology
Psychology
Materials Science
Biochemistry, Genetics and Molecular Biology
",,
"Abdollahi, Mahdi",7006961210,117,"Materials Science
Chemistry
Energy
Chemical Engineering
Physics and Astronomy
Agricultural and Biological Sciences
Biochemistry, Genetics and Molecular Biology
Engineering
Multidisciplinary
Earth and Planetary Sciences
Environmental Science
Business, Management and Accounting
Mathematics
",0000-0002-1712-2149,
"Moazzeni, Mohammad",6506028087,116,"Medicine
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Chemical Engineering
Agricultural and Biological Sciences
Engineering
Environmental Science
Veterinary
Physics and Astronomy
Materials Science
",0000-0003-2084-2224,
"Ebrahimzadeh, Hassan",56213372600,114,"Agricultural and Biological Sciences
Biochemistry, Genetics and Molecular Biology
Chemistry
Pharmacology, Toxicology and Pharmaceutics
Environmental Science
Immunology and Microbiology
Earth and Planetary Sciences
Medicine
Engineering
Mathematics
Physics and Astronomy
Multidisciplinary
Chemical Engineering
Neuroscience
",,
"Ghanati, F.",6508021949,114,"Agricultural and Biological Sciences
Biochemistry, Genetics and Molecular Biology
Environmental Science
Chemistry
Engineering
Chemical Engineering
Medicine
Pharmacology, Toxicology and Pharmaceutics
Immunology and Microbiology
Physics and Astronomy
Materials Science
Computer Science
Mathematics
Earth and Planetary Sciences
Energy
Social Sciences
Health Professions
",,
"Rahimi, Gholamhossein Hossein S.",57204037686,114,"Engineering
Materials Science
Physics and Astronomy
Mathematics
Computer Science
Chemistry
Earth and Planetary Sciences
Medicine
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Chemical Engineering
Multidisciplinary
",0000-0002-0247-8839,
"Mokhtari-Dizaji, M.",6506282677,113,"Medicine
Biochemistry, Genetics and Molecular Biology
Engineering
Health Professions
Chemistry
Physics and Astronomy
Chemical Engineering
Environmental Science
Computer Science
Materials Science
Pharmacology, Toxicology and Pharmaceutics
Agricultural and Biological Sciences
Immunology and Microbiology
Nursing
Multidisciplinary
",,
