Author Name,Auth-ID,Number of Documents,Subject Area,Orc_ID,
"Ashtiani, Farid Zokaee",23007891600,241,"Engineering
Medicine
Computer Science
Biochemistry, Genetics and Molecular Biology
Physics and Astronomy
Materials Science
Mathematics
Chemical Engineering
Earth and Planetary Sciences
Energy
Chemistry
Agricultural and Biological Sciences
Environmental Science
Immunology and Microbiology
Social Sciences
Pharmacology, Toxicology and Pharmaceutics
Decision Sciences
Business, Management and Accounting
Multidisciplinary
Neuroscience
Nursing
Dentistry
",,
"Amindavar, Hamidreza",35560865800,236,"Computer Science
Engineering
Physics and Astronomy
Mathematics
Earth and Planetary Sciences
Decision Sciences
Social Sciences
Materials Science
Energy
Medicine
Agricultural and Biological Sciences
Neuroscience
Arts and Humanities
Business, Management and Accounting
Biochemistry, Genetics and Molecular Biology
",0000-0002-0954-0674,
"Fazel-Zarandi, Mohammad Hossein",55663148000,231,"Computer Science
Engineering
Mathematics
Decision Sciences
Medicine
Physics and Astronomy
Business, Management and Accounting
Chemistry
Materials Science
Social Sciences
Health Professions
Environmental Science
Arts and Humanities
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Neuroscience
Psychology
Agricultural and Biological Sciences
",,
"Fatemi-Ghomi, Seyyed Mohammad Taghi F.",6602817572,229,"Engineering
Computer Science
Mathematics
Decision Sciences
Business, Management and Accounting
Physics and Astronomy
Materials Science
Chemistry
Social Sciences
Economics, Econometrics and Finance
Environmental Science
Energy
Multidisciplinary
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
Agricultural and Biological Sciences
",0000-0003-4363-994X,
"Afarideh, Hossein",6603808224,222,"Physics and Astronomy
Medicine
Energy
Chemistry
Engineering
Environmental Science
Mathematics
Materials Science
Biochemistry, Genetics and Molecular Biology
Health Professions
Computer Science
Pharmacology, Toxicology and Pharmaceutics
Chemical Engineering
Earth and Planetary Sciences
Multidisciplinary
Agricultural and Biological Sciences
Immunology and Microbiology
",0000-0003-2698-4215,
"Aghdam, M. M.",6603250102,217,"Engineering
Materials Science
Mathematics
Physics and Astronomy
Computer Science
Biochemistry, Genetics and Molecular Biology
Medicine
Chemical Engineering
Chemistry
Immunology and Microbiology
Environmental Science
Agricultural and Biological Sciences
Earth and Planetary Sciences
Business, Management and Accounting
Social Sciences
",0000-0003-3403-0307,
"Abedi, Mehrdad R.",7004062662,216,"Engineering
Energy
Computer Science
Mathematics
Materials Science
Environmental Science
Physics and Astronomy
Multidisciplinary
Business, Management and Accounting
Social Sciences
Chemical Engineering
Earth and Planetary Sciences
Economics, Econometrics and Finance
Decision Sciences
Neuroscience
",,
"Modarress, Hamid",7005181472,208,"Chemistry
Materials Science
Chemical Engineering
Physics and Astronomy
Computer Science
Engineering
Energy
Biochemistry, Genetics and Molecular Biology
Environmental Science
Multidisciplinary
Mathematics
Earth and Planetary Sciences
Agricultural and Biological Sciences
Medicine
Arts and Humanities
Pharmacology, Toxicology and Pharmaceutics
Immunology and Microbiology
",,
"Mohammadi, Abbas",7005695648,201,"Engineering
Computer Science
Physics and Astronomy
Materials Science
Social Sciences
Mathematics
Energy
Earth and Planetary Sciences
Environmental Science
Decision Sciences
Neuroscience
",0000-0002-5505-1660,
"Dehghan Takht Fooladi, Mehdi",56434303800,200,"Computer Science
Engineering
Mathematics
Biochemistry, Genetics and Molecular Biology
Physics and Astronomy
Energy
Social Sciences
Medicine
Business, Management and Accounting
Materials Science
Earth and Planetary Sciences
Decision Sciences
Multidisciplinary
Neuroscience
Economics, Econometrics and Finance
Environmental Science
Health Professions
",0000-0002-3318-7313,
"Mirzadeh, Hamid",7004053779,195,"Materials Science
Engineering
Chemical Engineering
Chemistry
Biochemistry, Genetics and Molecular Biology
Physics and Astronomy
Medicine
Pharmacology, Toxicology and Pharmaceutics
Neuroscience
Immunology and Microbiology
Arts and Humanities
Health Professions
Social Sciences
",0000-0002-9821-1759,
"Sadeghi, Seyed Hossein Hesamedin",7006682049,194,"Engineering
Physics and Astronomy
Energy
Computer Science
Materials Science
Mathematics
Earth and Planetary Sciences
Social Sciences
Environmental Science
Biochemistry, Genetics and Molecular Biology
",0000-0003-4266-5978,
"Kowsari, Elaheh",56692681900,193,"Materials Science
Chemistry
Chemical Engineering
Physics and Astronomy
Engineering
Environmental Science
Energy
Biochemistry, Genetics and Molecular Biology
Earth and Planetary Sciences
Pharmacology, Toxicology and Pharmaceutics
Medicine
Mathematics
Business, Management and Accounting
Agricultural and Biological Sciences
Computer Science
",0000-0001-9177-0729,
"Moradi, Gholamreza",55453859600,193,"Engineering
Physics and Astronomy
Computer Science
Materials Science
Energy
Mathematics
Social Sciences
Chemistry
Environmental Science
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
",0000-0002-2779-0175,
"Mirsalim, Mojtaba",55913615400,190,"Engineering
Energy
Computer Science
Materials Science
Mathematics
Physics and Astronomy
Environmental Science
Multidisciplinary
Social Sciences
Business, Management and Accounting
Chemical Engineering
Chemistry
Agricultural and Biological Sciences
",,
"Dabir, Bahram",56971743200,187,"Energy
Chemical Engineering
Chemistry
Materials Science
Earth and Planetary Sciences
Engineering
Physics and Astronomy
Environmental Science
Biochemistry, Genetics and Molecular Biology
Mathematics
Immunology and Microbiology
Medicine
Multidisciplinary
Agricultural and Biological Sciences
",,
"Fathi, Seyyed Hamid",55665217600,185,"Engineering
Energy
Computer Science
Mathematics
Multidisciplinary
Chemical Engineering
Materials Science
Physics and Astronomy
Environmental Science
Medicine
Biochemistry, Genetics and Molecular Biology
Chemistry
",0000-0001-7062-7317,
"Shahriar, Kourosh",23669270100,182,"Earth and Planetary Sciences
Engineering
Environmental Science
Materials Science
Energy
Mathematics
Computer Science
Agricultural and Biological Sciences
Decision Sciences
Multidisciplinary
Social Sciences
Physics and Astronomy
Medicine
Economics, Econometrics and Finance
Business, Management and Accounting
",,
"Barati, Mohammad Reza",57125733800,178,"Engineering
Materials Science
Physics and Astronomy
Mathematics
Chemical Engineering
Computer Science
Chemistry
Biochemistry, Genetics and Molecular Biology
Multidisciplinary
",0000-0003-0573-7928,
"Javanbakht, Mehran",6601959376,172,"Chemistry
Materials Science
Engineering
Biochemistry, Genetics and Molecular Biology
Physics and Astronomy
Chemical Engineering
Energy
Environmental Science
Medicine
Pharmacology, Toxicology and Pharmaceutics
Computer Science
Immunology and Microbiology
Mathematics
Multidisciplinary
Agricultural and Biological Sciences
",,
"Setayeshi, Saeed",56962768400,170,"Computer Science
Engineering
Physics and Astronomy
Mathematics
Energy
Medicine
Materials Science
Environmental Science
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
Earth and Planetary Sciences
Multidisciplinary
Arts and Humanities
Health Professions
Social Sciences
Chemistry
Decision Sciences
Neuroscience
Psychology
Agricultural and Biological Sciences
",,
"Latifi, Masoud",57201395205,169,"Materials Science
Engineering
Chemical Engineering
Chemistry
Agricultural and Biological Sciences
Physics and Astronomy
Business, Management and Accounting
Environmental Science
Biochemistry, Genetics and Molecular Biology
Computer Science
Earth and Planetary Sciences
Medicine
Multidisciplinary
",0000-0002-0030-9919,
"Moghadas Nejad, Fereidoon",35272687900,168,"Engineering
Materials Science
Earth and Planetary Sciences
Computer Science
Energy
Social Sciences
Mathematics
Business, Management and Accounting
Environmental Science
Chemistry
Chemical Engineering
Economics, Econometrics and Finance
Physics and Astronomy
Health Professions
Multidisciplinary
",0000-0003-3830-4555,
"Moradi, Mohammad Hassan",7004476897,166,"Computer Science
Engineering
Medicine
Biochemistry, Genetics and Molecular Biology
Mathematics
Materials Science
Physics and Astronomy
Neuroscience
Chemical Engineering
Energy
Environmental Science
Health Professions
Decision Sciences
Chemistry
Social Sciences
Pharmacology, Toxicology and Pharmaceutics
Earth and Planetary Sciences
Multidisciplinary
Veterinary
Agricultural and Biological Sciences
",0000-0002-3386-4003,
"Milimonfared, Jafar",56178308000,164,"Engineering
Energy
Computer Science
Mathematics
Materials Science
Physics and Astronomy
Chemical Engineering
Multidisciplinary
Environmental Science
",0000-0002-0591-4579,
"Towhidkhah, Farzad",13907646200,163,"Engineering
Computer Science
Medicine
Neuroscience
Mathematics
Biochemistry, Genetics and Molecular Biology
Physics and Astronomy
Psychology
Health Professions
Multidisciplinary
Pharmacology, Toxicology and Pharmaceutics
Materials Science
Agricultural and Biological Sciences
Chemistry
Chemical Engineering
Immunology and Microbiology
Arts and Humanities
Energy
Nursing
Social Sciences
",0000-0003-3135-9609,
"Ramezanianpour, Ali Akbar",6602243517,161,"Engineering
Materials Science
Computer Science
Environmental Science
Earth and Planetary Sciences
Multidisciplinary
Physics and Astronomy
Chemistry
Immunology and Microbiology
Mathematics
Chemical Engineering
",,
"Sadighi, Mojtaba",15743056400,160,"Engineering
Materials Science
Physics and Astronomy
Computer Science
Mathematics
Chemical Engineering
Environmental Science
Chemistry
Energy
Medicine
Biochemistry, Genetics and Molecular Biology
Social Sciences
Earth and Planetary Sciences
",,
"Shariatinia, Zahra",6507986108,160,"Chemistry
Materials Science
Physics and Astronomy
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Engineering
Environmental Science
Energy
Pharmacology, Toxicology and Pharmaceutics
Computer Science
Medicine
Business, Management and Accounting
Mathematics
Agricultural and Biological Sciences
Earth and Planetary Sciences
Economics, Econometrics and Finance
",,
"Tavakoli, Ahad",56232503200,160,"Engineering
Physics and Astronomy
Computer Science
Materials Science
Earth and Planetary Sciences
Social Sciences
Energy
Mathematics
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
Multidisciplinary
Agricultural and Biological Sciences
Neuroscience
",0000-0002-3042-1362,
"Nazockdast, Hossein",6602932111,159,"Materials Science
Chemistry
Chemical Engineering
Engineering
Physics and Astronomy
Agricultural and Biological Sciences
Earth and Planetary Sciences
Energy
Biochemistry, Genetics and Molecular Biology
Computer Science
Pharmacology, Toxicology and Pharmaceutics
Environmental Science
Mathematics
Medicine
Business, Management and Accounting
Multidisciplinary
",,
"Askarian Abyaneh, Hossein",6505763397,154,"Engineering
Energy
Computer Science
Mathematics
Multidisciplinary
Chemical Engineering
Social Sciences
Environmental Science
Decision Sciences
Business, Management and Accounting
Biochemistry, Genetics and Molecular Biology
",0000-0001-7628-9670,
"Hezarkhani, Ardeshir",12795689200,154,"Earth and Planetary Sciences
Environmental Science
Engineering
Agricultural and Biological Sciences
Chemistry
Chemical Engineering
Multidisciplinary
Computer Science
Materials Science
Social Sciences
Energy
Pharmacology, Toxicology and Pharmaceutics
Mathematics
Physics and Astronomy
Economics, Econometrics and Finance
",,
"Hosseini Toudeshky, Hossein",9639101200,153,"Engineering
Materials Science
Mathematics
Physics and Astronomy
Computer Science
Chemistry
Environmental Science
Arts and Humanities
Chemical Engineering
",0000-0003-2519-1010,
"Haddadi-Asl, V.",6603941909,152,"Materials Science
Chemistry
Chemical Engineering
Engineering
Biochemistry, Genetics and Molecular Biology
Physics and Astronomy
Medicine
Environmental Science
Computer Science
Pharmacology, Toxicology and Pharmaceutics
Energy
Mathematics
",0000-0002-2728-6307,
"Arami, Mokhtar",9738563200,151,"Environmental Science
Chemical Engineering
Materials Science
Chemistry
Engineering
Physics and Astronomy
Medicine
Agricultural and Biological Sciences
Biochemistry, Genetics and Molecular Biology
Business, Management and Accounting
Immunology and Microbiology
Earth and Planetary Sciences
Energy
Health Professions
",,
"Pazuki, Gholamreza",8598383900,149,"Chemistry
Chemical Engineering
Materials Science
Physics and Astronomy
Energy
Engineering
Earth and Planetary Sciences
Environmental Science
Biochemistry, Genetics and Molecular Biology
Multidisciplinary
Agricultural and Biological Sciences
Computer Science
Pharmacology, Toxicology and Pharmaceutics
",0000-0002-4475-0079,
"Shakeri, Mahmoud",7004179881,148,"Engineering
Materials Science
Physics and Astronomy
Computer Science
Mathematics
Environmental Science
Earth and Planetary Sciences
Chemistry
Chemical Engineering
Multidisciplinary
Medicine
Business, Management and Accounting
Biochemistry, Genetics and Molecular Biology
",0000-0001-8607-8578,
"Bakhtiari-Nejad, Firooz",6602930022,147,"Engineering
Physics and Astronomy
Computer Science
Mathematics
Materials Science
Energy
Chemical Engineering
Chemistry
Earth and Planetary Sciences
Biochemistry, Genetics and Molecular Biology
",,
"Moghani, Javad Shokrollahi H.",6603445556,143,"Engineering
Energy
Computer Science
Mathematics
Materials Science
Physics and Astronomy
Chemical Engineering
Environmental Science
Decision Sciences
Multidisciplinary
",,
"Yavari, Mohammad",6602341765,143,"Engineering
Computer Science
Materials Science
Physics and Astronomy
Mathematics
Energy
",0000-0003-2007-2979,
"Kargari, Ali",6506237479,140,"Chemical Engineering
Materials Science
Chemistry
Environmental Science
Engineering
Energy
Physics and Astronomy
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Mathematics
Earth and Planetary Sciences
Business, Management and Accounting
",0000-0003-2621-6822,
"Shafiee, Masoud",7003559795,136,"Engineering
Computer Science
Mathematics
Physics and Astronomy
Energy
Materials Science
Earth and Planetary Sciences
Chemical Engineering
Multidisciplinary
Decision Sciences
Social Sciences
Biochemistry, Genetics and Molecular Biology
Chemistry
",,
"Karimi, Behrooz",57193142554,135,"Engineering
Computer Science
Mathematics
Decision Sciences
Business, Management and Accounting
Environmental Science
Chemistry
Earth and Planetary Sciences
Physics and Astronomy
Materials Science
Energy
Biochemistry, Genetics and Molecular Biology
Social Sciences
Medicine
Economics, Econometrics and Finance
Multidisciplinary
Chemical Engineering
Immunology and Microbiology
Health Professions
",0000-0002-0819-6998,
"Ghassemi, H.",23008523400,133,"Engineering
Mathematics
Environmental Science
Physics and Astronomy
Energy
Materials Science
Earth and Planetary Sciences
Computer Science
Chemical Engineering
Chemistry
Social Sciences
Multidisciplinary
",0000-0002-6201-346X,
"Ghadimi, Parviz",6506461473,132,"Engineering
Physics and Astronomy
Mathematics
Computer Science
Materials Science
Chemical Engineering
Chemistry
Earth and Planetary Sciences
Environmental Science
Business, Management and Accounting
Agricultural and Biological Sciences
Medicine
Decision Sciences
Energy
Biochemistry, Genetics and Molecular Biology
",0000-0002-9315-5428,
"Pedram, Hossein",22035951300,131,"Computer Science
Engineering
Mathematics
Materials Science
Physics and Astronomy
Biochemistry, Genetics and Molecular Biology
Social Sciences
Energy
Multidisciplinary
Chemical Engineering
Chemistry
",,
"Rezai, Bahram",16301831200,130,"Earth and Planetary Sciences
Engineering
Chemical Engineering
Environmental Science
Chemistry
Materials Science
Energy
Physics and Astronomy
Computer Science
Agricultural and Biological Sciences
Multidisciplinary
Biochemistry, Genetics and Molecular Biology
Social Sciences
Economics, Econometrics and Finance
Pharmacology, Toxicology and Pharmaceutics
Mathematics
",,
"Ghorbani, Ayaz",57208418122,129,"Engineering
Physics and Astronomy
Computer Science
Materials Science
Social Sciences
Mathematics
Energy
Biochemistry, Genetics and Molecular Biology
Earth and Planetary Sciences
Chemistry
Medicine
Business, Management and Accounting
",,
"Baghban, Alireza",57033992300,128,"Energy
Chemistry
Chemical Engineering
Earth and Planetary Sciences
Environmental Science
Physics and Astronomy
Engineering
Materials Science
Mathematics
Computer Science
Biochemistry, Genetics and Molecular Biology
Multidisciplinary
Business, Management and Accounting
",,
"Parvin, Parviz",6603430250,127,"Physics and Astronomy
Engineering
Materials Science
Chemistry
Energy
Medicine
Mathematics
Biochemistry, Genetics and Molecular Biology
Computer Science
Earth and Planetary Sciences
Environmental Science
Dentistry
Chemical Engineering
",,
"Saffar-Avval, Majid",6602642973,126,"Engineering
Chemical Engineering
Physics and Astronomy
Energy
Materials Science
Chemistry
Mathematics
Computer Science
Earth and Planetary Sciences
Biochemistry, Genetics and Molecular Biology
Environmental Science
",0000-0002-4399-8021,
"Rabiee, Mohammad",24587922100,125,"Materials Science
Biochemistry, Genetics and Molecular Biology
Medicine
Chemistry
Engineering
Chemical Engineering
Pharmacology, Toxicology and Pharmaceutics
Physics and Astronomy
Environmental Science
Immunology and Microbiology
Energy
Computer Science
Agricultural and Biological Sciences
Multidisciplinary
Psychology
Earth and Planetary Sciences
Neuroscience
Nursing
Mathematics
Social Sciences
",0000-0003-1180-8729,
"Zarandi, Hamid Reza",35605754800,125,"Computer Science
Engineering
Materials Science
Physics and Astronomy
Mathematics
Energy
Biochemistry, Genetics and Molecular Biology
Chemistry
Decision Sciences
",0000-0003-1385-4171,
"Dehghani, Kamran",23004133200,123,"Engineering
Materials Science
Physics and Astronomy
Computer Science
Chemistry
Mathematics
Earth and Planetary Sciences
Decision Sciences
Business, Management and Accounting
Chemical Engineering
",,
"Kaatuzian, Hassan",8585387600,121,"Engineering
Physics and Astronomy
Materials Science
Mathematics
Computer Science
Biochemistry, Genetics and Molecular Biology
Energy
Social Sciences
Chemistry
Decision Sciences
Business, Management and Accounting
",,
"Bahrami, Seyed Hajir",57208074943,120,"Materials Science
Engineering
Chemical Engineering
Chemistry
Environmental Science
Biochemistry, Genetics and Molecular Biology
Physics and Astronomy
Agricultural and Biological Sciences
Medicine
Immunology and Microbiology
Business, Management and Accounting
Earth and Planetary Sciences
Pharmacology, Toxicology and Pharmaceutics
",,
"Sohrabi, Mehdi",24761054100,120,"Physics and Astronomy
Medicine
Environmental Science
Health Professions
Engineering
Energy
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Materials Science
Multidisciplinary
Chemistry
Mathematics
",,
"Saber-Samandari, Saeed",12805936100,119,"Materials Science
Engineering
Biochemistry, Genetics and Molecular Biology
Physics and Astronomy
Chemical Engineering
Chemistry
Environmental Science
Medicine
Pharmacology, Toxicology and Pharmaceutics
Computer Science
Earth and Planetary Sciences
Immunology and Microbiology
Mathematics
Health Professions
Dentistry
",,
"Karrari, Mehdi",6602790802,118,"Engineering
Computer Science
Energy
Mathematics
Physics and Astronomy
Medicine
Multidisciplinary
Chemical Engineering
Decision Sciences
",,
"Abbaszadeh, Mostafa",55342597100,117,"Mathematics
Engineering
Computer Science
Physics and Astronomy
Materials Science
Chemical Engineering
Environmental Science
Chemistry
",0000-0001-6954-3896,
"Hosseini-Monfared, Hassan",6602484424,117,"Chemistry
Materials Science
Chemical Engineering
Physics and Astronomy
Environmental Science
Pharmacology, Toxicology and Pharmaceutics
Medicine
Biochemistry, Genetics and Molecular Biology
Engineering
",0000-0001-9157-8198,
"Saheb Zamani, Morteza",55914444100,117,"Computer Science
Engineering
Mathematics
Physics and Astronomy
Materials Science
Energy
Biochemistry, Genetics and Molecular Biology
Environmental Science
Chemistry
",0000-0002-0826-1091,
"Keshavarz-Moraveji, Mostafa",35744977900,114,"Chemical Engineering
Physics and Astronomy
Chemistry
Environmental Science
Energy
Materials Science
Engineering
Earth and Planetary Sciences
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Medicine
Mathematics
Multidisciplinary
Computer Science
Pharmacology, Toxicology and Pharmaceutics
Business, Management and Accounting
",,
"Ovesy, Hamid Reza",6508053897,114,"Engineering
Materials Science
Computer Science
Mathematics
Environmental Science
Physics and Astronomy
Chemical Engineering
",,
"Rashidi, Fariborz",7003923795,113,"Earth and Planetary Sciences
Energy
Chemical Engineering
Chemistry
Engineering
Physics and Astronomy
Environmental Science
Materials Science
Multidisciplinary
Mathematics
Computer Science
Economics, Econometrics and Finance
Business, Management and Accounting
Agricultural and Biological Sciences
",,
"Ahadi, Seyed Mohammad",6602297178,112,"Computer Science
Engineering
Mathematics
Social Sciences
Physics and Astronomy
Energy
Arts and Humanities
Materials Science
Medicine
Psychology
Environmental Science
Decision Sciences
Biochemistry, Genetics and Molecular Biology
Neuroscience
",,
"Mohseni, Mohsen",57200932241,112,"Materials Science
Chemistry
Physics and Astronomy
Chemical Engineering
Engineering
Computer Science
Earth and Planetary Sciences
Environmental Science
Energy
",0000-0001-7517-3668,
"Khorsandi, Siavash",55890269800,111,"Computer Science
Engineering
Mathematics
Energy
Physics and Astronomy
Social Sciences
Decision Sciences
Materials Science
Economics, Econometrics and Finance
Medicine
Business, Management and Accounting
Biochemistry, Genetics and Molecular Biology
",,
"Ohadi, Abdolreza R.",6602664498,111,"Engineering
Physics and Astronomy
Materials Science
Computer Science
Mathematics
Chemistry
Earth and Planetary Sciences
Environmental Science
Chemical Engineering
Arts and Humanities
Neuroscience
Medicine
Energy
Multidisciplinary
Social Sciences
",0000-0001-6514-4089,
"Habibi, Morteza",57211505415,110,"Physics and Astronomy
Energy
Chemistry
Materials Science
Engineering
Chemical Engineering
Environmental Science
Medicine
Multidisciplinary
Mathematics
Biochemistry, Genetics and Molecular Biology
",,
"Sabaei, Masoud",6507477356,109,"Computer Science
Engineering
Mathematics
Physics and Astronomy
Decision Sciences
Materials Science
Social Sciences
Neuroscience
Energy
Chemical Engineering
Chemistry
",,
"Vaezpour, Seyed Mansour",6507566708,109,"Mathematics
Computer Science
Decision Sciences
Physics and Astronomy
Multidisciplinary
Engineering
Materials Science
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Chemistry
",0000-0003-3909-4203,
"Irannajad, Mehdi",15053357100,108,"Earth and Planetary Sciences
Materials Science
Environmental Science
Chemical Engineering
Chemistry
Engineering
Energy
Agricultural and Biological Sciences
Physics and Astronomy
Multidisciplinary
Biochemistry, Genetics and Molecular Biology
Computer Science
",0000-0002-5469-084X,
"Javaherian, Abdolrahim",23480012500,107,"Earth and Planetary Sciences
Energy
Engineering
Environmental Science
Physics and Astronomy
Computer Science
Mathematics
Decision Sciences
Chemical Engineering
Chemistry
",,
"Moradian, Siamak",55409397600,106,"Materials Science
Chemical Engineering
Chemistry
Physics and Astronomy
Engineering
Environmental Science
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Computer Science
Mathematics
Medicine
Multidisciplinary
",,
"Safabakhsh, Reza",36777156800,106,"Computer Science
Engineering
Mathematics
Social Sciences
Physics and Astronomy
Neuroscience
Decision Sciences
Earth and Planetary Sciences
Medicine
Materials Science
Environmental Science
Chemistry
Biochemistry, Genetics and Molecular Biology
Energy
Multidisciplinary
Arts and Humanities
Chemical Engineering
",0000-0002-4937-8026,
"Abdollahi, Farzaneh",57200039046,105,"Engineering
Computer Science
Mathematics
Physics and Astronomy
Chemical Engineering
Energy
Materials Science
Decision Sciences
Neuroscience
Social Sciences
",,
"Baghaee, Hamid Reza",24780225600,105,"Engineering
Energy
Computer Science
Mathematics
Environmental Science
Physics and Astronomy
Medicine
Decision Sciences
Materials Science
Social Sciences
Business, Management and Accounting
Chemical Engineering
",,
"Fatouraee, Nasser",6602663614,105,"Engineering
Medicine
Computer Science
Mathematics
Materials Science
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Physics and Astronomy
Agricultural and Biological Sciences
Health Professions
Immunology and Microbiology
Chemistry
Neuroscience
Earth and Planetary Sciences
Energy
Multidisciplinary
Arts and Humanities
Nursing
Social Sciences
",,
"Osanloo, Morteza",55963902800,105,"Earth and Planetary Sciences
Environmental Science
Engineering
Materials Science
Business, Management and Accounting
Computer Science
Energy
Social Sciences
Agricultural and Biological Sciences
Mathematics
Economics, Econometrics and Finance
Decision Sciences
Physics and Astronomy
Chemistry
",,
