Author Name,Auth-ID,Number of Documents,Subject Area,Orc_ID,
"Roohafza, Hamidreza",57200041711,171,"Medicine
Nursing
Biochemistry, Genetics and Molecular Biology
Neuroscience
Agricultural and Biological Sciences
Psychology
Pharmacology, Toxicology and Pharmaceutics
Mathematics
Immunology and Microbiology
Dentistry
Environmental Science
Health Professions
Social Sciences
Multidisciplinary
",0000-0003-3582-0431,
"Mansourian, Marjan",26027945700,170,"Medicine
Biochemistry, Genetics and Molecular Biology
Environmental Science
Nursing
Neuroscience
Pharmacology, Toxicology and Pharmaceutics
Immunology and Microbiology
Computer Science
Engineering
Agricultural and Biological Sciences
Social Sciences
Decision Sciences
Multidisciplinary
Mathematics
Psychology
Dentistry
Materials Science
",0000-0002-7217-0282,
"Amin, Mohammad Mehdi",14015244800,165,"Environmental Science
Medicine
Engineering
Chemical Engineering
Chemistry
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Agricultural and Biological Sciences
Materials Science
Energy
Multidisciplinary
Social Sciences
Earth and Planetary Sciences
Physics and Astronomy
Pharmacology, Toxicology and Pharmaceutics
Health Professions
Business, Management and Accounting
Computer Science
",0000-0001-5758-7277,
"Nematbakhsh, Mehdi",24587773500,159,"Medicine
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Nursing
Agricultural and Biological Sciences
Immunology and Microbiology
Environmental Science
Arts and Humanities
Psychology
Social Sciences
Neuroscience
Health Professions
Materials Science
",,
"Hashemipour, Mahin",55507584100,157,"Medicine
Biochemistry, Genetics and Molecular Biology
Environmental Science
Nursing
Agricultural and Biological Sciences
Immunology and Microbiology
Social Sciences
Chemistry
Neuroscience
",0000-0002-7484-5386,
"Talebi, Ardeshir",12808100800,144,"Medicine
Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Engineering
Computer Science
Immunology and Microbiology
Materials Science
Health Professions
Chemical Engineering
Physics and Astronomy
Agricultural and Biological Sciences
Mathematics
Environmental Science
Dentistry
Chemistry
",0000-0001-7313-5086,
"Hassanzadeh, Akbar",24174215400,141,"Medicine
Environmental Science
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Immunology and Microbiology
Nursing
Social Sciences
Neuroscience
Pharmacology, Toxicology and Pharmaceutics
Mathematics
Psychology
Health Professions
Chemical Engineering
Computer Science
",0000-0002-4555-0992,
"Rabbani, Mohammad",23470899800,131,"Pharmacology, Toxicology and Pharmaceutics
Medicine
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Neuroscience
Agricultural and Biological Sciences
Engineering
Chemical Engineering
Psychology
Veterinary
Chemistry
Physics and Astronomy
Materials Science
",,
"Minayian, Mohsen",14030362200,130,"Pharmacology, Toxicology and Pharmaceutics
Medicine
Biochemistry, Genetics and Molecular Biology
Materials Science
Chemistry
Chemical Engineering
Engineering
Immunology and Microbiology
Dentistry
Physics and Astronomy
Agricultural and Biological Sciences
",0000-0002-2129-6299,
"Salehi, Mansoor",57191473369,129,"Medicine
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Neuroscience
Chemical Engineering
Dentistry
Health Professions
Multidisciplinary
Agricultural and Biological Sciences
Chemistry
",,
"Shahbazi-Gahrouei, Daryoush",6507450935,127,"Medicine
Health Professions
Biochemistry, Genetics and Molecular Biology
Engineering
Physics and Astronomy
Computer Science
Chemical Engineering
Materials Science
Chemistry
Environmental Science
Pharmacology, Toxicology and Pharmaceutics
Immunology and Microbiology
Energy
Multidisciplinary
Nursing
Social Sciences
Agricultural and Biological Sciences
",0000-0002-8538-1898,
"Poursafa, Parinaz",24492409700,121,"Medicine
Environmental Science
Nursing
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Chemistry
Pharmacology, Toxicology and Pharmaceutics
Agricultural and Biological Sciences
Neuroscience
Earth and Planetary Sciences
Materials Science
Social Sciences
Chemical Engineering
",,
"Mirzaei, Mahmoud",13204227300,118,"Chemistry
Physics and Astronomy
Materials Science
Biochemistry, Genetics and Molecular Biology
Engineering
Computer Science
Pharmacology, Toxicology and Pharmaceutics
Mathematics
Medicine
Chemical Engineering
",,
"Ghanadian, Mustafa",36117642300,117,"Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Medicine
Agricultural and Biological Sciences
Chemistry
Earth and Planetary Sciences
Immunology and Microbiology
Neuroscience
Nursing
Health Professions
Materials Science
Chemical Engineering
Environmental Science
Energy
",0000-0001-6446-4734,
"Saadatnia, Mohammad",16234564400,115,"Medicine
Neuroscience
Biochemistry, Genetics and Molecular Biology
Nursing
Immunology and Microbiology
Psychology
Social Sciences
Arts and Humanities
Pharmacology, Toxicology and Pharmaceutics
Environmental Science
Engineering
Agricultural and Biological Sciences
Chemistry
",,
"Sadeghi-Aliabadi, Hojjat",6506281710,114,"Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Chemistry
Medicine
Materials Science
Engineering
Chemical Engineering
Immunology and Microbiology
Physics and Astronomy
Agricultural and Biological Sciences
Health Professions
Environmental Science
Mathematics
Computer Science
",0000-0002-7260-0625,
"Hakimelahi, Gholam Hossein",24499506700,112,"Chemistry
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Chemical Engineering
Medicine
Physics and Astronomy
Materials Science
Computer Science
Immunology and Microbiology
Agricultural and Biological Sciences
",,
"Jahanian-Najafabadi, Ali",57216448290,108,"Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Medicine
Chemistry
Materials Science
Chemical Engineering
Immunology and Microbiology
Engineering
Neuroscience
Psychology
Agricultural and Biological Sciences
Physics and Astronomy
Computer Science
",0000-0001-9538-8260,
"Aminorroaya, Ashraf",55405272900,107,"Medicine
Biochemistry, Genetics and Molecular Biology
Nursing
Pharmacology, Toxicology and Pharmaceutics
Environmental Science
Agricultural and Biological Sciences
Neuroscience
Psychology
Chemical Engineering
Multidisciplinary
",0000-0002-7550-1198,
"Fassihi, Afshin",54993358100,107,"Pharmacology, Toxicology and Pharmaceutics
Chemistry
Biochemistry, Genetics and Molecular Biology
Computer Science
Chemical Engineering
Medicine
Mathematics
Materials Science
Engineering
Immunology and Microbiology
Physics and Astronomy
Agricultural and Biological Sciences
Environmental Science
Energy
Business, Management and Accounting
Social Sciences
",0000-0002-8042-5986,
"Razavi, Shahnaz",12243049500,107,"Biochemistry, Genetics and Molecular Biology
Medicine
Materials Science
Neuroscience
Immunology and Microbiology
Engineering
Chemistry
Pharmacology, Toxicology and Pharmaceutics
Chemical Engineering
Veterinary
Physics and Astronomy
Nursing
Agricultural and Biological Sciences
Environmental Science
",0000-0003-1726-9324,
"Tabatabaiefar, Mohammad Amin",11239616400,106,"Medicine
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Neuroscience
Health Professions
Agricultural and Biological Sciences
Arts and Humanities
Psychology
Dentistry
Chemical Engineering
Social Sciences
Engineering
Multidisciplinary
Computer Science
",,
"Saneei, Parvane",55951535600,105,"Medicine
Nursing
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Neuroscience
Engineering
Multidisciplinary
Pharmacology, Toxicology and Pharmaceutics
Health Professions
Psychology
Dentistry
Chemistry
",0000-0002-4605-7833,
"Sajjadi, Seyed Ebrahim",7006167155,102,"Pharmacology, Toxicology and Pharmaceutics
Chemistry
Medicine
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Immunology and Microbiology
Engineering
",0000-0003-2155-1867,
"Karbasi, Saeed",9240119800,101,"Materials Science
Engineering
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
Physics and Astronomy
Chemistry
Medicine
Computer Science
Pharmacology, Toxicology and Pharmaceutics
Immunology and Microbiology
Health Professions
Environmental Science
Dentistry
Business, Management and Accounting
Agricultural and Biological Sciences
",0000-0002-5045-177X,
"Khorvash, Fariborz",35359011400,101,"Medicine
Nursing
Neuroscience
Agricultural and Biological Sciences
Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Social Sciences
Multidisciplinary
",0000-0002-3293-8891,
"Asghari, Gholamreza",6602771409,100,"Pharmacology, Toxicology and Pharmaceutics
Medicine
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Nursing
Chemistry
Engineering
Environmental Science
Chemical Engineering
Immunology and Microbiology
Energy
Health Professions
Materials Science
Social Sciences
",0000-0001-5867-6829,
"Ashtari, Fereshteh",21739098000,99,"Medicine
Neuroscience
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Engineering
Health Professions
Chemical Engineering
Social Sciences
Agricultural and Biological Sciences
",,
"Hassanzadeh, Farshid",6506523302,99,"Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Chemistry
Materials Science
Medicine
Chemical Engineering
Engineering
Immunology and Microbiology
Physics and Astronomy
Environmental Science
Multidisciplinary
Computer Science
",,
"Hajhashemi, Valiollah",35610283300,98,"Pharmacology, Toxicology and Pharmaceutics
Medicine
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Chemistry
Neuroscience
Agricultural and Biological Sciences
Engineering
Psychology
Physics and Astronomy
Nursing
Health Professions
Dentistry
Materials Science
",,
"Hosseini, Shirin Mohsen",51663341100,98,"Medicine
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Nursing
Pharmacology, Toxicology and Pharmaceutics
Environmental Science
Health Professions
Agricultural and Biological Sciences
Neuroscience
Engineering
Chemical Engineering
",,
"Rafienia, Mohammad",14024807900,98,"Materials Science
Engineering
Biochemistry, Genetics and Molecular Biology
Medicine
Physics and Astronomy
Chemical Engineering
Chemistry
Computer Science
Health Professions
Pharmacology, Toxicology and Pharmaceutics
Environmental Science
Multidisciplinary
",0000-0001-6030-5082,
"Hadi, Amir",57191495714,96,"Medicine
Nursing
Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Health Professions
Agricultural and Biological Sciences
Engineering
Chemistry
Neuroscience
Immunology and Microbiology
Psychology
Mathematics
Social Sciences
",,
"Ghannadi, Alireza",6602856308,95,"Pharmacology, Toxicology and Pharmaceutics
Medicine
Chemistry
Agricultural and Biological Sciences
Biochemistry, Genetics and Molecular Biology
Environmental Science
Immunology and Microbiology
Nursing
Engineering
Materials Science
",0000-0003-3048-925X,
"Sadeghi, Hamid Mir Mohammad",7102800804,94,"Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Medicine
Immunology and Microbiology
Materials Science
Chemical Engineering
Engineering
Agricultural and Biological Sciences
Chemistry
Multidisciplinary
Neuroscience
",0000-0002-4834-4502,
"Mehridehnavi, Alireza",35777724200,93,"Computer Science
Medicine
Engineering
Health Professions
Biochemistry, Genetics and Molecular Biology
Mathematics
Physics and Astronomy
Materials Science
Chemical Engineering
Chemistry
Pharmacology, Toxicology and Pharmaceutics
Neuroscience
Social Sciences
",0000-0002-7964-0478,
"Hashemibeni, Batool",36674882500,92,"Biochemistry, Genetics and Molecular Biology
Medicine
Materials Science
Engineering
Pharmacology, Toxicology and Pharmaceutics
Physics and Astronomy
Chemical Engineering
Chemistry
Immunology and Microbiology
Dentistry
Health Professions
Neuroscience
Computer Science
",,
"Aghaei, Mahmoud",8973046500,90,"Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Medicine
Chemistry
Agricultural and Biological Sciences
Environmental Science
Earth and Planetary Sciences
Nursing
Health Professions
Chemical Engineering
Engineering
Computer Science
",,
"Ghiasvand, Reza",16636258500,89,"Medicine
Nursing
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Immunology and Microbiology
Health Professions
Multidisciplinary
Mathematics
",0000-0002-0755-2575,
"Emami, Mohammad Hassan",56277609000,88,"Medicine
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Nursing
Arts and Humanities
Pharmacology, Toxicology and Pharmaceutics
Engineering
Dentistry
Social Sciences
Agricultural and Biological Sciences
",,
"Mahzouni, Parvin",20734566600,88,"Medicine
Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Chemistry
Immunology and Microbiology
Chemical Engineering
Agricultural and Biological Sciences
Nursing
Computer Science
Neuroscience
",,
"Pourfarzam, Morteza",7003352774,86,"Biochemistry, Genetics and Molecular Biology
Medicine
Pharmacology, Toxicology and Pharmaceutics
Neuroscience
Nursing
Agricultural and Biological Sciences
Chemistry
Arts and Humanities
Immunology and Microbiology
Mathematics
Psychology
Computer Science
",0000-0002-9563-8044,
"Mortazavi, Mojgan",26635577200,85,"Medicine
Nursing
Biochemistry, Genetics and Molecular Biology
Dentistry
Agricultural and Biological Sciences
Neuroscience
Environmental Science
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Health Professions
Multidisciplinary
Social Sciences
Chemistry
",0000-0002-9636-2553,
"Khorvash, Farzin",57208121141,80,"Medicine
Nursing
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Health Professions
",,
"Nikaeen, M.",8849402400,80,"Environmental Science
Medicine
Immunology and Microbiology
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Engineering
Chemical Engineering
Chemistry
Pharmacology, Toxicology and Pharmaceutics
Materials Science
",0000-0002-1852-1547,
"Zolfaghari, Behzad",6506469578,80,"Pharmacology, Toxicology and Pharmaceutics
Medicine
Biochemistry, Genetics and Molecular Biology
Chemistry
Agricultural and Biological Sciences
Nursing
Engineering
Immunology and Microbiology
Environmental Science
Health Professions
Dentistry
Social Sciences
Neuroscience
",,
"Yadegarfar, Ghasem",24476797500,79,"Medicine
Nursing
Biochemistry, Genetics and Molecular Biology
Environmental Science
Neuroscience
Social Sciences
Engineering
Dentistry
Psychology
Earth and Planetary Sciences
Immunology and Microbiology
Health Professions
Veterinary
Agricultural and Biological Sciences
",0000-0002-5331-3890,
"Bina, Bijan",15062366100,78,"Environmental Science
Engineering
Medicine
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Chemistry
Immunology and Microbiology
Earth and Planetary Sciences
Pharmacology, Toxicology and Pharmaceutics
Health Professions
Multidisciplinary
Social Sciences
Materials Science
Energy
Computer Science
",0000-0002-1718-6089,
"Tarahi, Mohammad Javad",8628131800,78,"Medicine
Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Environmental Science
Immunology and Microbiology
Neuroscience
Nursing
Health Professions
Dentistry
Social Sciences
Agricultural and Biological Sciences
Veterinary
Psychology
Chemical Engineering
Chemistry
",0000-0001-7875-4572,
"Pourzamani, Hamidreza",56625094200,76,"Environmental Science
Engineering
Medicine
Chemical Engineering
Earth and Planetary Sciences
Social Sciences
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Immunology and Microbiology
Health Professions
Chemistry
Pharmacology, Toxicology and Pharmaceutics
Multidisciplinary
Computer Science
",,
"Sabzghabaee, Ali Mohammad",6507595518,75,"Medicine
Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Environmental Science
Psychology
Agricultural and Biological Sciences
Health Professions
Neuroscience
",0000-0001-8115-4615,
"Saghaie, Lotfollah",24399961500,75,"Pharmacology, Toxicology and Pharmaceutics
Chemistry
Biochemistry, Genetics and Molecular Biology
Medicine
Chemical Engineering
Engineering
Computer Science
Immunology and Microbiology
Mathematics
Physics and Astronomy
Materials Science
Social Sciences
Agricultural and Biological Sciences
",0000-0002-7529-327X,
"Siadat, Amir Hosein",6602871458,75,"Medicine
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Social Sciences
",0000-0003-3201-7037,
"Hemati, Simin",24166444900,74,"Medicine
Biochemistry, Genetics and Molecular Biology
Nursing
Arts and Humanities
Health Professions
Dentistry
Physics and Astronomy
Social Sciences
Agricultural and Biological Sciences
Computer Science
",,
"Savabi, Omid",6507805520,74,"Materials Science
Dentistry
Engineering
Physics and Astronomy
Medicine
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Environmental Science
Chemistry
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Social Sciences
",0000-0003-0441-8466,
"Hajizadeh, Yaghoub",48061146500,73,"Environmental Science
Medicine
Engineering
Immunology and Microbiology
Biochemistry, Genetics and Molecular Biology
Earth and Planetary Sciences
Chemical Engineering
Agricultural and Biological Sciences
Chemistry
Health Professions
Pharmacology, Toxicology and Pharmaceutics
Energy
Multidisciplinary
",0000-0002-1901-4475,
"Heidari-Beni, Motahar",55227378600,73,"Medicine
Biochemistry, Genetics and Molecular Biology
Nursing
Agricultural and Biological Sciences
Pharmacology, Toxicology and Pharmaceutics
Social Sciences
Immunology and Microbiology
Psychology
Chemistry
Neuroscience
Health Professions
Computer Science
",0000-0001-5543-5536,
"Iravani, Siavash",35336983500,73,"Environmental Science
Materials Science
Chemistry
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
Engineering
Pharmacology, Toxicology and Pharmaceutics
Medicine
Energy
Agricultural and Biological Sciences
Physics and Astronomy
Immunology and Microbiology
Multidisciplinary
Computer Science
Earth and Planetary Sciences
",0000-0003-3985-7928,
"Mirmosayyeb, Omid",57003748800,72,"Medicine
Neuroscience
Immunology and Microbiology
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Multidisciplinary
Psychology
Nursing
",,
"Kazemi, Ashraf",35183359500,71,"Medicine
Nursing
Social Sciences
Psychology
Neuroscience
Dentistry
",0000-0001-7182-0012,
"Moradi, Sajjad",57189270046,70,"Medicine
Nursing
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Pharmacology, Toxicology and Pharmaceutics
Health Professions
Chemistry
Environmental Science
Engineering
Neuroscience
Arts and Humanities
Psychology
Social Sciences
",0000-0003-0108-187X,
"Emami, Jaber",6603619006,69,"Pharmacology, Toxicology and Pharmaceutics
Chemistry
Medicine
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
Materials Science
Dentistry
Engineering
Physics and Astronomy
Agricultural and Biological Sciences
",0000-0002-5262-1875,
"Kohan, Shahnaz",54930523100,69,"Medicine
Nursing
Social Sciences
Neuroscience
Pharmacology, Toxicology and Pharmaceutics
Environmental Science
Health Professions
Psychology
Multidisciplinary
",0000-0003-1479-2160,
"Mostafavi-Darani, Firoozeh",55355921200,69,"Medicine
Nursing
Social Sciences
Neuroscience
Psychology
Health Professions
Environmental Science
Multidisciplinary
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
",0000-0001-5101-980X,
"Bagherniya, Mohammad",56667719200,68,"Medicine
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Nursing
Social Sciences
Chemistry
Agricultural and Biological Sciences
Neuroscience
Immunology and Microbiology
Health Professions
Psychology
",0000-0002-5861-6129,
"Fatehizadeh, Ali",36782045000,68,"Environmental Science
Engineering
Medicine
Chemistry
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Health Professions
Materials Science
Physics and Astronomy
Multidisciplinary
Agricultural and Biological Sciences
Business, Management and Accounting
Energy
Computer Science
Pharmacology, Toxicology and Pharmaceutics
Social Sciences
",0000-0001-6067-0637,
"Gheissari, Alaleh",24824277800,68,"Medicine
Nursing
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
",0000-0001-9501-8753,
"Kheirollahi, Majid",24802206900,68,"Medicine
Biochemistry, Genetics and Molecular Biology
Neuroscience
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Multidisciplinary
Materials Science
Chemistry
Engineering
Veterinary
Agricultural and Biological Sciences
Computer Science
",0000-0003-1981-1340,
"Pourazizi, Mohsen",56266621400,66,"Medicine
Computer Science
Pharmacology, Toxicology and Pharmaceutics
Neuroscience
Immunology and Microbiology
Environmental Science
Engineering
Health Professions
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
",0000-0002-9714-8209,
"Akhavan, Ali",37080291400,65,"Medicine
Biochemistry, Genetics and Molecular Biology
Health Professions
Chemical Engineering
Engineering
Mathematics
Decision Sciences
Computer Science
",0000-0003-0050-3444,
"Amra, Babak",13905404500,65,"Medicine
Immunology and Microbiology
Biochemistry, Genetics and Molecular Biology
Multidisciplinary
Pharmacology, Toxicology and Pharmaceutics
Health Professions
Psychology
",,
"Jafarian-Dehkordi, Abbas",6602321921,65,"Pharmacology, Toxicology and Pharmaceutics
Medicine
Biochemistry, Genetics and Molecular Biology
Environmental Science
Immunology and Microbiology
Engineering
Materials Science
Agricultural and Biological Sciences
Veterinary
Chemical Engineering
Chemistry
Health Professions
",0000-0002-8292-1908,
"Meamar, Rokhsareh",36191026700,65,"Medicine
Pharmacology, Toxicology and Pharmaceutics
Nursing
Biochemistry, Genetics and Molecular Biology
Neuroscience
Engineering
Immunology and Microbiology
Materials Science
Chemical Engineering
Chemistry
",,
"Razavi, Sayed Mohammad",24476867300,65,"Medicine
Dentistry
Materials Science
Biochemistry, Genetics and Molecular Biology
Engineering
Physics and Astronomy
Chemical Engineering
Pharmacology, Toxicology and Pharmaceutics
Agricultural and Biological Sciences
Immunology and Microbiology
Environmental Science
Chemistry
",,
"Eizadi-Mood, Nastaran",20733933400,64,"Medicine
Pharmacology, Toxicology and Pharmaceutics
Environmental Science
Psychology
Social Sciences
Health Professions
Multidisciplinary
Chemical Engineering
Neuroscience
",0000-0001-9792-8160,
"Eshraghi, Bahram",16834422600,64,"Medicine
Neuroscience
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Nursing
",0000-0002-6909-2551,
"Barekatain, Majid",14421985500,63,"Medicine
Neuroscience
Psychology
Chemistry
Engineering
Computer Science
Social Sciences
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
Immunology and Microbiology
Nursing
Pharmacology, Toxicology and Pharmaceutics
Health Professions
",,
"Dehghani, Alireza",15053171900,63,"Medicine
Biochemistry, Genetics and Molecular Biology
Computer Science
Engineering
Neuroscience
Health Professions
Physics and Astronomy
Environmental Science
Materials Science
Multidisciplinary
Agricultural and Biological Sciences
",0000-0002-6313-0262,
"Heidari, Kamal",26040742100,62,"Medicine
Social Sciences
Arts and Humanities
Psychology
Immunology and Microbiology
Multidisciplinary
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
",0000-0002-6678-0244,
"Naderi, Gholamali",35515529600,62,"Medicine
Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Chemistry
Nursing
Psychology
Physics and Astronomy
Agricultural and Biological Sciences
Immunology and Microbiology
Materials Science
Social Sciences
",,
"Heidari, Zahra",57192912902,60,"Medicine
Environmental Science
Nursing
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Neuroscience
Pharmacology, Toxicology and Pharmaceutics
Social Sciences
Agricultural and Biological Sciences
Mathematics
Engineering
Health Professions
Multidisciplinary
",,
"Khademi, Abbas Ali",55969284000,60,"Dentistry
Medicine
Biochemistry, Genetics and Molecular Biology
Materials Science
Engineering
Pharmacology, Toxicology and Pharmaceutics
Immunology and Microbiology
Social Sciences
Chemical Engineering
Computer Science
Health Professions
Physics and Astronomy
",0000-0002-0810-7908,
