Author Name,Auth-ID,Number of Documents,Subject Area,Orc_ID,
"Saghatforoush, Lotfali",15120115200,89,"Chemistry
Materials Science
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Physics and Astronomy
Engineering
Pharmacology, Toxicology and Pharmaceutics
Environmental Science
",,
"Yousefi, Bahmann",6603224828,89,"Mathematics
Physics and Astronomy
",,
"Abbasian, Mojtaba",6506301220,87,"Materials Science
Chemistry
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Engineering
Physics and Astronomy
Medicine
Pharmacology, Toxicology and Pharmaceutics
Environmental Science
Energy
Computer Science
",0000-0003-0434-2078,
"Hosseinzadeh, Hossein",8905070700,78,"Materials Science
Biochemistry, Genetics and Molecular Biology
Chemistry
Environmental Science
Chemical Engineering
Pharmacology, Toxicology and Pharmaceutics
Medicine
Physics and Astronomy
Agricultural and Biological Sciences
Engineering
Multidisciplinary
",0000-0002-2368-1123,
"Karami, Hassan",6603140104,75,"Chemistry
Materials Science
Energy
Environmental Science
Engineering
Biochemistry, Genetics and Molecular Biology
Physics and Astronomy
Chemical Engineering
Medicine
Agricultural and Biological Sciences
",0000-0002-8870-6723,
"Akbari, Alireza",57206025490,71,"Chemistry
Materials Science
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Physics and Astronomy
Energy
Environmental Science
Pharmacology, Toxicology and Pharmaceutics
Engineering
Multidisciplinary
",0000-0003-1066-8699,
"Jamali, Mohammad Reza",7006385326,70,"Chemistry
Environmental Science
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Computer Science
Engineering
Physics and Astronomy
Materials Science
Medicine
Pharmacology, Toxicology and Pharmaceutics
Mathematics
",0000-0001-9858-1891,
"Kazemian, Sina",26532786100,69,"Engineering
Materials Science
Earth and Planetary Sciences
Physics and Astronomy
Multidisciplinary
Agricultural and Biological Sciences
Chemistry
Medicine
Biochemistry, Genetics and Molecular Biology
Environmental Science
Mathematics
Business, Management and Accounting
Energy
Chemical Engineering
Social Sciences
Computer Science
",0000-0002-1884-2009,
"Sajjadifar, Sami",35107928900,69,"Chemistry
Engineering
Materials Science
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Physics and Astronomy
Pharmacology, Toxicology and Pharmaceutics
Multidisciplinary
Computer Science
Environmental Science
Mathematics
Earth and Planetary Sciences
Medicine
Agricultural and Biological Sciences
",0000-0001-8661-1264,
"Fekri, Leila Zare",57208604649,68,"Chemistry
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
Materials Science
Environmental Science
Medicine
Physics and Astronomy
Pharmacology, Toxicology and Pharmaceutics
Engineering
Computer Science
",,
"Zarnegar, Zohre",16044216700,68,"Chemistry
Chemical Engineering
Materials Science
Physics and Astronomy
Environmental Science
Biochemistry, Genetics and Molecular Biology
Mathematics
Engineering
Medicine
",,
"Moradi, Hamid Reza",55579532200,67,"Mathematics
Computer Science
Physics and Astronomy
Engineering
",0000-0002-0233-0455,
"Gharaati, Abdolrasoul",6505819656,66,"Physics and Astronomy
Materials Science
Engineering
Mathematics
Energy
Pharmacology, Toxicology and Pharmaceutics
Medicine
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Chemistry
",,
"Olyaei, Abolfazl",14009290900,66,"Chemistry
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Materials Science
Pharmacology, Toxicology and Pharmaceutics
Physics and Astronomy
",,
"Arshadi, Sattar",6603311145,64,"Chemistry
Physics and Astronomy
Chemical Engineering
Computer Science
Materials Science
Biochemistry, Genetics and Molecular Biology
Environmental Science
Engineering
Pharmacology, Toxicology and Pharmaceutics
",0000-0001-7619-2246,
"Hesamian, Gholamreza",36995736400,63,"Mathematics
Computer Science
Engineering
Decision Sciences
Business, Management and Accounting
",,
"Fallah-Mehrjardi, Mehdi",25635283200,61,"Chemistry
Materials Science
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
Environmental Science
Engineering
Pharmacology, Toxicology and Pharmaceutics
",,
"Ashrafi, Nariman",6603719639,58,"Engineering
Physics and Astronomy
Chemical Engineering
Mathematics
Materials Science
Computer Science
Environmental Science
Multidisciplinary
Agricultural and Biological Sciences
Biochemistry, Genetics and Molecular Biology
",,
"Moeini, Keyvan",55158059000,58,"Chemistry
Materials Science
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Physics and Astronomy
Environmental Science
Pharmacology, Toxicology and Pharmaceutics
",0000-0003-4051-886X,
"Parhami, Abolfath",9236077400,58,"Chemistry
Environmental Science
Biochemistry, Genetics and Molecular Biology
Physics and Astronomy
Chemical Engineering
Medicine
Pharmacology, Toxicology and Pharmaceutics
Agricultural and Biological Sciences
Health Professions
Materials Science
Computer Science
",,
"Mohammadi, Saeed",55488421400,57,"Physics and Astronomy
Medicine
Environmental Science
Engineering
Chemistry
Mathematics
Chemical Engineering
Earth and Planetary Sciences
Health Professions
Energy
Agricultural and Biological Sciences
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Materials Science
Multidisciplinary
",0000-0001-7706-9856,
"Dehghani, Alireza",57193115320,56,"Physics and Astronomy
Mathematics
Chemical Engineering
Engineering
Materials Science
Computer Science
Multidisciplinary
Chemistry
",0000-0002-4090-0711,
"Nejati, Kamellia",55948751900,56,"Chemistry
Materials Science
Physics and Astronomy
Chemical Engineering
Engineering
Computer Science
Energy
Biochemistry, Genetics and Molecular Biology
Medicine
",,
"Baghernejad, Bita",21733965700,54,"Chemistry
Pharmacology, Toxicology and Pharmaceutics
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Multidisciplinary
Engineering
Computer Science
",,
"Amiri, Mohammad Sadegh",55912705300,53,"Pharmacology, Toxicology and Pharmaceutics
Materials Science
Biochemistry, Genetics and Molecular Biology
Chemistry
Medicine
Engineering
Agricultural and Biological Sciences
Environmental Science
Chemical Engineering
Physics and Astronomy
Earth and Planetary Sciences
Mathematics
Multidisciplinary
Computer Science
",0000-0003-2892-4523,
"Mohadesi, Alireza",24402135000,53,"Chemistry
Physics and Astronomy
Engineering
Materials Science
Environmental Science
Agricultural and Biological Sciences
Chemical Engineering
Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Medicine
Computer Science
",0000-0001-9854-7773,
"Oftadeh, Mohsen",6508276474,53,"Chemistry
Physics and Astronomy
Materials Science
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Engineering
Pharmacology, Toxicology and Pharmaceutics
Computer Science
Immunology and Microbiology
Earth and Planetary Sciences
Mathematics
Social Sciences
Agricultural and Biological Sciences
",,
"Asadi, Abbas",55087810700,52,"Medicine
Health Professions
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Nursing
Environmental Science
Pharmacology, Toxicology and Pharmaceutics
Multidisciplinary
Social Sciences
Neuroscience
",,
"Monfared, Aazam",6602190451,51,"Chemistry
Chemical Engineering
Agricultural and Biological Sciences
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Environmental Science
Materials Science
Medicine
Engineering
Computer Science
",,
"Sajadikhah, Seyed Sajad",35079299000,51,"Chemistry
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Materials Science
Computer Science
",,
"Golbedaghi, Reza",14035379700,50,"Chemistry
Materials Science
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
Engineering
Physics and Astronomy
Pharmacology, Toxicology and Pharmaceutics
",0000-0003-4197-3063,
"Karim-Nezhad, Ghasem",6507191204,50,"Chemistry
Materials Science
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Engineering
Physics and Astronomy
Pharmacology, Toxicology and Pharmaceutics
Environmental Science
Energy
Medicine
Agricultural and Biological Sciences
",0000-0001-9227-8883,
"Taei, Masoumeh",16242408100,50,"Chemistry
Physics and Astronomy
Materials Science
Engineering
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Environmental Science
Energy
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Agricultural and Biological Sciences
",,
"Didehban, Khadijeh",26530572000,49,"Materials Science
Chemistry
Chemical Engineering
Physics and Astronomy
Environmental Science
Pharmacology, Toxicology and Pharmaceutics
Medicine
Engineering
Biochemistry, Genetics and Molecular Biology
",,
"Kalhor, Mehdi",25925858700,49,"Chemistry
Materials Science
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Environmental Science
Engineering
Medicine
Physics and Astronomy
",,
"Aminzadeh, Hamed",15921969700,48,"Engineering
Computer Science
Materials Science
Physics and Astronomy
Mathematics
Multidisciplinary
",,
"Mohammad-Shiri, Hamid",36941051700,48,"Materials Science
Chemistry
Chemical Engineering
Physics and Astronomy
Engineering
Biochemistry, Genetics and Molecular Biology
Energy
Pharmacology, Toxicology and Pharmaceutics
",,
"Poor Heravi, Mohammad Reza",33568204600,48,"Chemistry
Chemical Engineering
Materials Science
Biochemistry, Genetics and Molecular Biology
Computer Science
Physics and Astronomy
Environmental Science
Pharmacology, Toxicology and Pharmaceutics
Medicine
",,
"Sobhi, Hamid Reza",12800823300,48,"Chemistry
Environmental Science
Biochemistry, Genetics and Molecular Biology
Physics and Astronomy
Chemical Engineering
Materials Science
Pharmacology, Toxicology and Pharmaceutics
Engineering
Medicine
Agricultural and Biological Sciences
Computer Science
Immunology and Microbiology
",,
"Hosseini, H. A.",21742590800,47,"Chemistry
Materials Science
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Engineering
Environmental Science
Physics and Astronomy
Medicine
Earth and Planetary Sciences
Energy
Pharmacology, Toxicology and Pharmaceutics
Mathematics
Multidisciplinary
Agricultural and Biological Sciences
",0000-0002-0113-2326,
"Mirvakili, Saeed",23995416300,47,"Mathematics
Computer Science
Engineering
Physics and Astronomy
Earth and Planetary Sciences
Materials Science
Agricultural and Biological Sciences
Chemistry
",0000-0002-9474-0709,
"Saffarzadeh, Alireza",6602854263,47,"Physics and Astronomy
Materials Science
Chemistry
Multidisciplinary
Chemical Engineering
",,
"Banaei, Alireza Reza",6507853692,46,"Chemistry
Chemical Engineering
Materials Science
Biochemistry, Genetics and Molecular Biology
Engineering
Physics and Astronomy
Pharmacology, Toxicology and Pharmaceutics
Agricultural and Biological Sciences
Environmental Science
Computer Science
",0000-0002-4610-8960,
"Mirshokraie, Sayyed Ahmad",6507274846,46,"Materials Science
Chemistry
Chemical Engineering
Environmental Science
Agricultural and Biological Sciences
Engineering
Biochemistry, Genetics and Molecular Biology
Physics and Astronomy
Pharmacology, Toxicology and Pharmaceutics
",,
"Zakarianezhad, Mohammad",14061438400,46,"Chemistry
Physics and Astronomy
Engineering
Biochemistry, Genetics and Molecular Biology
Materials Science
Chemical Engineering
Environmental Science
Pharmacology, Toxicology and Pharmaceutics
Computer Science
Earth and Planetary Sciences
Mathematics
Agricultural and Biological Sciences
",0000-0002-1865-7516,
"Mizani, Farhang",6507339070,45,"Chemistry
Physics and Astronomy
Materials Science
Environmental Science
Biochemistry, Genetics and Molecular Biology
Engineering
Chemical Engineering
Immunology and Microbiology
Energy
Agricultural and Biological Sciences
",,
"Zahmatkesh, Saeed",8692647400,45,"Chemistry
Materials Science
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
Physics and Astronomy
Agricultural and Biological Sciences
Pharmacology, Toxicology and Pharmaceutics
Environmental Science
",,
"Payehghadr, Mahmood",24328597700,44,"Chemistry
Environmental Science
Materials Science
Chemical Engineering
Physics and Astronomy
Agricultural and Biological Sciences
Biochemistry, Genetics and Molecular Biology
Medicine
Engineering
Pharmacology, Toxicology and Pharmaceutics
Energy
",,
"Rezaei, Akbar H.",46861451100,44,"Mathematics
Computer Science
Engineering
Physics and Astronomy
Decision Sciences
Arts and Humanities
Earth and Planetary Sciences
Social Sciences
Agricultural and Biological Sciences
Chemistry
",,
"Malekirad, Ali Akbar",8411771700,43,"Pharmacology, Toxicology and Pharmaceutics
Medicine
Biochemistry, Genetics and Molecular Biology
Environmental Science
Agricultural and Biological Sciences
Chemistry
Immunology and Microbiology
Veterinary
Neuroscience
",,
"Khasseh, Ali Akbar",31767515800,42,"Social Sciences
Computer Science
Arts and Humanities
Decision Sciences
Medicine
Business, Management and Accounting
Nursing
Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Engineering
Veterinary
Agricultural and Biological Sciences
",0000-0001-5664-4671,
"Sayahi, Mohammad Hosein",57203931758,42,"Chemistry
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Materials Science
Chemical Engineering
Multidisciplinary
Computer Science
Agricultural and Biological Sciences
",,
"Vahedi, Hooshang",35754022700,42,"Chemistry
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Chemical Engineering
Pharmacology, Toxicology and Pharmaceutics
Materials Science
Medicine
",,
"Hasanpour, Foroozan",35326811100,41,"Chemistry
Physics and Astronomy
Engineering
Materials Science
Chemical Engineering
Environmental Science
Energy
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Agricultural and Biological Sciences
Computer Science
",,
"Rimaz, Mehdi",14122121400,41,"Chemistry
Materials Science
Engineering
Chemical Engineering
Physics and Astronomy
Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Medicine
Computer Science
",,
"Ravari, Fatemeh Baghaei",7801419462,40,"Chemistry
Materials Science
Physics and Astronomy
Chemical Engineering
Environmental Science
Engineering
Multidisciplinary
Psychology
Biochemistry, Genetics and Molecular Biology
Computer Science
",,
"Shokri, Aref",56921746500,40,"Environmental Science
Chemistry
Chemical Engineering
Engineering
Materials Science
Agricultural and Biological Sciences
Medicine
Psychology
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Physics and Astronomy
",,
"Hatefi-Mehrjardi, Abdolhamid",15765321900,39,"Chemistry
Materials Science
Engineering
Physics and Astronomy
Chemical Engineering
Environmental Science
Biochemistry, Genetics and Molecular Biology
Energy
Computer Science
Medicine
Agricultural and Biological Sciences
",,
"Tavakkoli, Nahid",6507589738,39,"Chemistry
Chemical Engineering
Environmental Science
Materials Science
Engineering
Physics and Astronomy
Biochemistry, Genetics and Molecular Biology
Medicine
",,
"Tavallali, Vahid",22235866300,39,"Agricultural and Biological Sciences
Biochemistry, Genetics and Molecular Biology
Engineering
Chemical Engineering
Environmental Science
Materials Science
Multidisciplinary
Chemistry
Nursing
Business, Management and Accounting
Energy
",0000-0002-6819-2008,
"Ahmadi, Sheida",57194051814,38,"Chemistry
Physics and Astronomy
Chemical Engineering
Materials Science
Biochemistry, Genetics and Molecular Biology
Computer Science
Environmental Science
Pharmacology, Toxicology and Pharmaceutics
Mathematics
Engineering
",,
"Hooshyar, Zari",50661316000,38,"Chemistry
Materials Science
Physics and Astronomy
Engineering
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Environmental Science
Pharmacology, Toxicology and Pharmaceutics
Medicine
",,
"Nikoufar, Ismail",57193482231,38,"Mathematics
Physics and Astronomy
Earth and Planetary Sciences
Agricultural and Biological Sciences
Chemistry
Multidisciplinary
Chemical Engineering
",0000-0002-7989-1613,
"Rahnama, Reyhaneh",6507942921,38,"Chemistry
Environmental Science
Chemical Engineering
Physics and Astronomy
Materials Science
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Medicine
",0000-0003-1979-929X,
"Taghdiri, Mehdi",16239973200,38,"Chemistry
Environmental Science
Physics and Astronomy
Materials Science
Agricultural and Biological Sciences
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Engineering
Energy
Medicine
Computer Science
Pharmacology, Toxicology and Pharmaceutics
",0000-0001-5071-0404,
"Alipour, Ahmad",12761618400,37,"Medicine
Psychology
Social Sciences
Neuroscience
Nursing
Computer Science
Mathematics
Health Professions
Arts and Humanities
",,
"Ashrafi, Fereydoun",24329348100,37,"Chemistry
Chemical Engineering
Materials Science
Engineering
Computer Science
Physics and Astronomy
Biochemistry, Genetics and Molecular Biology
",,
"Hosseinzadeh, Soleyman",16401613900,37,"Materials Science
Chemistry
Chemical Engineering
Environmental Science
Physics and Astronomy
Biochemistry, Genetics and Molecular Biology
Medicine
",,
"Mahmoud Aghdami, Keivan",55667262100,36,"Physics and Astronomy
Engineering
Materials Science
Computer Science
Mathematics
Chemistry
Pharmacology, Toxicology and Pharmaceutics
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
",0000-0002-2724-713X,
"Rezaei-Zarchi, Saeed",15754933900,36,"Chemistry
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Engineering
Materials Science
Chemical Engineering
Medicine
Environmental Science
Pharmacology, Toxicology and Pharmaceutics
Physics and Astronomy
Immunology and Microbiology
Mathematics
Veterinary
Computer Science
",,
"Payandeh, Farrin",26023616700,35,"Physics and Astronomy
Mathematics
Multidisciplinary
",,
"Benam, Mohammad Reza",8855912800,34,"Physics and Astronomy
Materials Science
Engineering
Mathematics
Chemistry
Computer Science
Health Professions
Medicine
Chemical Engineering
",,
"Ershad, Sohrab",6505980534,34,"Chemistry
Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Physics and Astronomy
Materials Science
Chemical Engineering
Engineering
",,
"Nasri, Sima",17135774600,34,"Pharmacology, Toxicology and Pharmaceutics
Medicine
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Neuroscience
Veterinary
Arts and Humanities
Immunology and Microbiology
Social Sciences
",,
"Soheili, Faramarz",54956859600,34,"Computer Science
Social Sciences
Decision Sciences
Arts and Humanities
Business, Management and Accounting
Medicine
Environmental Science
Engineering
Agricultural and Biological Sciences
",0000-0003-2581-7052,
"Soltani, Nasrin",24475704700,34,"Chemistry
Chemical Engineering
Materials Science
Engineering
Biochemistry, Genetics and Molecular Biology
Nursing
Physics and Astronomy
Medicine
Psychology
",0000-0002-6477-0552,
"Ezoddin, Maryam",35731314800,33,"Environmental Science
Chemistry
Biochemistry, Genetics and Molecular Biology
Materials Science
Engineering
Physics and Astronomy
Pharmacology, Toxicology and Pharmaceutics
Chemical Engineering
Medicine
Agricultural and Biological Sciences
",,
"Habibi, Ghader",36698781900,33,"Agricultural and Biological Sciences
Biochemistry, Genetics and Molecular Biology
Environmental Science
Medicine
Physics and Astronomy
Earth and Planetary Sciences
Mathematics
Chemistry
",,
"Hamidi, Mohammad",55990468700,33,"Mathematics
Computer Science
Engineering
Decision Sciences
Physics and Astronomy
Materials Science
Multidisciplinary
Medicine
",0000-0002-8686-6942,
"Hassani, Hassan",16315604000,33,"Chemistry
Earth and Planetary Sciences
Materials Science
Pharmacology, Toxicology and Pharmaceutics
Chemical Engineering
Environmental Science
Engineering
Multidisciplinary
Biochemistry, Genetics and Molecular Biology
",,
"Ghanaatian, Mohammad",24279375100,32,"Physics and Astronomy
Engineering
Earth and Planetary Sciences
Mathematics
Materials Science
Chemical Engineering
Chemistry
Environmental Science
Medicine
Computer Science
",,
"Massoudi, Abdolhossein H.",10138897800,32,"Chemistry
Materials Science
Environmental Science
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Engineering
Physics and Astronomy
Pharmacology, Toxicology and Pharmaceutics
Mathematics
",,
"Mohammadi, Robab",57212978085,31,"Environmental Science
Chemical Engineering
Chemistry
Engineering
Materials Science
Physics and Astronomy
Energy
",,
"Najafzadeh, Shahram",24339077300,31,"Mathematics
Physics and Astronomy
Earth and Planetary Sciences
Agricultural and Biological Sciences
Engineering
Chemistry
Computer Science
",,
"Tavasoli, Ali",36971519100,31,"Engineering
Computer Science
Physics and Astronomy
Mathematics
Materials Science
Decision Sciences
Multidisciplinary
Chemistry
",0000-0002-3398-7871,
"Fekri, Leila Zare",56023154900,30,"Chemistry
Materials Science
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Physics and Astronomy
Pharmacology, Toxicology and Pharmaceutics
Environmental Science
",0000-0002-0525-3985,
"Fiuji, Hamid",56227062200,30,"Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Medicine
Agricultural and Biological Sciences
Nursing
Chemistry
",,
"Ghasemi, Ashraf Sadat",55386942300,30,"Chemistry
Materials Science
Physics and Astronomy
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
Engineering
Computer Science
Psychology
Environmental Science
Pharmacology, Toxicology and Pharmaceutics
Mathematics
",,
"Rajabi, Fatemeh",6603509019,30,"Chemistry
Chemical Engineering
Environmental Science
Biochemistry, Genetics and Molecular Biology
Materials Science
Pharmacology, Toxicology and Pharmaceutics
Physics and Astronomy
Engineering
",,
"Saraei, Mahnaz",10143885100,30,"Chemistry
Materials Science
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
Physics and Astronomy
Energy
Pharmacology, Toxicology and Pharmaceutics
Engineering
",0000-0002-3439-1682,
"Yeganeh Faal, Ali",6507599426,30,"Chemistry
Materials Science
Physics and Astronomy
Engineering
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Environmental Science
Energy
Medicine
Agricultural and Biological Sciences
",0000-0002-6943-8276,
"Faraahi, Ahmad",13410888800,29,"Computer Science
Multidisciplinary
Engineering
Medicine
Social Sciences
Mathematics
Health Professions
Materials Science
Biochemistry, Genetics and Molecular Biology
",,
"Haghjoo, Mostafa S.",56236672600,29,"Computer Science
Decision Sciences
Mathematics
Engineering
Medicine
Business, Management and Accounting
Biochemistry, Genetics and Molecular Biology
Multidisciplinary
Agricultural and Biological Sciences
",,
"Najibi, Asma",26433696000,29,"Environmental Science
Pharmacology, Toxicology and Pharmaceutics
Medicine
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Chemistry
Chemical Engineering
",0000-0001-7914-2498,
"Nekoeinia, Mohsen",15838643400,29,"Chemistry
Materials Science
Environmental Science
Physics and Astronomy
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Engineering
Computer Science
Agricultural and Biological Sciences
Earth and Planetary Sciences
Pharmacology, Toxicology and Pharmaceutics
Energy
",0000-0001-9432-269X,
"Pashaei, Shahryar",36182583000,29,"Materials Science
Chemistry
Chemical Engineering
Environmental Science
Biochemistry, Genetics and Molecular Biology
Engineering
Medicine
",0000-0003-0356-4672,
"Rostami, Esmael",13805507700,29,"Chemistry
Physics and Astronomy
Materials Science
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
Engineering
Computer Science
",,
"Tavabi, Ehsan",22636217700,29,"Physics and Astronomy
Earth and Planetary Sciences
Engineering
",,
"Ahmadi, Parvin In",51460991100,28,"Computer Science
Engineering
Chemistry
Physics and Astronomy
Pharmacology, Toxicology and Pharmaceutics
Mathematics
Health Professions
Decision Sciences
Biochemistry, Genetics and Molecular Biology
",,
"Attaran, Abdol Mohammad",8626807100,28,"Chemistry
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
Engineering
Environmental Science
Physics and Astronomy
Materials Science
Agricultural and Biological Sciences
Medicine
Computer Science
",,
