Author Name,Auth-ID,Number of Documents,Subject Area,Orc_ID,
"Amanlou, Massoud",6603321293,249,"Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Chemistry
Medicine
Materials Science
Chemical Engineering
Physics and Astronomy
Computer Science
Environmental Science
Engineering
Immunology and Microbiology
Agricultural and Biological Sciences
Mathematics
Energy
Social Sciences
Multidisciplinary
Neuroscience
Dentistry
Arts and Humanities
Nursing
Health Professions
",0000-0002-8559-1668,
"Mirshafiey, Abbas",55885048700,244,"Medicine
Pharmacology, Toxicology and Pharmaceutics
Immunology and Microbiology
Biochemistry, Genetics and Molecular Biology
Neuroscience
Environmental Science
Agricultural and Biological Sciences
Nursing
Psychology
Chemical Engineering
Engineering
Health Professions
Materials Science
",0000-0003-1996-2747,
"Ghahremani, Mohammad Hossein",7004758277,236,"Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Medicine
Chemistry
Neuroscience
Materials Science
Chemical Engineering
Immunology and Microbiology
Engineering
Environmental Science
Agricultural and Biological Sciences
Multidisciplinary
Computer Science
Dentistry
Earth and Planetary Sciences
Physics and Astronomy
Arts and Humanities
Nursing
Mathematics
Health Professions
",,
"Nikfar, Shekoufeh",6602189090,234,"Medicine
Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Environmental Science
Agricultural and Biological Sciences
Immunology and Microbiology
Economics, Econometrics and Finance
Neuroscience
Chemistry
Chemical Engineering
Earth and Planetary Sciences
Arts and Humanities
Psychology
Multidisciplinary
Computer Science
Nursing
Engineering
Health Professions
Veterinary
",0000-0002-5206-6197,
"Akbari-Sari, Ali",55375558700,230,"Medicine
Social Sciences
Biochemistry, Genetics and Molecular Biology
Nursing
Pharmacology, Toxicology and Pharmaceutics
Immunology and Microbiology
Economics, Econometrics and Finance
Health Professions
Environmental Science
Agricultural and Biological Sciences
Multidisciplinary
Chemical Engineering
",,
"Shariat, Mamak",6603810379,226,"Medicine
Biochemistry, Genetics and Molecular Biology
Environmental Science
Nursing
Psychology
Agricultural and Biological Sciences
Neuroscience
Computer Science
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Social Sciences
Arts and Humanities
Earth and Planetary Sciences
Health Professions
Dentistry
Multidisciplinary
",,
"Kasaeian, Amir",57195540738,225,"Medicine
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Neuroscience
Multidisciplinary
Pharmacology, Toxicology and Pharmaceutics
Agricultural and Biological Sciences
Nursing
Engineering
Dentistry
Psychology
Health Professions
Social Sciences
Computer Science
",0000-0003-2018-9368,
"Nakhjavani, Manouchehr",57189290018,225,"Medicine
Biochemistry, Genetics and Molecular Biology
Nursing
Pharmacology, Toxicology and Pharmaceutics
Agricultural and Biological Sciences
Immunology and Microbiology
Health Professions
Chemistry
Environmental Science
Psychology
Multidisciplinary
Neuroscience
Social Sciences
",,
"Nasseri, Simin",6701553153,223,"Environmental Science
Medicine
Immunology and Microbiology
Chemistry
Engineering
Chemical Engineering
Agricultural and Biological Sciences
Materials Science
Biochemistry, Genetics and Molecular Biology
Energy
Physics and Astronomy
Pharmacology, Toxicology and Pharmaceutics
Social Sciences
Earth and Planetary Sciences
Computer Science
Business, Management and Accounting
Multidisciplinary
",0000-0003-4498-5617,
"Abdollahi, Alireza",24450282400,220,"Medicine
Pharmacology, Toxicology and Pharmaceutics
Immunology and Microbiology
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Nursing
Neuroscience
Dentistry
Environmental Science
Veterinary
Engineering
Health Professions
Psychology
Chemistry
Computer Science
",,
"Modarressi, Mohammad Hossein",55913366300,217,"Biochemistry, Genetics and Molecular Biology
Medicine
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Chemical Engineering
Agricultural and Biological Sciences
Neuroscience
Engineering
Multidisciplinary
Mathematics
Veterinary
Environmental Science
Chemistry
Computer Science
Physics and Astronomy
",0000-0003-2763-1964,
"Tavangar, Seyed Mohammad",6603404438,208,"Medicine
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Materials Science
Engineering
Immunology and Microbiology
Neuroscience
Multidisciplinary
Chemistry
Nursing
Health Professions
Environmental Science
Dentistry
Physics and Astronomy
Agricultural and Biological Sciences
",0000-0002-4253-2385,
"Naddafi, Kazem",22935226800,204,"Environmental Science
Medicine
Immunology and Microbiology
Biochemistry, Genetics and Molecular Biology
Engineering
Chemistry
Chemical Engineering
Agricultural and Biological Sciences
Earth and Planetary Sciences
Pharmacology, Toxicology and Pharmaceutics
Energy
Social Sciences
Health Professions
Materials Science
Multidisciplinary
Neuroscience
",0000-0003-0671-0401,
"Khoobi, Mehdi",16233384900,201,"Chemistry
Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Materials Science
Chemical Engineering
Environmental Science
Medicine
Physics and Astronomy
Engineering
Immunology and Microbiology
Health Professions
Energy
Multidisciplinary
Agricultural and Biological Sciences
Computer Science
Neuroscience
Mathematics
",0000-0003-0962-7259,
"Jamshidi, Ahamadreza",14038984700,200,"Medicine
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Psychology
Chemical Engineering
Social Sciences
Economics, Econometrics and Finance
Engineering
Multidisciplinary
Agricultural and Biological Sciences
",,
"Zarnani, Amir-Hassan",35768652000,199,"Medicine
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Chemical Engineering
Engineering
Pharmacology, Toxicology and Pharmaceutics
Chemistry
Materials Science
Physics and Astronomy
Agricultural and Biological Sciences
Environmental Science
Multidisciplinary
Veterinary
Dentistry
Neuroscience
Nursing
Mathematics
Health Professions
",,
"Ai, Jafar",15519302400,198,"Biochemistry, Genetics and Molecular Biology
Materials Science
Medicine
Engineering
Neuroscience
Pharmacology, Toxicology and Pharmaceutics
Physics and Astronomy
Chemistry
Chemical Engineering
Immunology and Microbiology
Agricultural and Biological Sciences
Environmental Science
Dentistry
Multidisciplinary
Nursing
Health Professions
Veterinary
",0000-0001-8417-5913,
"Nilforoushzadeh, Mohammad Ali",15846121300,198,"Medicine
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Engineering
Dentistry
Materials Science
Chemical Engineering
Veterinary
Social Sciences
",,
"Khalili, Hossein",56563702200,192,"Medicine
Pharmacology, Toxicology and Pharmaceutics
Immunology and Microbiology
Health Professions
Biochemistry, Genetics and Molecular Biology
Nursing
Chemistry
Neuroscience
Environmental Science
Chemical Engineering
",,
"Ghaffari, Seyed Hamidollah",55406542800,191,"Medicine
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Immunology and Microbiology
Neuroscience
Engineering
Environmental Science
Chemical Engineering
Multidisciplinary
Nursing
Physics and Astronomy
Materials Science
Agricultural and Biological Sciences
Computer Science
",0000-0002-8633-9077,
"Mesdaghinia, Alireza",13403992400,191,"Environmental Science
Medicine
Chemistry
Immunology and Microbiology
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Engineering
Chemical Engineering
Physics and Astronomy
Materials Science
Earth and Planetary Sciences
Pharmacology, Toxicology and Pharmaceutics
Multidisciplinary
Energy
Health Professions
Social Sciences
Neuroscience
Computer Science
Psychology
",0000-0002-1305-9525,
"Moghimi, Sasan",8894196700,190,"Medicine
Neuroscience
Biochemistry, Genetics and Molecular Biology
Engineering
Agricultural and Biological Sciences
Pharmacology, Toxicology and Pharmaceutics
Social Sciences
Health Professions
",,
"Mahmoudi, Mahdi",57200737009,188,"Medicine
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Neuroscience
Multidisciplinary
Engineering
Social Sciences
Chemical Engineering
Agricultural and Biological Sciences
Health Professions
Psychology
",,
"Mahmoudi, Mahmood M.",57195355975,188,"Medicine
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Environmental Science
Pharmacology, Toxicology and Pharmaceutics
Nursing
Agricultural and Biological Sciences
Social Sciences
Mathematics
Health Professions
Veterinary
Physics and Astronomy
Neuroscience
Chemical Engineering
Decision Sciences
Business, Management and Accounting
Chemistry
Computer Science
Materials Science
",,
"Davatchi, Fereydoun",7003558342,187,"Medicine
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Mathematics
Pharmacology, Toxicology and Pharmaceutics
Neuroscience
Health Professions
Psychology
Physics and Astronomy
Multidisciplinary
",0000-0003-0508-7013,
"Mohammad-Amoli, Mahsa",6603909279,181,"Medicine
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Neuroscience
Nursing
Engineering
Health Professions
Psychology
Materials Science
Agricultural and Biological Sciences
",0000-0002-9168-9223,
"Moin, Mostafa",6701486594,181,"Medicine
Immunology and Microbiology
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Environmental Science
Computer Science
Neuroscience
Materials Science
Chemistry
Engineering
Health Professions
Agricultural and Biological Sciences
Nursing
Physics and Astronomy
Psychology
Social Sciences
Earth and Planetary Sciences
Multidisciplinary
Mathematics
Veterinary
Chemical Engineering
",,
"Rezayat Sorkhabadi, Seyed Mahdi",8853182500,181,"Pharmacology, Toxicology and Pharmaceutics
Medicine
Biochemistry, Genetics and Molecular Biology
Materials Science
Neuroscience
Engineering
Chemistry
Physics and Astronomy
Chemical Engineering
Immunology and Microbiology
Environmental Science
Agricultural and Biological Sciences
Psychology
Mathematics
Multidisciplinary
Computer Science
Nursing
Veterinary
",,
"Feizabadi, Mmohammad Mehdi",6602643659,178,"Medicine
Immunology and Microbiology
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Agricultural and Biological Sciences
Veterinary
Chemistry
Physics and Astronomy
Materials Science
Multidisciplinary
Nursing
Environmental Science
Chemical Engineering
",,
"Mokhtari-Azad, Talat",13404643900,177,"Medicine
Immunology and Microbiology
Biochemistry, Genetics and Molecular Biology
Environmental Science
Pharmacology, Toxicology and Pharmaceutics
Veterinary
Agricultural and Biological Sciences
Neuroscience
Health Professions
Psychology
Dentistry
Chemical Engineering
",,
"Zeraati, Hojjat",22954692800,176,"Medicine
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Engineering
Social Sciences
Agricultural and Biological Sciences
Mathematics
Environmental Science
Multidisciplinary
Neuroscience
Decision Sciences
Nursing
Health Professions
Psychology
Chemical Engineering
Earth and Planetary Sciences
Physics and Astronomy
Arts and Humanities
Economics, Econometrics and Finance
Computer Science
Veterinary
Materials Science
",0000-0002-8635-4322,
"Alimohammadi, Mahmood",57201535330,175,"Environmental Science
Medicine
Chemistry
Immunology and Microbiology
Agricultural and Biological Sciences
Chemical Engineering
Pharmacology, Toxicology and Pharmaceutics
Engineering
Biochemistry, Genetics and Molecular Biology
Multidisciplinary
Physics and Astronomy
Materials Science
Earth and Planetary Sciences
Health Professions
Energy
Social Sciences
",0000-0003-0850-154X,
"Oshaghi, Mohammad Ali",9743736500,175,"Medicine
Immunology and Microbiology
Agricultural and Biological Sciences
Biochemistry, Genetics and Molecular Biology
Veterinary
Social Sciences
Multidisciplinary
Environmental Science
Pharmacology, Toxicology and Pharmaceutics
",,
"Rahimi, Roja",57197635431,168,"Medicine
Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Chemistry
Agricultural and Biological Sciences
Neuroscience
Health Professions
Immunology and Microbiology
Nursing
Chemical Engineering
Environmental Science
Engineering
Psychology
Materials Science
Dentistry
Computer Science
Arts and Humanities
",,
"Rezaei, Sasan",6603470929,167,"Medicine
Immunology and Microbiology
Biochemistry, Genetics and Molecular Biology
Environmental Science
Agricultural and Biological Sciences
Pharmacology, Toxicology and Pharmaceutics
Engineering
Veterinary
Chemical Engineering
Chemistry
Nursing
Health Professions
Materials Science
Computer Science
Physics and Astronomy
",,
"Dorkoosh, Farid Abedin",6603149810,159,"Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Chemistry
Materials Science
Medicine
Chemical Engineering
Engineering
Physics and Astronomy
Energy
Agricultural and Biological Sciences
Environmental Science
Mathematics
Health Professions
Computer Science
",,
"Mirzaei, Khadijeh",35339693100,159,"Medicine
Nursing
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Environmental Science
Neuroscience
Psychology
Engineering
Multidisciplinary
Chemistry
",0000-0003-0231-0478,
"Nayeri, Nahid Dehghan",12802765800,159,"Nursing
Medicine
Social Sciences
Neuroscience
Health Professions
Psychology
Biochemistry, Genetics and Molecular Biology
Arts and Humanities
Computer Science
",0000-0002-4429-5942,
"Abai, Mohammad Reza",8253073400,157,"Medicine
Immunology and Microbiology
Agricultural and Biological Sciences
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Environmental Science
Social Sciences
Veterinary
Health Professions
Multidisciplinary
Chemistry
Computer Science
Mathematics
Decision Sciences
",,
"Keshtkar, Abbas Ali",15074120000,157,"Medicine
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Immunology and Microbiology
Health Professions
Agricultural and Biological Sciences
Nursing
Social Sciences
Environmental Science
Dentistry
Physics and Astronomy
Chemistry
Computer Science
Neuroscience
Engineering
Earth and Planetary Sciences
Veterinary
Psychology
Materials Science
Chemical Engineering
",,
"Amin, Golamreza",35612172800,156,"Pharmacology, Toxicology and Pharmaceutics
Medicine
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Chemistry
Immunology and Microbiology
Health Professions
Engineering
Chemical Engineering
Nursing
Environmental Science
Veterinary
Materials Science
Multidisciplinary
",,
"Chiniforush, Nasim",55175544800,155,"Medicine
Dentistry
Biochemistry, Genetics and Molecular Biology
Engineering
Physics and Astronomy
Chemistry
Nursing
Health Professions
Chemical Engineering
Immunology and Microbiology
Materials Science
Multidisciplinary
Computer Science
",0000-0002-3490-170X,
"Dehghani, Mohammad Hadi",57192214256,155,"Environmental Science
Chemistry
Physics and Astronomy
Materials Science
Medicine
Chemical Engineering
Engineering
Multidisciplinary
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Earth and Planetary Sciences
Health Professions
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Energy
Dentistry
Business, Management and Accounting
Social Sciences
",0000-0001-7516-8885,
"Jalali, Arash",26027872200,154,"Medicine
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Health Professions
Social Sciences
Psychology
Nursing
Neuroscience
",0000-0003-3225-8498,
"Ebrahimi-Daryani, Nasser",8362471000,153,"Medicine
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Nursing
Neuroscience
Agricultural and Biological Sciences
Arts and Humanities
Chemical Engineering
Engineering
Psychology
Multidisciplinary
",,
