Author Name,Auth-ID,Number of Documents,Subject Area,Orc_ID,
"Emtiazi, Giti",55883282000,148,"Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Environmental Science
Agricultural and Biological Sciences
Medicine
Chemical Engineering
Engineering
Pharmacology, Toxicology and Pharmaceutics
Materials Science
Chemistry
Physics and Astronomy
Earth and Planetary Sciences
Energy
Multidisciplinary
Nursing
Mathematics
Social Sciences
",,
"Mirmiran, Majid",35070069300,139,"Medicine
Neuroscience
Biochemistry, Genetics and Molecular Biology
Psychology
Mathematics
Pharmacology, Toxicology and Pharmaceutics
Agricultural and Biological Sciences
Nursing
Chemistry
Arts and Humanities
Environmental Science
Engineering
Health Professions
Dentistry
",0000-0002-2355-5434,
"Moallem, Payman",8504588700,113,"Computer Science
Engineering
Mathematics
Physics and Astronomy
Materials Science
Earth and Planetary Sciences
Medicine
Decision Sciences
Agricultural and Biological Sciences
Social Sciences
Biochemistry, Genetics and Molecular Biology
Energy
Multidisciplinary
Chemical Engineering
Environmental Science
Neuroscience
Health Professions
",0000-0001-7891-293X,
"Sabzyan, Hassan",55970196700,111,"Chemistry
Physics and Astronomy
Materials Science
Chemical Engineering
Computer Science
Biochemistry, Genetics and Molecular Biology
Engineering
Environmental Science
Mathematics
Energy
Pharmacology, Toxicology and Pharmaceutics
Medicine
Earth and Planetary Sciences
Agricultural and Biological Sciences
",,
"Zarkesh Esfahani, Seyed Hamid",7801646441,111,"Biochemistry, Genetics and Molecular Biology
Medicine
Immunology and Microbiology
Chemical Engineering
Chemistry
Neuroscience
Materials Science
Pharmacology, Toxicology and Pharmaceutics
Physics and Astronomy
Engineering
Environmental Science
Veterinary
Agricultural and Biological Sciences
Health Professions
Multidisciplinary
",0000-0002-7720-4859,
"Abdollahi, Alireza",7003857111,104,"Mathematics
Computer Science
Decision Sciences
",0000-0001-7277-4855,
"Rahimi, Amir",35262730500,96,"Chemical Engineering
Engineering
Chemistry
Environmental Science
Energy
Physics and Astronomy
Materials Science
Earth and Planetary Sciences
Mathematics
Computer Science
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Medicine
Agricultural and Biological Sciences
",0000-0002-3106-2787,
"Asadi, Majid",56186388000,95,"Mathematics
Decision Sciences
Engineering
Computer Science
Business, Management and Accounting
Social Sciences
Medicine
",,
"Hatamipour, Mohammad Sadegh",6507538974,88,"Chemical Engineering
Engineering
Environmental Science
Chemistry
Energy
Materials Science
Physics and Astronomy
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Medicine
Mathematics
Earth and Planetary Sciences
Economics, Econometrics and Finance
Business, Management and Accounting
Multidisciplinary
Computer Science
Social Sciences
",0000-0002-6752-9449,
"Kargarfard, Mehdi",36477540500,85,"Medicine
Health Professions
Nursing
Biochemistry, Genetics and Molecular Biology
Environmental Science
Psychology
Agricultural and Biological Sciences
Neuroscience
Arts and Humanities
Social Sciences
",,
"Monadjemi, S. Amirhassan",14060806600,84,"Computer Science
Engineering
Mathematics
Medicine
Physics and Astronomy
Health Professions
Materials Science
Biochemistry, Genetics and Molecular Biology
Multidisciplinary
Neuroscience
Psychology
Decision Sciences
Business, Management and Accounting
Agricultural and Biological Sciences
",,
"Marandi, Seyyed Mohammad",36572224800,83,"Medicine
Arts and Humanities
Social Sciences
Biochemistry, Genetics and Molecular Biology
Psychology
Nursing
Pharmacology, Toxicology and Pharmaceutics
Neuroscience
Economics, Econometrics and Finance
Multidisciplinary
",0000-0002-4505-2686,
"Mohabatkar, Hassan",15842070300,82,"Biochemistry, Genetics and Molecular Biology
Medicine
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Agricultural and Biological Sciences
Mathematics
Chemistry
Chemical Engineering
Physics and Astronomy
Computer Science
Materials Science
Engineering
Earth and Planetary Sciences
Environmental Science
Decision Sciences
Energy
Neuroscience
Nursing
Veterinary
",,
"Ataei, Mohammad",55674125200,81,"Engineering
Computer Science
Mathematics
Physics and Astronomy
Energy
Medicine
Materials Science
Health Professions
Decision Sciences
Multidisciplinary
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
",,
"Tavakoli, Mansoor",36082131700,81,"Social Sciences
Arts and Humanities
Psychology
Multidisciplinary
Computer Science
Engineering
Business, Management and Accounting
",,
"Fazilati, Mohammad",6504332616,80,"Medicine
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Materials Science
Chemistry
Pharmacology, Toxicology and Pharmaceutics
Engineering
Immunology and Microbiology
Environmental Science
Chemical Engineering
Veterinary
Social Sciences
Neuroscience
",,
"Khodabakhshian, Amin",6505838030,78,"Engineering
Energy
Computer Science
Mathematics
Environmental Science
Physics and Astronomy
Multidisciplinary
",,
"Nematbakhsh, Mohammadali",35616387700,76,"Computer Science
Engineering
Mathematics
Business, Management and Accounting
Decision Sciences
Physics and Astronomy
Social Sciences
Materials Science
Multidisciplinary
Arts and Humanities
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Chemistry
",,
"Zare, M. R.",56462309400,75,"Environmental Science
Earth and Planetary Sciences
Agricultural and Biological Sciences
Medicine
Biochemistry, Genetics and Molecular Biology
Engineering
Health Professions
Physics and Astronomy
Chemistry
Pharmacology, Toxicology and Pharmaceutics
Chemical Engineering
Social Sciences
Energy
",,
"Behbahani, Mandana",23395882000,74,"Biochemistry, Genetics and Molecular Biology
Medicine
Pharmacology, Toxicology and Pharmaceutics
Immunology and Microbiology
Agricultural and Biological Sciences
Materials Science
Mathematics
Chemical Engineering
Chemistry
Physics and Astronomy
Engineering
Earth and Planetary Sciences
Environmental Science
Computer Science
Nursing
Multidisciplinary
",,
"Nourbakhsh, Zahra",8704196500,74,"Materials Science
Physics and Astronomy
Engineering
Chemistry
Mathematics
Energy
Chemical Engineering
Computer Science
",,
"Rahmati, Abbas",9038037500,74,"Chemistry
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
Pharmacology, Toxicology and Pharmaceutics
Materials Science
Computer Science
Engineering
Physics and Astronomy
Environmental Science
Mathematics
",0000-0001-8396-892X,
"Abootorabi Zarchi, Hossein",6505509900,73,"Engineering
Energy
Mathematics
Computer Science
Materials Science
Physics and Astronomy
Environmental Science
Multidisciplinary
Social Sciences
",0000-0002-3512-2302,
"Karimi Shervedani, Reza",8582567800,72,"Chemistry
Materials Science
Biochemistry, Genetics and Molecular Biology
Physics and Astronomy
Chemical Engineering
Engineering
Energy
Environmental Science
Pharmacology, Toxicology and Pharmaceutics
",,
"Esmaeili, Abolghasem",26023060500,71,"Biochemistry, Genetics and Molecular Biology
Medicine
Pharmacology, Toxicology and Pharmaceutics
Neuroscience
Immunology and Microbiology
Chemistry
Chemical Engineering
Agricultural and Biological Sciences
Dentistry
Multidisciplinary
Mathematics
Materials Science
Engineering
Environmental Science
Physics and Astronomy
Computer Science
Arts and Humanities
Social Sciences
",,
"Ketabi, Saeed",54929500100,71,"Social Sciences
Arts and Humanities
Psychology
Engineering
Computer Science
Economics, Econometrics and Finance
Business, Management and Accounting
Multidisciplinary
",,
"Fallah, Hamidreza",55882465000,69,"Physics and Astronomy
Materials Science
Engineering
Chemistry
Energy
Mathematics
Multidisciplinary
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Medicine
Computer Science
",0000-0003-4696-211X,
"Kiyoumarsi, Arash",14632127700,69,"Engineering
Energy
Mathematics
Computer Science
Physics and Astronomy
Materials Science
Social Sciences
Environmental Science
Chemical Engineering
Chemistry
",0000-0002-6689-8859,
"Shams, Esmaeil",56032113200,69,"Chemistry
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Environmental Science
Engineering
Materials Science
Physics and Astronomy
Energy
Earth and Planetary Sciences
Pharmacology, Toxicology and Pharmaceutics
",0000-0001-8785-3206,
"Amini-Harandi, Alireza",24079746600,68,"Mathematics
Computer Science
Decision Sciences
",,
"Karimian, A.",55386610800,68,"Medicine
Physics and Astronomy
Engineering
Computer Science
Health Professions
Biochemistry, Genetics and Molecular Biology
Chemistry
Energy
Mathematics
Pharmacology, Toxicology and Pharmaceutics
Chemical Engineering
Environmental Science
Neuroscience
Immunology and Microbiology
Agricultural and Biological Sciences
",0000-0003-2543-4772,
"Khayyambashi, Mohammad Reza",6504731394,68,"Computer Science
Engineering
Mathematics
Business, Management and Accounting
Social Sciences
Economics, Econometrics and Finance
Decision Sciences
Multidisciplinary
Medicine
Physics and Astronomy
",,
"Naderi, Mohammad Hossein",6603887462,68,"Physics and Astronomy
Mathematics
Materials Science
Engineering
Chemistry
Multidisciplinary
",0000-0001-8211-392X,
"Rahnama, Nader",56017323800,66,"Medicine
Health Professions
Biochemistry, Genetics and Molecular Biology
Psychology
Agricultural and Biological Sciences
Nursing
Pharmacology, Toxicology and Pharmaceutics
Engineering
Social Sciences
Multidisciplinary
",,
"Vallian, Sadeq",6602669996,66,"Biochemistry, Genetics and Molecular Biology
Medicine
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Agricultural and Biological Sciences
Chemistry
Neuroscience
Materials Science
Chemical Engineering
Multidisciplinary
Environmental Science
Mathematics
Computer Science
",0000-0002-5151-5923,
"Jalali-Asadabadi, Saeid",56022641400,65,"Materials Science
Physics and Astronomy
Engineering
Chemistry
Computer Science
Mathematics
Chemical Engineering
Energy
Multidisciplinary
Earth and Planetary Sciences
",0000-0002-7353-8923,
"Madani, Seyed Mohammad",7003815936,64,"Engineering
Energy
Computer Science
Mathematics
Physics and Astronomy
Materials Science
",,
"Mozaffari, Morteza",7004817013,63,"Physics and Astronomy
Materials Science
Engineering
Chemistry
Environmental Science
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Multidisciplinary
Immunology and Microbiology
Medicine
",0000-0001-9566-0885,
"Rahiminejad, Mohammad Reza",8655299300,63,"Agricultural and Biological Sciences
Biochemistry, Genetics and Molecular Biology
Chemistry
Engineering
Earth and Planetary Sciences
Environmental Science
Mathematics
Medicine
Physics and Astronomy
Pharmacology, Toxicology and Pharmaceutics
Multidisciplinary
Chemical Engineering
Computer Science
",,
"Azimi, Gholamhassan",6603195298,62,"Chemistry
Physics and Astronomy
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Materials Science
Engineering
Pharmacology, Toxicology and Pharmaceutics
Environmental Science
Mathematics
Medicine
Health Professions
",,
"Ghasem-Aghaee, Nasser",55664926800,62,"Computer Science
Mathematics
Engineering
Business, Management and Accounting
Social Sciences
Decision Sciences
Psychology
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Agricultural and Biological Sciences
Neuroscience
",,
"Hojati, Zohreh",22834839400,62,"Biochemistry, Genetics and Molecular Biology
Medicine
Immunology and Microbiology
Agricultural and Biological Sciences
Environmental Science
Pharmacology, Toxicology and Pharmaceutics
Engineering
Chemical Engineering
Neuroscience
Earth and Planetary Sciences
Multidisciplinary
Chemistry
Computer Science
",0000-0003-4831-0123,
"Mehrgardi, Masoud Ayatollahi",6506021653,62,"Chemistry
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
Engineering
Materials Science
Medicine
Pharmacology, Toxicology and Pharmaceutics
Environmental Science
Health Professions
Physics and Astronomy
Social Sciences
Energy
Multidisciplinary
Computer Science
",0000-0002-1544-7257,
"Movahhedinia, Naser",56030555900,62,"Computer Science
Engineering
Mathematics
Environmental Science
Medicine
Social Sciences
Multidisciplinary
Business, Management and Accounting
Biochemistry, Genetics and Molecular Biology
",,
"Pirnajmuddin, Hossein",26034792300,62,"Arts and Humanities
Social Sciences
Economics, Econometrics and Finance
Computer Science
",0000-0001-8349-2626,
"Soltanolkotabi, Mahmood",6506853563,62,"Physics and Astronomy
Materials Science
Engineering
Mathematics
Chemistry
Earth and Planetary Sciences
Medicine
Biochemistry, Genetics and Molecular Biology
Multidisciplinary
Agricultural and Biological Sciences
Computer Science
",,
"Ajalloeian, Rassoul",7801600867,61,"Earth and Planetary Sciences
Engineering
Environmental Science
Agricultural and Biological Sciences
Materials Science
Multidisciplinary
Physics and Astronomy
Social Sciences
Chemistry
",0000-0001-9770-1695,
"Yadollahi, Bahram",55937589100,61,"Chemistry
Chemical Engineering
Materials Science
Environmental Science
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Physics and Astronomy
Medicine
Engineering
Energy
Earth and Planetary Sciences
Health Professions
",,
"Afshari, Ebrahim",24376067000,60,"Energy
Engineering
Physics and Astronomy
Environmental Science
Chemistry
Chemical Engineering
Mathematics
Computer Science
Materials Science
Business, Management and Accounting
Biochemistry, Genetics and Molecular Biology
Multidisciplinary
",,
"Navarchian, Amir Hossin",6506412564,60,"Materials Science
Chemistry
Chemical Engineering
Engineering
Physics and Astronomy
Environmental Science
Energy
Business, Management and Accounting
Computer Science
Mathematics
Biochemistry, Genetics and Molecular Biology
",0000-0002-8932-150X,
"Taheri-Kafrani, Asghar",15840386600,60,"Biochemistry, Genetics and Molecular Biology
Chemistry
Chemical Engineering
Engineering
Materials Science
Physics and Astronomy
Environmental Science
Immunology and Microbiology
Medicine
Pharmacology, Toxicology and Pharmaceutics
Agricultural and Biological Sciences
Energy
Multidisciplinary
Neuroscience
",,
"Tork Ladani, Behrouz",36026993300,60,"Computer Science
Engineering
Mathematics
Physics and Astronomy
Decision Sciences
Energy
Social Sciences
Arts and Humanities
Medicine
Psychology
Materials Science
Multidisciplinary
",0000-0003-2280-8839,
"Amini, Mohammad Kazem",7005942552,59,"Chemistry
Biochemistry, Genetics and Molecular Biology
Environmental Science
Engineering
Energy
Materials Science
Physics and Astronomy
Chemical Engineering
Earth and Planetary Sciences
Medicine
Agricultural and Biological Sciences
",,
"Ansarifar, Gholamreza",26640940000,59,"Energy
Engineering
Environmental Science
Physics and Astronomy
Materials Science
Mathematics
Computer Science
",,
"Yazdi, Mehdi",7003438787,59,"Earth and Planetary Sciences
Agricultural and Biological Sciences
Environmental Science
Arts and Humanities
Multidisciplinary
Social Sciences
Engineering
",,
"Zafarani, Jafar",55991523300,58,"Mathematics
Decision Sciences
Computer Science
Environmental Science
Engineering
Business, Management and Accounting
",,
"Amighian, Jamshid",6507741138,57,"Physics and Astronomy
Materials Science
Engineering
Chemistry
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
",,
"Bagheri, Reza",57209581481,57,"Biochemistry, Genetics and Molecular Biology
Medicine
Nursing
Agricultural and Biological Sciences
Environmental Science
Engineering
Psychology
Neuroscience
Pharmacology, Toxicology and Pharmaceutics
Health Professions
Multidisciplinary
",,
"Koofigar, Hamid Reza",21834216100,57,"Engineering
Computer Science
Mathematics
Energy
Physics and Astronomy
Earth and Planetary Sciences
Materials Science
Medicine
Decision Sciences
Chemical Engineering
",,
"Memarian, Hamid Reza",56246119900,57,"Chemistry
Physics and Astronomy
Chemical Engineering
Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Medicine
Environmental Science
Materials Science
Computer Science
Immunology and Microbiology
",,
"Motovali-Bashi, Majid",22835918300,57,"Biochemistry, Genetics and Molecular Biology
Medicine
Chemistry
Environmental Science
Multidisciplinary
Chemical Engineering
Agricultural and Biological Sciences
Neuroscience
Immunology and Microbiology
Earth and Planetary Sciences
Mathematics
Engineering
Materials Science
",0000-0003-4380-0166,
"Vaziri-Moghaddam, Hossein",12751780100,57,"Earth and Planetary Sciences
Agricultural and Biological Sciences
Environmental Science
Engineering
Energy
Mathematics
Physics and Astronomy
Multidisciplinary
Chemistry
",,
"Asadollahi, Javad",6603098838,56,"Mathematics
",0000-0002-7330-2558,
"Heidari-Rarani, Mohammad",22953709700,56,"Engineering
Materials Science
Physics and Astronomy
Mathematics
Chemistry
Computer Science
",0000-0003-3208-4969,
"Memarian, Hamid Reza",6603699827,56,"Chemistry
Pharmacology, Toxicology and Pharmaceutics
Environmental Science
Engineering
Physics and Astronomy
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
Agricultural and Biological Sciences
Earth and Planetary Sciences
Materials Science
Social Sciences
Computer Science
",,
"Salarian, Sh",55399476500,56,"Mathematics
",,
"Rahgozar, Soheila",15766272400,55,"Biochemistry, Genetics and Molecular Biology
Medicine
Pharmacology, Toxicology and Pharmaceutics
Immunology and Microbiology
Neuroscience
Chemical Engineering
Multidisciplinary
Agricultural and Biological Sciences
Engineering
Health Professions
Physics and Astronomy
Materials Science
Chemistry
",,
"Rejali, Ali",13604661800,55,"Mathematics
Physics and Astronomy
Engineering
Computer Science
Earth and Planetary Sciences
Agricultural and Biological Sciences
Chemistry
",,
"Roknizadeh, Rasoul",6505955616,55,"Physics and Astronomy
Mathematics
Materials Science
Biochemistry, Genetics and Molecular Biology
Engineering
Computer Science
Chemistry
",,
"Baraani-Dastjerdi, Ahmad",15845098700,54,"Computer Science
Engineering
Mathematics
Business, Management and Accounting
Biochemistry, Genetics and Molecular Biology
Decision Sciences
Social Sciences
Materials Science
Chemistry
Economics, Econometrics and Finance
Physics and Astronomy
",,
"Habibi, M.",7004003895,54,"Engineering
Computer Science
Physics and Astronomy
Materials Science
Chemistry
Mathematics
Social Sciences
Medicine
Energy
Chemical Engineering
",0000-0002-4039-5030,
"Marateb, Hamid Reza",35759194200,54,"Medicine
Engineering
Computer Science
Biochemistry, Genetics and Molecular Biology
Neuroscience
Health Professions
Multidisciplinary
Nursing
Social Sciences
Agricultural and Biological Sciences
Mathematics
Decision Sciences
Physics and Astronomy
Materials Science
Chemical Engineering
Chemistry
",0000-0003-4408-2397,
"Nobakhtian, Soghra",22953867400,54,"Mathematics
Decision Sciences
Computer Science
Business, Management and Accounting
Engineering
Energy
Environmental Science
",,
"Solaimany Nazar, Ali Reza",9335588200,54,"Chemistry
Environmental Science
Chemical Engineering
Energy
Materials Science
Engineering
Physics and Astronomy
Earth and Planetary Sciences
Agricultural and Biological Sciences
Computer Science
Mathematics
",0000-0002-6020-5628,
"Khorsandi, Alireza R.",8068255300,53,"Physics and Astronomy
Materials Science
Engineering
Computer Science
Energy
",,
"Nazem, Habibollah",26538754400,53,"Medicine
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Chemical Engineering
Chemistry
Veterinary
Neuroscience
Engineering
Health Professions
Materials Science
",,
"Sabahi, Mohamad Farzan",18435441300,53,"Computer Science
Engineering
Physics and Astronomy
Materials Science
Mathematics
Energy
Earth and Planetary Sciences
Medicine
",0000-0003-2359-2582,
"Bouzari, Majid",35848179800,52,"Immunology and Microbiology
Medicine
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Environmental Science
Pharmacology, Toxicology and Pharmaceutics
Dentistry
Neuroscience
Veterinary
Multidisciplinary
",,
"Naghsh-Nilchi, Ahmad Reza",15765447200,52,"Computer Science
Engineering
Medicine
Mathematics
Social Sciences
Health Professions
Materials Science
Biochemistry, Genetics and Molecular Biology
Physics and Astronomy
Agricultural and Biological Sciences
",,
"Rashedi, Gholamreza",8447948700,52,"Physics and Astronomy
Materials Science
Engineering
Energy
Chemical Engineering
Chemistry
",0000-0003-4496-7355,
"Soltani, Morteza R.",24469146000,52,"Physics and Astronomy
Materials Science
Mathematics
Engineering
Computer Science
Chemical Engineering
Chemistry
",,
"Abdi, Mohammadreza",36850602000,51,"Environmental Science
Physics and Astronomy
Chemistry
Medicine
Energy
Engineering
Materials Science
Biochemistry, Genetics and Molecular Biology
Earth and Planetary Sciences
Agricultural and Biological Sciences
Multidisciplinary
Chemical Engineering
Immunology and Microbiology
Mathematics
Health Professions
",,
"Jamshidi, Kamal",23667296200,50,"Computer Science
Engineering
Mathematics
Neuroscience
Medicine
Decision Sciences
Psychology
Biochemistry, Genetics and Molecular Biology
Physics and Astronomy
Materials Science
Business, Management and Accounting
Social Sciences
Agricultural and Biological Sciences
",,
"Kolahdouz-Rahimi, Shekoufeh",36655800400,50,"Computer Science
Mathematics
Engineering
Biochemistry, Genetics and Molecular Biology
Materials Science
Social Sciences
Decision Sciences
",,
"Zali-Boeini, Hassan",16231972200,50,"Chemistry
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Physics and Astronomy
Environmental Science
Materials Science
Computer Science
",,
"Baniasadi, Ehsan",35781645200,49,"Energy
Physics and Astronomy
Engineering
Chemical Engineering
Chemistry
Environmental Science
Materials Science
Mathematics
Social Sciences
Computer Science
",0000-0001-7835-8094,
"Fakhar, Majid",6505923065,49,"Mathematics
Decision Sciences
Computer Science
Business, Management and Accounting
",0000-0003-4488-5819,
"Ghanbari-Adivi, Ebrahim",14045034400,49,"Physics and Astronomy
Mathematics
Materials Science
Engineering
Computer Science
Biochemistry, Genetics and Molecular Biology
Multidisciplinary
Chemistry
",0000-0003-3844-0928,
"Parvaresh, Farzad",6508099027,49,"Computer Science
Engineering
Mathematics
Physics and Astronomy
Social Sciences
Energy
Neuroscience
",,
"Sadeghi, Majid Mirmohammad M.",57204202658,49,"Chemistry
Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Materials Science
Chemical Engineering
",,
"Moosavi, Majid",8675335500,48,"Chemistry
Physics and Astronomy
Materials Science
Chemical Engineering
Engineering
Environmental Science
",0000-0003-3136-3464,
"Zamanzade, Ehsan",55070825800,48,"Mathematics
Decision Sciences
Medicine
Health Professions
Computer Science
Earth and Planetary Sciences
Economics, Econometrics and Finance
Physics and Astronomy
Multidisciplinary
Social Sciences
Agricultural and Biological Sciences
Chemistry
",0000-0002-6176-0607,
"Aghamiri, Seyed Foad",10142540200,47,"Chemistry
Chemical Engineering
Materials Science
Energy
Environmental Science
Physics and Astronomy
Earth and Planetary Sciences
Engineering
Pharmacology, Toxicology and Pharmaceutics
Mathematics
Multidisciplinary
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
",,
"Niroomand, Mehdi",15846460900,47,"Engineering
Energy
Mathematics
Materials Science
Physics and Astronomy
Chemical Engineering
Chemistry
Medicine
Biochemistry, Genetics and Molecular Biology
Computer Science
",0000-0001-5727-3569,
"Torabi, Keivan",9277165500,47,"Engineering
Materials Science
Physics and Astronomy
Mathematics
Computer Science
Chemical Engineering
Earth and Planetary Sciences
Environmental Science
Energy
Biochemistry, Genetics and Molecular Biology
Chemistry
",,
"Zamani, Bahman",25654255000,47,"Computer Science
Engineering
Mathematics
Decision Sciences
Social Sciences
Physics and Astronomy
Materials Science
Business, Management and Accounting
Energy
Chemistry
",0000-0001-6424-1442,
"Alamatsaz, Mohammasd Hossein",16461742500,46,"Mathematics
Decision Sciences
Engineering
Computer Science
",,
"Farhadian, Mehrdad",23975662300,46,"Environmental Science
Engineering
Materials Science
Chemical Engineering
Chemistry
Physics and Astronomy
Agricultural and Biological Sciences
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Energy
Computer Science
Earth and Planetary Sciences
Medicine
",0000-0002-8504-0516,
"Lashkarizadeh-Bami, Mahmood L.",6602284654,46,"Mathematics
Physics and Astronomy
Computer Science
Engineering
",,
"Mirzaeian Dehkordi, Behzad",56618846500,46,"Engineering
Energy
Computer Science
Physics and Astronomy
Materials Science
Social Sciences
Mathematics
Chemistry
",,
"Moini Jazani, Omid",14828955900,46,"Materials Science
Chemical Engineering
Chemistry
Physics and Astronomy
Engineering
Business, Management and Accounting
",0000-0003-0827-5589,
"Nasrabadi, Mehdi Nasri",6602499266,46,"Physics and Astronomy
Environmental Science
Engineering
Energy
Materials Science
Mathematics
Medicine
Chemistry
Health Professions
Computer Science
Chemical Engineering
",,
"Omidyan, Reza",24729718700,46,"Chemistry
Physics and Astronomy
Materials Science
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Engineering
",,
"Shahgholi Ghahfarokhi, Behrouz",56024020200,46,"Computer Science
Engineering
Physics and Astronomy
Mathematics
Energy
Materials Science
Decision Sciences
Medicine
",,
"Ahmadikia, Hossein",37065780900,45,"Engineering
Physics and Astronomy
Chemical Engineering
Mathematics
Energy
Environmental Science
Computer Science
Social Sciences
Biochemistry, Genetics and Molecular Biology
Earth and Planetary Sciences
Materials Science
Medicine
Agricultural and Biological Sciences
Chemistry
",,
"Mala, Hamid",35185355900,45,"Computer Science
Engineering
Mathematics
Decision Sciences
Social Sciences
Physics and Astronomy
Materials Science
Biochemistry, Genetics and Molecular Biology
Chemistry
",,
"Ghaderian, Seyed Majid",15019236100,44,"Agricultural and Biological Sciences
Environmental Science
Biochemistry, Genetics and Molecular Biology
Earth and Planetary Sciences
Chemistry
Medicine
",,
"Moshtaghian, Seyed Jamal",6507491413,44,"Medicine
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Neuroscience
Engineering
Agricultural and Biological Sciences
Materials Science
Physics and Astronomy
Chemical Engineering
Chemistry
Immunology and Microbiology
Earth and Planetary Sciences
Environmental Science
Veterinary
Multidisciplinary
",0000-0003-2752-451X,
