Author Name,Auth-ID,Number of Documents,Subject Area,Orc_ID,
"Ghassempour, Alireza",6601957004,147,"Biochemistry, Genetics and Molecular Biology
Chemistry
Pharmacology, Toxicology and Pharmaceutics
Agricultural and Biological Sciences
Environmental Science
Medicine
Chemical Engineering
Immunology and Microbiology
Engineering
Physics and Astronomy
Materials Science
Neuroscience
Multidisciplinary
Social Sciences
Computer Science
Veterinary
",0000-0002-6435-9915,
"Niknam, Ali Reza",6602677766,143,"Physics and Astronomy
Materials Science
Engineering
Mathematics
Earth and Planetary Sciences
Energy
Chemical Engineering
Multidisciplinary
Chemistry
Medicine
Social Sciences
Computer Science
",0000-0002-1460-7677,
"Zahedi, Mansour",7004083020,143,"Chemistry
Physics and Astronomy
Biochemistry, Genetics and Molecular Biology
Computer Science
Materials Science
Chemical Engineering
Environmental Science
Mathematics
Energy
Earth and Planetary Sciences
Pharmacology, Toxicology and Pharmaceutics
Engineering
Agricultural and Biological Sciences
",0000-0002-2903-9043,
"Dabiri, Minoo",56228703000,141,"Chemistry
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Agricultural and Biological Sciences
Physics and Astronomy
Materials Science
Engineering
Computer Science
Medicine
Earth and Planetary Sciences
Environmental Science
Mathematics
",,
"Hamidi, Seyedeh Mehri",23469366100,140,"Physics and Astronomy
Materials Science
Engineering
Chemistry
Medicine
Computer Science
Multidisciplinary
Mathematics
Chemical Engineering
Dentistry
Biochemistry, Genetics and Molecular Biology
Earth and Planetary Sciences
Energy
Agricultural and Biological Sciences
",,
"Sonboli, Ali",12788463500,138,"Agricultural and Biological Sciences
Biochemistry, Genetics and Molecular Biology
Chemistry
Pharmacology, Toxicology and Pharmaceutics
Medicine
Chemical Engineering
Immunology and Microbiology
Engineering
Environmental Science
Health Professions
Social Sciences
Neuroscience
",,
"Eshghi, Mohammad Reza",56269205400,135,"Computer Science
Engineering
Mathematics
Physics and Astronomy
Materials Science
Medicine
Energy
Multidisciplinary
Social Sciences
Psychology
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Business, Management and Accounting
Chemistry
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Agricultural and Biological Sciences
",,
"Fakhari, Ali Reza",6602535577,133,"Chemistry
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
Pharmacology, Toxicology and Pharmaceutics
Engineering
Materials Science
Environmental Science
Physics and Astronomy
Agricultural and Biological Sciences
Medicine
Social Sciences
Immunology and Microbiology
Health Professions
Computer Science
",0000-0003-2032-5040,
"Hosseiny Davarani, Saied Saeed",8840952200,131,"Chemistry
Materials Science
Biochemistry, Genetics and Molecular Biology
Engineering
Chemical Engineering
Physics and Astronomy
Energy
Environmental Science
Pharmacology, Toxicology and Pharmaceutics
Medicine
Multidisciplinary
",,
"Feghhi, Seyed Amir Hossein",16309261300,130,"Physics and Astronomy
Energy
Engineering
Materials Science
Mathematics
Chemistry
Environmental Science
Medicine
Computer Science
Chemical Engineering
Health Professions
Multidisciplinary
Immunology and Microbiology
Biochemistry, Genetics and Molecular Biology
",0000-0002-3411-8248,
"Moaiyeri, Mohammad Hossein",25522137100,129,"Computer Science
Engineering
Materials Science
Physics and Astronomy
Mathematics
Energy
Chemistry
Social Sciences
Chemical Engineering
Medicine
Decision Sciences
Earth and Planetary Sciences
Environmental Science
Multidisciplinary
Agricultural and Biological Sciences
",0000-0001-9711-7923,
"Ebrahimzadeh, Homeira",6603703043,128,"Chemistry
Chemical Engineering
Environmental Science
Biochemistry, Genetics and Molecular Biology
Materials Science
Engineering
Agricultural and Biological Sciences
Pharmacology, Toxicology and Pharmaceutics
Medicine
Physics and Astronomy
Immunology and Microbiology
Social Sciences
Multidisciplinary
",0000-0002-9137-8740,
"Gharib, Farrokh",7004375414,128,"Chemistry
Biochemistry, Genetics and Molecular Biology
Materials Science
Physics and Astronomy
Chemical Engineering
Pharmacology, Toxicology and Pharmaceutics
Engineering
",,
"Sedighizadeh, Mostafa",9334128800,124,"Engineering
Energy
Mathematics
Computer Science
Environmental Science
Chemical Engineering
Business, Management and Accounting
Materials Science
Multidisciplinary
Physics and Astronomy
Social Sciences
Immunology and Microbiology
Decision Sciences
Chemistry
",,
"Sadough, Seyed Mohammad Sajad",24333100400,122,"Engineering
Computer Science
Physics and Astronomy
Mathematics
Materials Science
Energy
Chemistry
Neuroscience
Multidisciplinary
",0000-0002-4386-9019,
"Jafari, Gholamreza",8558289900,121,"Physics and Astronomy
Mathematics
Materials Science
Computer Science
Engineering
Decision Sciences
Biochemistry, Genetics and Molecular Biology
Chemistry
Medicine
Multidisciplinary
Agricultural and Biological Sciences
Chemical Engineering
Earth and Planetary Sciences
Social Sciences
Arts and Humanities
Environmental Science
",0000-0003-4308-207X,
"Nabid, Mohammad Reza",6505775785,120,"Chemistry
Materials Science
Chemical Engineering
Engineering
Physics and Astronomy
Biochemistry, Genetics and Molecular Biology
Environmental Science
Pharmacology, Toxicology and Pharmaceutics
Medicine
Energy
Agricultural and Biological Sciences
",,
"Majid Mohseni, Seyed",56229081500,119,"Materials Science
Physics and Astronomy
Engineering
Chemistry
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
Multidisciplinary
",0000-0001-5626-533X,
"Hajarian, Masoud",23491779000,118,"Mathematics
Engineering
Computer Science
Physics and Astronomy
Materials Science
Biochemistry, Genetics and Molecular Biology
Decision Sciences
",0000-0002-5549-9270,
"Rassoulzadegan, Minoo",7004175269,115,"Biochemistry, Genetics and Molecular Biology
Medicine
Agricultural and Biological Sciences
Multidisciplinary
Immunology and Microbiology
Chemical Engineering
Chemistry
Neuroscience
Arts and Humanities
Environmental Science
Engineering
Computer Science
",,
"Minuchehr, Abdolhamid",14048836000,112,"Energy
Engineering
Environmental Science
Materials Science
Physics and Astronomy
Chemistry
Chemical Engineering
Computer Science
Mathematics
Biochemistry, Genetics and Molecular Biology
Multidisciplinary
Decision Sciences
",0000-0002-9330-5692,
"Sepangi, Hamid Reza",6602541705,111,"Physics and Astronomy
Mathematics
Earth and Planetary Sciences
Engineering
Materials Science
Multidisciplinary
Computer Science
",,
"Aghamiri, Mahmoud Reza",12807623700,109,"Medicine
Physics and Astronomy
Environmental Science
Health Professions
Biochemistry, Genetics and Molecular Biology
Engineering
Chemical Engineering
Chemistry
Pharmacology, Toxicology and Pharmaceutics
Agricultural and Biological Sciences
Energy
Materials Science
Computer Science
Immunology and Microbiology
",,
"Hadian, Javad",57216996460,108,"Agricultural and Biological Sciences
Chemistry
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Medicine
Environmental Science
Immunology and Microbiology
Chemical Engineering
Physics and Astronomy
Materials Science
Engineering
",,
"Tehranchi, Mohammad Mehdi",6603186654,108,"Materials Science
Physics and Astronomy
Engineering
Chemistry
Multidisciplinary
Energy
Computer Science
Earth and Planetary Sciences
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
Agricultural and Biological Sciences
",,
"Abedi, Kambiz",15519039300,106,"Engineering
Physics and Astronomy
Materials Science
Computer Science
Biochemistry, Genetics and Molecular Biology
Mathematics
Chemistry
Energy
Chemical Engineering
Social Sciences
",,
"Torkaman, Hossein",23502347500,105,"Engineering
Energy
Physics and Astronomy
Materials Science
Mathematics
Computer Science
Multidisciplinary
Chemistry
Chemical Engineering
",0000-0002-6342-0972,
"Ganjali, Mojtaba",35811930900,104,"Mathematics
Decision Sciences
Medicine
Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Computer Science
Economics, Econometrics and Finance
Social Sciences
Agricultural and Biological Sciences
Multidisciplinary
Nursing
Health Professions
",,
"Riazi, Nematollah",6701650000,104,"Physics and Astronomy
Earth and Planetary Sciences
Mathematics
Engineering
Materials Science
",,
"Ghanaatshoar, Majid",6504719571,101,"Materials Science
Physics and Astronomy
Engineering
Chemistry
Chemical Engineering
Multidisciplinary
Computer Science
Decision Sciences
Energy
",,
"Ebrahimi Moghaddam, Mohsen",55665521200,100,"Computer Science
Engineering
Medicine
Mathematics
Physics and Astronomy
Biochemistry, Genetics and Molecular Biology
Materials Science
Multidisciplinary
Chemistry
Health Professions
Decision Sciences
Energy
Chemical Engineering
Social Sciences
Agricultural and Biological Sciences
",,
"Zolfaghari, Ahmadreza R.",35218445100,99,"Energy
Engineering
Environmental Science
Physics and Astronomy
Materials Science
Chemical Engineering
Mathematics
Chemistry
Computer Science
Decision Sciences
",,
"Noorzad, Ali",6506934185,97,"Engineering
Earth and Planetary Sciences
Environmental Science
Agricultural and Biological Sciences
Mathematics
Materials Science
Physics and Astronomy
Computer Science
Energy
Chemical Engineering
Multidisciplinary
Social Sciences
Decision Sciences
Chemistry
",0000-0002-3785-7679,
"Ghomi Marzdashti, Hamidreza",56724733200,96,"Physics and Astronomy
Materials Science
Engineering
Agricultural and Biological Sciences
Environmental Science
Chemistry
Chemical Engineering
Mathematics
Multidisciplinary
Biochemistry, Genetics and Molecular Biology
Medicine
Energy
Computer Science
Earth and Planetary Sciences
Business, Management and Accounting
Pharmacology, Toxicology and Pharmaceutics
Social Sciences
",0000-0003-2203-5194,
"Shams, Fereidoon",13906556400,96,"Computer Science
Engineering
Mathematics
Business, Management and Accounting
Decision Sciences
Social Sciences
Economics, Econometrics and Finance
Biochemistry, Genetics and Molecular Biology
Multidisciplinary
Environmental Science
Medicine
Physics and Astronomy
Materials Science
Chemistry
",,
"Vahidinasab, Vahid",23483160600,93,"Engineering
Energy
Computer Science
Mathematics
Environmental Science
Materials Science
Decision Sciences
Chemical Engineering
Physics and Astronomy
Social Sciences
Chemistry
",0000-0002-0779-8727,
"Omidi, Meisam",57212281237,92,"Engineering
Biochemistry, Genetics and Molecular Biology
Materials Science
Chemical Engineering
Chemistry
Physics and Astronomy
Environmental Science
Pharmacology, Toxicology and Pharmaceutics
Medicine
Immunology and Microbiology
Mathematics
Energy
Agricultural and Biological Sciences
Computer Science
",0000-0001-7534-9459,
"Hashemipour, Omid",25625990700,91,"Engineering
Computer Science
Materials Science
Physics and Astronomy
Mathematics
Multidisciplinary
Chemistry
Energy
",,
"Khederzadeh, Mojtaba",6603467971,91,"Engineering
Energy
Computer Science
Mathematics
Physics and Astronomy
Materials Science
Multidisciplinary
Chemical Engineering
Chemistry
",,
"Moridi Farimani, Mahdi",35073858700,91,"Pharmacology, Toxicology and Pharmaceutics
Chemistry
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Medicine
Environmental Science
Nursing
Multidisciplinary
Chemical Engineering
Immunology and Microbiology
Health Professions
Veterinary
Energy
Neuroscience
",0000-0001-9273-1019,
"Gavagsaz-Ghoachani, Roghayeh",35274901200,89,"Engineering
Energy
Computer Science
Mathematics
Social Sciences
Physics and Astronomy
Decision Sciences
Medicine
Business, Management and Accounting
Materials Science
Agricultural and Biological Sciences
Environmental Science
Chemistry
Arts and Humanities
Chemical Engineering
",0000-0003-4989-9136,
"Safæi, Farshad",57202799943,88,"Computer Science
Mathematics
Engineering
Materials Science
Physics and Astronomy
Biochemistry, Genetics and Molecular Biology
Decision Sciences
Chemical Engineering
",,
"Zibaii, Mohammad Ismail",15069659900,88,"Physics and Astronomy
Materials Science
Engineering
Computer Science
Mathematics
Biochemistry, Genetics and Molecular Biology
Neuroscience
Chemistry
Pharmacology, Toxicology and Pharmaceutics
Medicine
Health Professions
Environmental Science
Veterinary
",,
"Jahanian, Ali",56001203200,87,"Computer Science
Engineering
Materials Science
Mathematics
Physics and Astronomy
Decision Sciences
Biochemistry, Genetics and Molecular Biology
Chemistry
Energy
",0000-0003-2292-4135,
"Mirjalili, M. H.",12788159600,86,"Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Chemistry
Pharmacology, Toxicology and Pharmaceutics
Chemical Engineering
Medicine
Immunology and Microbiology
Environmental Science
Engineering
Multidisciplinary
",,
"Kiabi, Bahram Hassanzadeh",6603251680,85,"Agricultural and Biological Sciences
Environmental Science
Biochemistry, Genetics and Molecular Biology
Earth and Planetary Sciences
Chemistry
Immunology and Microbiology
Mathematics
Medicine
Computer Science
Engineering
Physics and Astronomy
Multidisciplinary
",,
"Nejati, Vahid",57079899900,85,"Medicine
Psychology
Neuroscience
Social Sciences
Biochemistry, Genetics and Molecular Biology
Health Professions
Arts and Humanities
Nursing
Multidisciplinary
Pharmacology, Toxicology and Pharmaceutics
Economics, Econometrics and Finance
Physics and Astronomy
Agricultural and Biological Sciences
Computer Science
",,
"Tavassoli, Seyed Hassan",8899086000,85,"Physics and Astronomy
Materials Science
Engineering
Chemistry
Medicine
Multidisciplinary
Dentistry
Chemical Engineering
Immunology and Microbiology
Energy
Social Sciences
Agricultural and Biological Sciences
Computer Science
",,
"Bigdeli, Mohammad Reza",16315003600,84,"Medicine
Biochemistry, Genetics and Molecular Biology
Neuroscience
Pharmacology, Toxicology and Pharmaceutics
Materials Science
Agricultural and Biological Sciences
Environmental Science
Physics and Astronomy
Engineering
Psychology
Chemistry
Immunology and Microbiology
Multidisciplinary
Computer Science
Arts and Humanities
Nursing
Mathematics
Social Sciences
",,
"Ghaderi, Reza",56771591500,84,"Engineering
Computer Science
Mathematics
Physics and Astronomy
Energy
Medicine
Environmental Science
Biochemistry, Genetics and Molecular Biology
Decision Sciences
Chemical Engineering
Business, Management and Accounting
Materials Science
Multidisciplinary
",,
"Habibi, Zohreh",6602486023,83,"Biochemistry, Genetics and Molecular Biology
Chemistry
Agricultural and Biological Sciences
Chemical Engineering
Pharmacology, Toxicology and Pharmaceutics
Immunology and Microbiology
Medicine
Energy
Engineering
Materials Science
Environmental Science
Physics and Astronomy
",0000-0002-0407-1469,
"Hosseini, Seyed Masoud",57219372990,83,"Medicine
Immunology and Microbiology
Physics and Astronomy
Agricultural and Biological Sciences
Materials Science
Engineering
Biochemistry, Genetics and Molecular Biology
Environmental Science
Chemistry
Computer Science
Mathematics
Chemical Engineering
Health Professions
Neuroscience
Pharmacology, Toxicology and Pharmaceutics
Veterinary
Psychology
",,
"Eslahchi, Changiz",8948341600,82,"Biochemistry, Genetics and Molecular Biology
Mathematics
Computer Science
Medicine
Multidisciplinary
Agricultural and Biological Sciences
Chemistry
Engineering
Psychology
Neuroscience
Immunology and Microbiology
Decision Sciences
Physics and Astronomy
Health Professions
Social Sciences
",,
"Aghamohammadi, Mohammad Reza",7801527868,79,"Engineering
Energy
Computer Science
Mathematics
Physics and Astronomy
Materials Science
Business, Management and Accounting
Decision Sciences
Social Sciences
Multidisciplinary
",,
"Nojavan, Saeed",6507087100,79,"Chemistry
Biochemistry, Genetics and Molecular Biology
Environmental Science
Pharmacology, Toxicology and Pharmaceutics
Chemical Engineering
Agricultural and Biological Sciences
Engineering
Medicine
Physics and Astronomy
Immunology and Microbiology
Health Professions
",0000-0002-6455-0533,
"Shamsfard, Mehrnoush",6506332196,78,"Computer Science
Social Sciences
Arts and Humanities
Engineering
Mathematics
Decision Sciences
Medicine
Business, Management and Accounting
Neuroscience
Immunology and Microbiology
Economics, Econometrics and Finance
Psychology
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
",,
"Tohidfar, Masoud",8696974400,77,"Agricultural and Biological Sciences
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Chemical Engineering
Medicine
Environmental Science
Energy
Multidisciplinary
Pharmacology, Toxicology and Pharmaceutics
Chemistry
Materials Science
Social Sciences
Neuroscience
",,
"Ghannadpour, S. A.M.",9640322800,73,"Engineering
Materials Science
Computer Science
Mathematics
Environmental Science
Physics and Astronomy
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
",,
"Sepasian, Mohammad Sadegh",6507961536,73,"Engineering
Energy
Computer Science
Mathematics
Environmental Science
Materials Science
Decision Sciences
Physics and Astronomy
Business, Management and Accounting
",,
"Zarei, Mojtaba",56901957500,73,"Medicine
Neuroscience
Psychology
Health Professions
Computer Science
Engineering
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Arts and Humanities
Nursing
Materials Science
",,
"Haghighi, Hassan",57189446914,72,"Computer Science
Engineering
Mathematics
Physics and Astronomy
Materials Science
Chemistry
Decision Sciences
Business, Management and Accounting
Social Sciences
Medicine
Multidisciplinary
",,
"Yazdizadeh, Alireza",17436681800,72,"Engineering
Computer Science
Mathematics
Energy
Physics and Astronomy
Materials Science
Multidisciplinary
Decision Sciences
Social Sciences
Chemical Engineering
Neuroscience
Economics, Econometrics and Finance
Environmental Science
Chemistry
",,
"Mirfakhrai, N.",6701922477,71,"Physics and Astronomy
Multidisciplinary
Mathematics
Engineering
",,
"Davani, Fereydoun Abbasi",36657044200,68,"Physics and Astronomy
Energy
Engineering
Medicine
Mathematics
Biochemistry, Genetics and Molecular Biology
Chemistry
Environmental Science
Earth and Planetary Sciences
Materials Science
Agricultural and Biological Sciences
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Multidisciplinary
",0000-0002-3175-3449,
"Khazali, Homayoun",15123778300,68,"Medicine
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Agricultural and Biological Sciences
Neuroscience
Veterinary
Multidisciplinary
Immunology and Microbiology
Earth and Planetary Sciences
Physics and Astronomy
Chemistry
Mathematics
Engineering
Arts and Humanities
Nursing
Health Professions
Social Sciences
",,
"Shahbazian, Shant",6507387418,68,"Chemistry
Physics and Astronomy
Biochemistry, Genetics and Molecular Biology
Computer Science
Arts and Humanities
Mathematics
Chemical Engineering
",0000-0001-6422-4976,
"Jaberipur, Ghassem",56001288700,67,"Computer Science
Engineering
Mathematics
Materials Science
Physics and Astronomy
Chemistry
Energy
",,
"Tahmasian, Masoud",16048415000,67,"Medicine
Neuroscience
Psychology
Health Professions
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
",0000-0003-3999-3807,
"Massudi, Reza",14421298000,66,"Physics and Astronomy
Engineering
Materials Science
Biochemistry, Genetics and Molecular Biology
Chemistry
Computer Science
Agricultural and Biological Sciences
Mathematics
Medicine
Dentistry
Immunology and Microbiology
Environmental Science
Energy
Social Sciences
Chemical Engineering
",,
"Pouretemad, Hamidreza",6507550628,66,"Medicine
Psychology
Engineering
Computer Science
Neuroscience
Chemistry
Mathematics
Social Sciences
Arts and Humanities
Physics and Astronomy
Health Professions
Multidisciplinary
Materials Science
Biochemistry, Genetics and Molecular Biology
Dentistry
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Nursing
Chemical Engineering
",,
"Aliahmadi, Atousa",15836824000,65,"Chemistry
Biochemistry, Genetics and Molecular Biology
Medicine
Pharmacology, Toxicology and Pharmaceutics
Materials Science
Agricultural and Biological Sciences
Immunology and Microbiology
Physics and Astronomy
Chemical Engineering
Environmental Science
Neuroscience
Engineering
Health Professions
",,
"Badalians Gholikandi, Gagik",35208101800,65,"Environmental Science
Engineering
Chemical Engineering
Energy
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Social Sciences
Chemistry
Mathematics
Medicine
Computer Science
Materials Science
Earth and Planetary Sciences
Arts and Humanities
Physics and Astronomy
",,
"Sharifi, Mohammad Javad",57208369550,65,"Engineering
Materials Science
Physics and Astronomy
Computer Science
Mathematics
Energy
Multidisciplinary
Biochemistry, Genetics and Molecular Biology
Chemistry
Social Sciences
",0000-0003-4065-0115,
"Yousefi, Sohrabali",7003551252,65,"Mathematics
Computer Science
Engineering
Decision Sciences
Physics and Astronomy
Materials Science
Biochemistry, Genetics and Molecular Biology
Chemistry
",,
"Shokouhyar, Sajjad",55270251400,64,"Business, Management and Accounting
Computer Science
Engineering
Decision Sciences
Social Sciences
Environmental Science
Energy
Mathematics
Economics, Econometrics and Finance
Medicine
Psychology
Chemical Engineering
Arts and Humanities
Multidisciplinary
Agricultural and Biological Sciences
",0000-0001-8875-0006,
"Ameri, Mohammad",7003886313,63,"Engineering
Energy
Chemical Engineering
Environmental Science
Physics and Astronomy
Materials Science
Chemistry
Mathematics
Multidisciplinary
",0000-0001-5368-5443,
"Jadidi, Khosrow",35587825400,63,"Chemistry
Biochemistry, Genetics and Molecular Biology
Materials Science
Pharmacology, Toxicology and Pharmaceutics
Physics and Astronomy
Chemical Engineering
Engineering
Environmental Science
Multidisciplinary
Computer Science
",,
"Ranaei-Siadat, Seyed Omid",55663420200,63,"Biochemistry, Genetics and Molecular Biology
Materials Science
Chemical Engineering
Chemistry
Environmental Science
Immunology and Microbiology
Agricultural and Biological Sciences
Pharmacology, Toxicology and Pharmaceutics
Physics and Astronomy
Engineering
Medicine
Energy
Computer Science
Multidisciplinary
Neuroscience
",0000-0002-6466-0222,
"Sedghi, Roya",14061059600,63,"Materials Science
Chemistry
Environmental Science
Chemical Engineering
Engineering
Physics and Astronomy
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Medicine
Energy
Multidisciplinary
Agricultural and Biological Sciences
",,
"Abbaspour, Maghsoud",23388642900,62,"Computer Science
Engineering
Mathematics
Social Sciences
Physics and Astronomy
Energy
Biochemistry, Genetics and Molecular Biology
Chemistry
Decision Sciences
Materials Science
",0000-0002-7126-7381,
"Rahmatpour, Ali",16025687100,62,"Materials Science
Chemistry
Chemical Engineering
Energy
Biochemistry, Genetics and Molecular Biology
Physics and Astronomy
Environmental Science
Pharmacology, Toxicology and Pharmaceutics
Engineering
",,
"Ahmadzadeh, Faraham",24780728200,60,"Agricultural and Biological Sciences
Environmental Science
Biochemistry, Genetics and Molecular Biology
Earth and Planetary Sciences
Medicine
Physics and Astronomy
Chemistry
Immunology and Microbiology
Engineering
Mathematics
Multidisciplinary
",0000-0001-7152-8484,
"Yazdi, Jafar",6508228636,60,"Environmental Science
Engineering
Social Sciences
Earth and Planetary Sciences
Computer Science
Mathematics
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Medicine
Decision Sciences
Energy
Chemical Engineering
Chemistry
",,
"Eftekhar, Fereshteh",6602474196,59,"Medicine
Immunology and Microbiology
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Agricultural and Biological Sciences
Chemistry
Chemical Engineering
Veterinary
Psychology
Materials Science
",,
"Mehrshahi, Esfandiar",34881841900,59,"Engineering
Computer Science
Physics and Astronomy
Materials Science
Mathematics
",,
